epoch,loss,clean_eer,phone_eer,selection_error,seconds
0,0.6345466826742853,0.3596653852878376,0.37610747796286925,0.37076379784348396,428.0182449175045
1,0.5505995479417823,0.31577686019815865,0.3347683261876234,0.32859609974104736,864.9137723660097
2,0.5130805620673107,0.32802766475018164,0.33504354653598656,0.3327633849556,1281.1324742175639
3,0.49920053401014264,0.3065056400094899,0.3226123975122559,0.3173777013238569,1696.9997889930382
4,0.48454736072940435,0.2917843915301426,0.30857122665904296,0.30311550524215036,2102.230962410569
5,0.48457725136949303,0.29855981402033716,0.32400731381727754,0.3157368763832719,2507.5964385792613
6,0.46353491914202594,0.3169566709787198,0.3326933322564673,0.32757891734119937,2904.4877215195447
7,0.45433122725688924,0.29657969596583644,0.31262633864469985,0.3074111797740693,3318.3012086534873
8,0.4662851472521386,0.2971648977153155,0.3268225001984707,0.31718377939144526,3733.077646722086
