EPOCH,LOSS,BASE_LOSS,CONSISTENCY_LOSS,SELECTION,MEAN_EER,WORST_EER
0,0.7726228833198547,0.7592567801475525,0.2673223912715912,0.46544642857142854,0.5091071428571429,0.56
5,1.7293142080307007,1.5954983234405518,2.6763181686401367,0.573346088435374,0.40664115646258514,0.44666666666666666
10,1.0581921339035034,0.9800195097923279,1.5634520053863525,0.5683673469387756,0.40576530612244893,0.4575
15,0.7847163677215576,0.7392302751541138,0.9097213745117188,0.633626700680272,0.3260799319727891,0.4066666666666666
20,0.6375296115875244,0.6053044199943542,0.6445041298866272,0.6601743197278911,0.2963180272108844,0.3833333333333333
25,0.6355172395706177,0.5960952043533325,0.7884402871131897,0.6689285714285715,0.3021428571428571,0.36
30,0.5670973658561707,0.532195508480072,0.6980366110801697,0.664281462585034,0.29643707482993203,0.375
35,0.5019487142562866,0.4730117917060852,0.5787382125854492,0.6925977891156463,0.2698044217687075,0.345
40,0.47807183861732483,0.4482182562351227,0.5970715284347534,0.7137074829931973,0.2592517006802722,0.31333333333333335
45,0.46100160479545593,0.4342575967311859,0.5348801612854004,0.7187287414965986,0.245875850340136,0.31666666666666665
50,0.4399367570877075,0.41312646865844727,0.5362056493759155,0.7309906462585034,0.24468537414965988,0.29333333333333333
55,0.4257555305957794,0.39988330006599426,0.5174446105957031,0.7319642857142856,0.23607142857142857,0.30000000000000004
60,0.4166674017906189,0.3910345435142517,0.5126569271087646,0.7358460884353741,0.23164115646258504,0.29666666666666663
65,0.4078461825847626,0.3814677894115448,0.5275678634643555,0.7362712585034014,0.23412414965986392,0.29333333333333333
70,0.39933139085769653,0.3736661374568939,0.5133053660392761,0.7392517006802721,0.2248299319727891,0.29666666666666663
75,0.3916957378387451,0.365792840719223,0.5180582404136658,0.7420408163265306,0.22591836734693876,0.29000000000000004
80,0.38497593998908997,0.3592114746570587,0.515289306640625,0.7409013605442176,0.2248639455782313,0.29333333333333333
85,0.378871887922287,0.35284921526908875,0.5204534530639648,0.7385374149659865,0.2262585034013605,0.29666666666666663
90,0.3731929659843445,0.3467787206172943,0.5282849669456482,0.740858843537415,0.2216156462585034,0.29666666666666663
95,0.36785340309143066,0.34133079648017883,0.5304524302482605,0.7473384353741497,0.21865646258503402,0.2866666666666666
100,0.36279380321502686,0.3358590304851532,0.538695752620697,0.7481930272108843,0.2169472789115646,0.2866666666666666
105,0.35800740122795105,0.33091673254966736,0.5418134331703186,0.7493835034013605,0.21789965986394558,0.2833333333333333
110,0.3534708023071289,0.3260549306869507,0.5483173727989197,0.7481420068027211,0.21704931972789115,0.2866666666666666
115,0.3491530418395996,0.32146933674812317,0.5536739230155945,0.7507610544217687,0.21514455782312927,0.2833333333333333
120,0.34503260254859924,0.31705233454704285,0.5596053004264832,0.7470408163265305,0.21591836734693878,0.29000000000000004
125,0.3410924971103668,0.3128203749656677,0.5654425621032715,0.7487670068027211,0.21579931972789115,0.2866666666666666
130,0.33731767535209656,0.30878594517707825,0.5706348419189453,0.7489965986394558,0.21534013605442176,0.2866666666666666
135,0.3336961269378662,0.30488476157188416,0.5762270092964172,0.7479251700680272,0.2174829931972789,0.2866666666666666
140,0.3302171230316162,0.3011568486690521,0.5812051892280579,0.7476062925170068,0.2181207482993197,0.2866666666666666
145,0.3268709182739258,0.2975470721721649,0.5864768028259277,0.7503146258503401,0.21603741496598636,0.2833333333333333
150,0.3236488699913025,0.29408738017082214,0.5912297368049622,0.7498681972789116,0.21693027210884352,0.2833333333333333
155,0.32054299116134644,0.29073193669319153,0.5962209701538086,0.7468027210884354,0.21972789115646257,0.2866666666666666
160,0.3175460994243622,0.2875046133995056,0.6008297801017761,0.7484013605442177,0.21986394557823127,0.2833333333333333
165,0.31465184688568115,0.2843771278858185,0.6054941415786743,0.7476275510204082,0.21974489795918367,0.28500000000000003
170,0.3118540644645691,0.2813574969768524,0.6099312901496887,0.7476062925170068,0.2197874149659864,0.28500000000000003
175,0.30914756655693054,0.2784310281276703,0.6143307089805603,0.7490348639455782,0.21693027210884352,0.28500000000000003
180,0.3065272867679596,0.27559760212898254,0.6185936331748962,0.7514158163265305,0.21716836734693876,0.28
185,0.30398860573768616,0.2728506326675415,0.6227595806121826,0.751594387755102,0.21681122448979592,0.28
190,0.3015274107456207,0.2701855003833771,0.6268383860588074,0.7497704081632652,0.2154591836734694,0.28500000000000003
195,0.2991396486759186,0.26760008931159973,0.6307909488677979,0.7496130952380953,0.21577380952380953,0.28500000000000003
