EPOCH,LOSS,BASE_LOSS,CONSISTENCY_LOSS,SELECTION,MEAN_MUSIC_EER,WORST_MUSIC_EER
0,0.8576693534851074,0.8399717211723328,0.35395219922065735,0.45012755102040813,0.5097448979591837,0.5900000000000001
5,11.898786544799805,11.329523086547852,11.385276794433594,0.6025042517006802,0.3321343537414966,0.46285714285714286
10,5.617366790771484,5.248779296875,7.371747970581055,0.5567006802721088,0.40159863945578234,0.485
15,2.3208470344543457,2.116694211959839,4.083057880401611,0.6051870748299321,0.34462585034013593,0.44499999999999995
20,1.1034363508224487,0.9823384284973145,2.421957492828369,0.6738265306122448,0.28359693877551023,0.36875
25,1.5328469276428223,1.3400157690048218,3.8566224575042725,0.6759821428571429,0.28803571428571423,0.36
30,1.1816291809082031,1.0194611549377441,3.243361234664917,0.6885076530612245,0.2858418367346939,0.3371428571428572
35,0.7320319414138794,0.6126832365989685,2.3869738578796387,0.7060416666666667,0.26458333333333334,0.32333333333333336
40,0.6814184784889221,0.5686520934104919,2.2553281784057617,0.7158843537414965,0.2582312925170068,0.31000000000000005
45,0.6012071371078491,0.49958348274230957,2.032473564147949,0.7157142857142856,0.2585714285714286,0.31000000000000005
50,0.5322856903076172,0.43511930108070374,1.9433283805847168,0.7294345238095238,0.24613095238095237,0.29500000000000004
55,0.4899284839630127,0.40026751160621643,1.7932195663452148,0.7403826530612245,0.22923469387755105,0.29000000000000004
60,0.4470725655555725,0.3668178617954254,1.6050941944122314,0.7419090136054423,0.23284863945578232,0.2833333333333333
65,0.4122283458709717,0.33611926436424255,1.5221818685531616,0.7462670068027211,0.2207993197278911,0.2866666666666666
70,0.39034831523895264,0.31921085715293884,1.4227489233016968,0.7500850340136055,0.21649659863945578,0.2833333333333333
75,0.37310782074928284,0.3066561818122864,1.3290328979492188,0.749749149659864,0.21383503401360543,0.2866666666666666
80,0.3575926125049591,0.2930961549282074,1.2899290323257446,0.7573214285714285,0.20535714285714285,0.28
85,0.344078928232193,0.2835640013217926,1.210298776626587,0.7577933673469388,0.20441326530612244,0.28
90,0.3332248330116272,0.27488160133361816,1.1668646335601807,0.76203231292517,0.19926870748299322,0.2766666666666666
95,0.3238338232040405,0.2678382098674774,1.1199122667312622,0.7653061224489796,0.19938775510204082,0.27
100,0.3153912127017975,0.2615608274936676,1.0766077041625977,0.7614583333333333,0.20041666666666666,0.2766666666666666
105,0.30797627568244934,0.2562432885169983,1.0346599817276,0.7667984693877552,0.19640306122448978,0.27
