EPOCH,LOSS,SELECTION,POOLED_DEVELOPMENT_ADS,MEAN_NORMALIZED_DOMAIN_ADS,WORST_NORMALIZED_DOMAIN_ADS,LOSS_VOICE,LOSS_MUSIC,LOSS_FILE,LOSS_RESIDUAL,LOSS_RANK_VOICE,LOSS_RANK_MUSIC,LOSS_RANK_FILE,LOSS_RANKING,LOSS_QUARTET_INVARIANCE,LOSS_QUARTET_LATENT_INVARIANCE,LOSS_AUC_RANKING,LOSS_LOGIT_CONSISTENCY,LOSS_LATENT_CONSISTENCY,LOSS_GROUP_DRO
0,,0.8036484876507457,0.8256025759508419,0.8441665764790767,0.7192222222222222,,,,,,,,,,,,,,
2,0.2186772668017791,0.8246832031372333,0.8431347074177677,0.8594633977133976,0.753,0.34286023164406804,0.11039496074693325,0.07799633753796419,1.4257472700033433,0.3332961985698113,0.030961459329447303,0.16708511372025198,0.15949023618147923,0.639986734588941,0.6679387243130268,0.1382277628741203,0.13303788157944113,0.07319196926859708,0.13070389147398648
4,0.18956217345518944,0.8191060668263879,0.8428929424273345,0.8579717157842158,0.7326666666666666,0.27740891489845054,0.09328051980298299,0.07142231493997268,1.5861360806685227,0.23420458832898966,0.01995612715299313,0.1342059028072235,0.11993070822686722,0.6354961346357296,0.7888366636557457,0.09341312657850676,0.1282380235548585,0.07729171997843645,0.09742232150807141
6,0.1786096267020091,0.8137634733568764,0.8331124792367853,0.8601622682872683,0.7286666666666666,0.23535005184702384,0.08356921391036266,0.06780785815073893,1.754005065942422,0.17423627089040403,0.013001333789016382,0.10915892800459495,0.09332711874770049,0.6616870766266798,1.1315242891128248,0.06878015152059304,0.1348854367549603,0.11188171601448303,0.10144510027737572
8,0.16361858693835063,0.8258931276608479,0.8478240577969984,0.8621466172716172,0.7457777777777778,0.19720735551837162,0.07728776193391054,0.06245074228694041,1.8153789164164127,0.12164086591070279,0.009396680370450784,0.07524656829639123,0.06477046210127763,0.6655921796193489,1.2795513067490016,0.04715572931588842,0.13488155906208052,0.1464465565024278,0.09386123918670003
10,0.17022314327649582,0.8183030815897356,0.845538963018521,0.8584677336552337,0.7236666666666667,0.20277142186577504,0.07879266160994004,0.06377942320914605,1.7391965609330398,0.1190372485977908,0.00993826416028568,0.07563037729034057,0.06460411808907221,0.6747512296988414,1.5443773352182828,0.04872190348135355,0.15695569950084273,0.19334420431882907,0.11557888481348084
12,0.16041281431531296,0.8141486981952716,0.8416890776259744,0.858883304195804,0.7143333333333333,0.18970001422059843,0.07371348299277135,0.05910790857309715,1.7645003216388897,0.1004691194408597,0.006547818774691759,0.057365710369478434,0.050741025067579285,0.6660506791793384,1.6701734350277828,0.039384511329281405,0.14278463224569957,0.1983727052425727,0.10658871642939256
14,0.15784516839115212,0.8218616792021125,0.8472034581655747,0.8639286893661894,0.729111111111111,0.18350886724069906,0.07607420792093363,0.05878462507139386,1.8310525437145282,0.09162544843066683,0.00846893261612543,0.053569314597636614,0.047650427314574306,0.6723492422981945,1.6242994725551752,0.037455777380415396,0.12644477084915026,0.19922531520009346,0.09614116659797632
16,0.15837646547991496,0.8231981116452359,0.8458294914112401,0.8618001304251304,0.7393333333333333,0.18573548093629189,0.07187328497664286,0.056915208773735244,1.8151519616444907,0.08908913738739033,0.006422351828241983,0.0468180691351732,0.04315356790589599,0.6602667880363954,1.7391471957549072,0.03615495370318874,0.16584247266634916,0.207328745111441,0.10112985879009685
18,0.15532415302900168,0.8232565188196876,0.8486552738753614,0.8638266386391388,0.7318888888888888,0.17132907220377372,0.07440098759073477,0.05522892733988089,1.79097691377004,0.06962202405198835,0.005776928502093189,0.03676591617031357,0.03404044173657894,0.6444457977246015,1.7604512291076855,0.029416895738970012,0.14735792512312915,0.2044024271842761,0.11244037018772453
20,0.14686124393573174,0.8215866653418664,0.8474670959462483,0.8621902472527473,0.7292222222222222,0.16386820779014857,0.07178801923321608,0.05329566943244292,1.765319100404397,0.06218233552033034,0.004945541960814108,0.033690816772958404,0.030765538283575995,0.6344292532939177,1.642257418999305,0.026675663771442114,0.13505929770091404,0.19806347642189417,0.09393412311082312
22,0.1567178680919684,0.8118551976856017,0.835767244771803,0.8472196345321346,0.7286666666666666,0.18142895686129729,0.0709044575643463,0.05693558202340053,1.735487862275197,0.08215472009868767,0.004730283965667089,0.03924313499711645,0.03747159709246495,0.6543786216240662,2.0481552065947115,0.03228626039285117,0.15234500278169527,0.2609751015901566,0.11004514653199854
24,0.14702335899839034,0.8198369669216505,0.847284288766156,0.8584459568209569,0.7263333333333333,0.1689131754808701,0.07058454381349759,0.05398800821067431,1.7651492517728071,0.062478820762286585,0.004452818300491438,0.03040728080444611,0.029035250403178045,0.6606872724416929,1.7926850098830003,0.025973132657460294,0.15226000864536335,0.21864964037369458,0.08532674807845465
