GROUP,VALUE,BASE_WEIGHT,N,FILE_N,VOICE_N,MUSIC_N,FILE_EER,VOICE_EER,MUSIC_EER,VOICE_AUC,MUSIC_AUC,ADS,CPS,SCORE
ALL,ALL,0.0,400,400,350,350,0.3276363636363636,0.26857142857142857,0.3542857142857143,0.9928,0.9989142857142856,0.6761818181818182,0.9958571428571428,0.7081493506493507
ALL,ALL,0.025,400,400,350,350,0.31054545454545457,0.25142857142857145,0.32571428571428573,0.9928,0.9989142857142856,0.6967272727272728,0.9958571428571428,0.7266402597402598
ALL,ALL,0.05,400,400,350,350,0.28181818181818186,0.24,0.2914285714285715,0.9928,0.9989142857142856,0.7236623376623376,0.9958571428571428,0.7508818181818181
ALL,ALL,0.075,400,400,350,350,0.27236363636363636,0.23428571428571432,0.2857142857142857,0.9928,0.9989142857142856,0.7312467532467533,0.9958571428571428,0.7577077922077923
ALL,ALL,0.1,400,400,350,350,0.27054545454545453,0.22857142857142854,0.27428571428571424,0.9928,0.9989142857142856,0.7367272727272728,0.9958571428571428,0.7626402597402598
ALL,ALL,0.15,400,400,350,350,0.24763636363636365,0.21714285714285717,0.2571428571428571,0.9928,0.9989142857142856,0.7556103896103896,0.9958571428571428,0.779635064935065
ALL,ALL,0.2,400,400,350,350,0.24763636363636365,0.21714285714285717,0.2571428571428571,0.9928,0.9989142857142856,0.7556103896103896,0.9958571428571428,0.779635064935065
MIX_MODE,concurrent,0.0,100,100,100,100,0.48,0.31999999999999995,0.33999999999999997,,,0.5940000000000001,,
MIX_MODE,concurrent,0.025,100,100,100,100,0.44666666666666666,0.31999999999999995,0.31999999999999995,,,0.6166666666666667,,
MIX_MODE,concurrent,0.05,100,100,100,100,0.43999999999999995,0.31999999999999995,0.30000000000000004,,,0.626,,
MIX_MODE,concurrent,0.075,100,100,100,100,0.43999999999999995,0.30000000000000004,0.28,,,0.636,,
MIX_MODE,concurrent,0.1,100,100,100,100,0.43999999999999995,0.30000000000000004,0.26,,,0.642,,
MIX_MODE,concurrent,0.15,100,100,100,100,0.43999999999999995,0.30000000000000004,0.26,,,0.642,,
