axis,group,N,FILE_N,VOICE_N,MUSIC_N,FILE_EER,VOICE_EER,MUSIC_EER,VOICE_AUC,MUSIC_AUC,ADS,CPS,SCORE
CHANNEL_V57,ogg_48k,67,67,59,58,0.19306418219461696,0.339080459770115,0.10357142857142855,1.0,1.0,0.80458038837724,1.0,0.824122349539516
CHANNEL_V57,opus_nb_8k,120,120,120,120,0.30000000000000004,0.2666666666666667,0.2833333333333333,,,0.7116666666666667,,
CHANNEL_V57,stereo_wav,67,67,59,58,0.17979797979797982,0.271264367816092,0.20714285714285716,0.989406779661017,1.0,0.7937052793949344,0.9947033898305084,0.8138050904384919
CHANNEL_V57,telephone8k,600,600,600,600,0.21333333333333337,0.19666666666666666,0.14666666666666664,,,0.81,,
CHANNEL_V57,telephone_flac,67,67,58,59,0.19574468085106386,0.27586206896551724,0.16993087557603687,1.0,1.0,0.7959759831085536,1.0,0.8163783847976982
CHANNEL_V57,transcode_g711_opus,120,120,120,120,0.3055555555555556,0.25,0.33333333333333337,,,0.6972222222222222,,
CHANNEL_V57,unknown,90,90,90,0,0.125,0.1333333333333333,,,,,,
CHANNEL_V57,wav,176,176,176,0,0.1988372093023256,0.24431524547803618,,,,,,
CHANNEL_V57,wav16k,1600,1600,1600,1600,0.11250000000000002,0.12749999999999997,0.09624999999999997,,,0.889375,,
LAYOUT_V57,concurrent,1900,1900,1900,1900,0.13649122807017544,0.15263157894736845,0.11157894736842103,,,0.8677543859649124,,
LAYOUT_V57,music_only,50,50,0,50,0.12,,0.12,,,,,
LAYOUT_V57,partial_overlap,300,300,300,300,0.25555555555555554,0.28,0.2333333333333333,,,0.7462222222222222,,
LAYOUT_V57,sequential,900,900,900,900,0.1822222222222222,0.21333333333333337,0.13555555555555554,,,0.8255555555555555,,
LAYOUT_V57,simultaneous,600,600,600,600,0.20666666666666667,0.22333333333333336,0.16000000000000003,,,0.804,,
LAYOUT_V57,source_disjoint,400,400,0,400,0.03500000000000002,,0.03500000000000002,,,,,
LAYOUT_V57,source_matched_instrumental,61,61,0,61,0.027272727272727282,,0.018181818181818188,,,,,
LAYOUT_V57,speech_only,266,266,266,0,0.17654109589041098,0.1993150684931507,,,,,,
LAYOUT_V57,voice_only,50,50,50,0,0.19999999999999998,0.19999999999999998,,,,,,
LAYOUT_V57,voice_screened_instrumental,50,50,0,50,,,,,,,,
VOICE_GENERATOR,A07,20,20,20,20,,,0.0,,,,,
VOICE_GENERATOR,A08,25,25,25,25,,,0.0,,,,,
VOICE_GENERATOR,A09,20,20,20,20,,,0.4,,,,,
