MEMBER,DATASET,N,VOICE_EER,MUSIC_EER,FILE_EER,ADS
0,factorial_eval_1200_v2_dev,400,0.2114285714285714,0.2457142857142857,0.20945454545454545,0.7792727272727273
0,factorial_eval_1200_v2_holdout,400,0.19999999999999998,0.25142857142857145,0.19999999999999998,0.7845714285714286
0,phone_factorial_1200_v1,1200,0.16500000000000004,0.13249999999999998,0.11828571428571427,0.8681071428571429
0,yue_cross_component_audit_v1,124,0.21250000000000002,0.20967741935483875,0.12771739130434784,0.8307380785413744
