EPOCH,LOSS,SELECTION,POOLED_DEVELOPMENT_ADS,MEAN_NORMALIZED_DOMAIN_ADS,WORST_NORMALIZED_DOMAIN_ADS,LOSS_VOICE,LOSS_MUSIC,LOSS_FILE,LOSS_RESIDUAL,LOSS_RANK_VOICE,LOSS_RANK_MUSIC,LOSS_RANK_FILE,LOSS_RANKING,LOSS_QUARTET_INVARIANCE,LOSS_QUARTET_LATENT_INVARIANCE,LOSS_AUC_RANKING,LOSS_LOGIT_CONSISTENCY,LOSS_LATENT_CONSISTENCY,LOSS_GROUP_DRO
0,,0.8036484876507457,0.8256025759508419,0.8441665764790767,0.7192222222222222,,,,,,,,,,,,,,
2,0.6020359673295252,0.7940372445287022,0.8151175085379238,0.8362472943722945,0.7096666666666667,0.5819790058724156,0.20012115500046818,0.2075326645558101,0.5042729944909722,0.4429279000617334,0.0403871604416823,0.19098581586213625,0.19619463807554496,0.636957181675056,5.909990887284804,0.1976150428621911,0.8532399913616118,5.258797543689543,0.9844129098341329
4,0.623593071221255,0.7891748981927034,0.8105072465741067,0.8366850996225997,0.6990000000000001,0.5735481845518566,0.19869026607353782,0.21736858049940957,0.520853153803275,0.43037286918458534,0.039817577095123804,0.18603244981018718,0.19103607402433384,0.6370314981804808,7.373831842964441,0.2016697142125489,0.8337007174801722,5.6702065509846555,1.0634214183898225
6,0.67172444829574,0.7983082304632907,0.8193337020188226,0.8407877400377402,0.7137777777777777,0.5524779013552509,0.18768450136368092,0.1992292307644755,0.5673915637063456,0.40603653761829445,0.03739113579299506,0.19025005875052986,0.1875496793824893,0.6399358024636468,20.404102021521265,0.18238903002424556,0.8497071768556322,13.950356011862283,0.966085893701721
8,0.7410373314230453,0.8036290009734952,0.8246583030347914,0.8446438422688425,0.7205555555555556,0.568399004671017,0.19392690997127657,0.2090649772845701,0.5339813019735697,0.4094929118283782,0.03893353337717411,0.1846813867319917,0.18591933768029256,0.6450328478991723,24.578794263007882,0.19287816414584935,0.8402110726166402,18.71208988727452,1.0312197655603486
10,0.8239589026996068,0.7980840466289489,0.8215077119725167,0.8419874292374292,0.7073333333333333,0.5479651775170159,0.20220380260066673,0.2157826495530841,0.51077622456865,0.3805569913442973,0.0393075994942542,0.19159620385412332,0.18370178160922868,0.6718291087464972,34.57806297972962,0.183670826870334,0.8619871145421332,26.92176021324409,1.024553703410285
12,0.9228817027570918,0.8074040794670281,0.8286032284478755,0.8484098609723609,0.724,0.5526390643174953,0.1968822324656705,0.21850314477893487,0.534571036762078,0.3904502942116053,0.0375916754015586,0.17764092397584788,0.17818802475338466,0.6507715129576591,42.32944039836329,0.19512287565068,0.8694072995285631,34.588944388906334,1.1308380781225695
14,1.3204178248132978,0.8038859455150946,0.8269838041171025,0.8435761738261738,0.718,0.6111778809801562,0.18199940783145663,0.2211417113850405,0.396957111620641,0.41507256259466263,0.03666766145788543,0.18602023349849733,0.18702492983295368,0.640067002766735,85.8997801728301,0.20181566598814923,0.8430151896817344,73.62485453008296,1.139853206211394
16,1.1089623406332494,0.8034823035412771,0.8259371414925887,0.8440549311799312,0.718,0.6189924665287728,0.18756769362032938,0.22763065383297756,0.3672038635755951,0.4232733331801214,0.03874661258831087,0.18438144373227452,0.18846937397798516,0.6271030957264916,57.68801141310368,0.212426102322235,0.8572882660356912,51.241175806995,1.1680551271409716
18,0.9885859970044304,0.8028374102046248,0.8261354986199279,0.8444119769119769,0.7146666666666667,0.6189480563768974,0.1944316006378158,0.21526078621109762,0.40114529787839115,0.399312907064354,0.03973542400942808,0.18332380375691823,0.18344511256276907,0.6680903036515792,55.03998560224261,0.20636292188786542,0.8663367809830131,41.1952974151779,1.085996403340455
20,0.8765121154732757,0.8036268643833153,0.8260855427859448,0.8436697052947053,0.7186666666666667,0.597902136877343,0.19713585669850256,0.21747088564948722,0.37088489296672106,0.4185205686346188,0.03833918420209007,0.1900482505355235,0.19022999647595398,0.6489121171799335,39.95947493668441,0.20833564367104362,0.8363358574909169,29.146146101480003,1.1466826528474525
22,0.7447512490502538,0.8038247128053918,0.8263347194835775,0.8439627455877456,0.7186666666666667,0.5997079902939859,0.20211469429639467,0.22503032131604686,0.34800730278050845,0.42446582785721393,0.03904384221996505,0.18485719894391325,0.1890349203335031,0.6440062442146209,17.9900582603421,0.20710871495011093,0.8538776433940501,15.097897964427125,1.1606178886302243
24,0.7058669980533323,0.8037416539061809,0.8261686016851557,0.8439627455877456,0.7186666666666667,0.6181260876127802,0.1974976999020524,0.22785545023986947,0.34751740603457465,0.4168902599675343,0.037237708819394165,0.18775544180186046,0.1884270876580398,0.6351703217228473,12.422763931593705,0.2212196836075725,0.8449118334947704,10.24852010752136,1.1927044338952866
26,0.7490546665265172,0.8037773930143975,0.8263170029785121,0.8438088994338995,0.7186666666666667,0.6189759892251523,0.18736441853550562,0.2252542944994267,0.3492387694671816,0.4240667861004233,0.03719479951798292,0.18285345346030948,0.18739852577546356,0.6293462855322902,17.40014799155853,0.20737050706725813,0.8636041956457272,15.062151615840223,1.1844831889224472
28,0.7008736786732065,0.8037447218173248,0.8262516605843666,0.8438088994338995,0.7186666666666667,0.5949580696645287,0.19349666438701393,0.2151368887446788,0.34787217589989633,0.415380590476654,0.03509795821696471,0.17376362097486525,0.1804873178659688,0.6412056920155554,13.991810561276743,0.2000160007388844,0.8641872641667395,11.768823812711606,1.1518041833513109
