EPOCH,LOSS,SELECTION,MEAN_MUSIC_EER,WORST_MUSIC_EER,LOSS_FILE,LOSS_LOCAL_FAKE,LOSS_PRESENCE,LOSS_CONSISTENCY
70,0.8341233730316162,0.7650148809523809,0.19663690476190476,0.2733333333333333,0.46380606293678284,0.5503076910972595,0.4343286156654358,0.16595494747161865
75,0.8298134207725525,0.7684375,0.193125,0.27,0.46104079484939575,0.5489238500595093,0.4296087324619293,0.1677783578634262
80,0.8258082866668701,0.7672916666666667,0.1935416666666667,0.271875,0.4583171010017395,0.5478881597518921,0.4250781238079071,0.17062872648239136
85,0.8221396803855896,0.7669940476190475,0.19413690476190476,0.271875,0.4557967185974121,0.5470741391181946,0.42072445154190063,0.17322055995464325
90,0.8187918663024902,0.7643154761904762,0.1932440476190476,0.27812499999999996,0.4535239338874817,0.5463905334472656,0.4165182411670685,0.17538058757781982
95,0.8157056570053101,0.7629761904761905,0.19279761904761905,0.28125,0.4514237344264984,0.5458253622055054,0.41244956851005554,0.17758700251579285
100,0.8128382563591003,0.7616369047619047,0.19235119047619048,0.28437500000000004,0.449465274810791,0.5453510880470276,0.4085025191307068,0.1799396127462387
105,0.8101676106452942,0.7617261904761905,0.19217261904761904,0.28437500000000004,0.44765034317970276,0.5449422597885132,0.40466588735580444,0.1822589486837387
110,0.8076846599578857,0.7616369047619047,0.19235119047619048,0.28437500000000004,0.44596919417381287,0.5446119904518127,0.4009300768375397,0.18446937203407288
115,0.8053598403930664,0.7622321428571428,0.1911607142857143,0.28437500000000004,0.4443984031677246,0.5443509817123413,0.3972871005535126,0.1865708827972412
120,0.803186297416687,0.7623809523809524,0.19086309523809525,0.28437500000000004,0.4429374635219574,0.5441461205482483,0.393729567527771,0.18859702348709106
125,0.8011401891708374,0.7627083333333333,0.1902083333333333,0.28437500000000004,0.44156980514526367,0.5439823269844055,0.390251487493515,0.19057847559452057
130,0.7992153167724609,0.762797619047619,0.19002976190476192,0.28437500000000004,0.44029322266578674,0.5438600778579712,0.3868473470211029,0.19245107471942902
135,0.7973933219909668,0.7622023809523809,0.1912202380952381,0.28437500000000004,0.43909522891044617,0.5437654256820679,0.383512407541275,0.19425873458385468
140,0.7956690788269043,0.7622916666666666,0.19104166666666664,0.28437500000000004,0.43797358870506287,0.5436935424804688,0.3802424669265747,0.19600416719913483
145,0.7940327525138855,0.7620535714285714,0.19151785714285713,0.28437500000000004,0.4369179904460907,0.5436465740203857,0.3770337998867035,0.19769296050071716
150,0.7924776673316956,0.7619642857142856,0.1916964285714286,0.28437500000000004,0.4359250068664551,0.5436192154884338,0.3738831877708435,0.19932906329631805
155,0.7909950017929077,0.7605357142857143,0.19142857142857142,0.2875,0.43499135971069336,0.5436041355133057,0.37078747153282166,0.20088164508342743
160,0.7895792722702026,0.7600892857142858,0.19232142857142856,0.2875,0.4341111183166504,0.5436004996299744,0.3677441477775574,0.20238086581230164
165,0.7882248163223267,0.7591369047619048,0.19422619047619044,0.2875,0.433279812335968,0.543606698513031,0.36475077271461487,0.20383137464523315
170,0.7869281768798828,0.7591369047619048,0.19422619047619044,0.2875,0.4324948489665985,0.543622612953186,0.3618052005767822,0.20522058010101318
175,0.7856840491294861,0.7572619047619047,0.19485119047619046,0.290625,0.43175116181373596,0.543647825717926,0.3589054346084595,0.20655745267868042
180,0.7844884991645813,0.7575892857142856,0.19419642857142858,0.290625,0.431047648191452,0.5436774492263794,0.3560498058795929,0.2078438699245453
185,0.783338725566864,0.7575892857142856,0.19419642857142858,0.290625,0.4303811192512512,0.5437120199203491,0.353236585855484,0.20908546447753906
190,0.7822312116622925,0.7575892857142856,0.19419642857142858,0.290625,0.42974853515625,0.5437514781951904,0.3504643738269806,0.21028123795986176
195,0.7811633944511414,0.757827380952381,0.19372023809523808,0.290625,0.4291479289531708,0.5437949895858765,0.34773173928260803,0.2114335596561432
200,0.7801327705383301,0.7589880952380952,0.19452380952380954,0.2875,0.4285769462585449,0.5438421964645386,0.345037579536438,0.21254421770572662
205,0.7791371941566467,0.7582738095238095,0.19595238095238093,0.2875,0.4280342161655426,0.5438922047615051,0.3423806428909302,0.21361486613750458
210,0.7781742215156555,0.7581845238095237,0.1961309523809524,0.2875,0.4275174140930176,0.5439447164535522,0.3397599458694458,0.2146499902009964
215,0.7772425413131714,0.7582738095238095,0.19595238095238093,0.2875,0.4270252287387848,0.5439999103546143,0.3371744751930237,0.21564902365207672
220,0.7763398885726929,0.7586309523809525,0.19523809523809524,0.2875,0.4265558421611786,0.5440572500228882,0.3346233367919922,0.21661463379859924
225,0.7754648923873901,0.7583630952380953,0.19577380952380954,0.2875,0.42610809206962585,0.5441164970397949,0.3321056663990021,0.2175477147102356
