EPOCH,LOSS,SELECTION,MEAN_MUSIC_EER,WORST_MUSIC_EER,LOSS_FILE,LOSS_LOCAL_FAKE,LOSS_PRESENCE,LOSS_CONSISTENCY
75,0.8144999742507935,0.7671577380952381,0.19235119047619045,0.2733333333333333,0.45319148898124695,0.5507734417915344,0.4296087324619293,0.0
80,0.8102024793624878,0.7680059523809524,0.19065476190476188,0.2733333333333333,0.4503061771392822,0.5497614145278931,0.4250781238079071,0.0
85,0.8062517046928406,0.7673363095238095,0.1919940476190476,0.2733333333333333,0.44765058159828186,0.5489124655723572,0.42072445154190063,0.0
90,0.8026339411735535,0.7689285714285714,0.19026785714285716,0.271875,0.44521066546440125,0.5482392907142639,0.4165182411670685,0.0
95,0.7992919683456421,0.7688988095238095,0.19032738095238097,0.271875,0.44294473528862,0.5477146506309509,0.41244956851005554,0.0
100,0.7961782217025757,0.7694940476190477,0.18913690476190473,0.271875,0.4408237636089325,0.5473079085350037,0.4085025191307068,0.0
105,0.7932701706886292,0.7669345238095238,0.19113095238095237,0.275,0.438856303691864,0.5469614267349243,0.40466588735580444,0.0
110,0.7905621528625488,0.7685416666666667,0.1910416666666667,0.271875,0.437009334564209,0.546733558177948,0.4009300768375397,0.0
115,0.788020133972168,0.7681845238095237,0.1917559523809524,0.271875,0.4352794885635376,0.5465665459632874,0.3972871005535126,0.0
120,0.7856414914131165,0.7659523809523809,0.19309523809523807,0.275,0.43365901708602905,0.5464730858802795,0.393729567527771,0.0
125,0.7833989262580872,0.7663392857142857,0.19232142857142856,0.275,0.4321371614933014,0.5464229583740234,0.390251487493515,0.0
130,0.781287431716919,0.7670238095238096,0.19095238095238093,0.275,0.43071308732032776,0.5464098453521729,0.3868473470211029,0.0
135,0.7792870402336121,0.7673511904761905,0.19029761904761905,0.275,0.4293692708015442,0.5464305877685547,0.383512407541275,0.0
140,0.7773929834365845,0.767797619047619,0.18940476190476188,0.275,0.4281054437160492,0.5464781522750854,0.3802424669265747,0.0
145,0.7755945920944214,0.7662500000000001,0.189375,0.27812499999999996,0.4269132912158966,0.5465489625930786,0.3770337998867035,0.0
150,0.7738850712776184,0.76375,0.19124999999999998,0.28125,0.4257872402667999,0.5466423630714417,0.3738831877708435,0.0
155,0.7722547054290771,0.76375,0.19124999999999998,0.28125,0.4247226417064667,0.5467491149902344,0.37078747153282166,0.0
160,0.7706980109214783,0.7638690476190476,0.19101190476190474,0.28125,0.42371490597724915,0.5468685030937195,0.3677441477775574,0.0
165,0.7692087888717651,0.7658928571428572,0.19008928571428568,0.27812499999999996,0.42276015877723694,0.5469970107078552,0.36475077271461487,0.0
170,0.7677832245826721,0.7655357142857143,0.1908035714285714,0.27812499999999996,0.4218546152114868,0.547135055065155,0.3618052005767822,0.0
175,0.7664154171943665,0.7657738095238096,0.19032738095238094,0.27812499999999996,0.4209940433502197,0.547280490398407,0.3589054346084595,0.0
180,0.7651013731956482,0.7657738095238096,0.19032738095238094,0.27812499999999996,0.42017579078674316,0.547431230545044,0.3560498058795929,0.0
185,0.7638377547264099,0.7655357142857143,0.1908035714285714,0.27812499999999996,0.4193982183933258,0.5475844144821167,0.353236585855484,0.0
190,0.7626209855079651,0.7655357142857143,0.1908035714285714,0.27812499999999996,0.4186575412750244,0.5477411150932312,0.3504643738269806,0.0
195,0.7614481449127197,0.7655357142857143,0.1908035714285714,0.27812499999999996,0.41795194149017334,0.5478997230529785,0.34773173928260803,0.0
200,0.7603164315223694,0.7654464285714286,0.19098214285714282,0.27812499999999996,0.4172786772251129,0.5480604767799377,0.345037579536438,0.0
205,0.7592235207557678,0.7671428571428571,0.1907142857142857,0.275,0.41663646697998047,0.5482217669487,0.3423806428909302,0.0
210,0.7581668496131897,0.7670238095238096,0.19095238095238093,0.275,0.41602298617362976,0.5483837127685547,0.3397599458694458,0.0
215,0.757144570350647,0.7692559523809523,0.18961309523809522,0.271875,0.41543659567832947,0.5485461354255676,0.3371744751930237,0.0
220,0.7561547160148621,0.7690178571428572,0.1900892857142857,0.271875,0.41487574577331543,0.5487085580825806,0.3346233367919922,0.0
225,0.7551954984664917,0.7687797619047618,0.1905654761904762,0.271875,0.4143389165401459,0.548870861530304,0.3321056663990021,0.0
230,0.7542654275894165,0.7669940476190475,0.19101190476190474,0.275,0.4138248860836029,0.5490328669548035,0.32962068915367126,0.0
235,0.7533630728721619,0.7675000000000001,0.19,0.275,0.4133322536945343,0.5491944551467896,0.3271677494049072,0.0
240,0.7524868845939636,0.7675000000000001,0.19,0.275,0.4128599762916565,0.5493553876876831,0.3247460722923279,0.0
245,0.7516357898712158,0.7675000000000001,0.19,0.275,0.41240692138671875,0.5495157241821289,0.3223550021648407,0.0
250,0.7508084774017334,0.7676190476190476,0.18976190476190474,0.275,0.4119720757007599,0.5496752262115479,0.3199940323829651,0.0
