EPOCH,LOSS,SELECTION,POOLED_DEVELOPMENT_ADS,MEAN_NORMALIZED_DOMAIN_ADS,WORST_NORMALIZED_DOMAIN_ADS,LOSS_VOICE,LOSS_MUSIC,LOSS_FILE,LOSS_RESIDUAL,LOSS_RANK_VOICE,LOSS_RANK_MUSIC,LOSS_RANK_FILE,LOSS_RANKING,LOSS_QUARTET_INVARIANCE,LOSS_QUARTET_LATENT_INVARIANCE,LOSS_AUC_RANKING,LOSS_LOGIT_CONSISTENCY,LOSS_LATENT_CONSISTENCY,LOSS_GROUP_DRO
0,,0.8079443323590796,0.8315377079098158,0.8494796913944643,0.7192222222222222,,,,,,,,,,,,,,
2,0.25558702751217643,0.8086733252450289,0.8363648765821476,0.8509635478158205,0.711,0.4221171253076558,0.173224188026882,0.07927963228679029,1.7983979819430311,0.3574964361953972,0.035554515420882116,0.18109826113169009,0.17271477446218875,0.6533786562772897,0.8801300534539424,0.18710678875927003,0.1145082997486328,0.07031045872579438,0.09944285081858947
4,0.25735744776491504,0.8142434742298604,0.8441428172121805,0.8556882624950806,0.713,0.3868714801188725,0.17237982058443538,0.08161307663299996,1.8264029404120659,0.3078298069610821,0.03148825971446746,0.16631135774489067,0.15416811984866413,0.6787480964737745,1.792651793256921,0.16320172788121215,0.14722314960698582,0.17540678089086095,0.13201284291806506
6,0.24444431540977896,0.8166929633669772,0.8461854766158906,0.8576231224583498,0.7167777777777777,0.3261162213684611,0.1620061431839988,0.07807737387790906,1.8364556095196833,0.2462325869637787,0.027714099554317213,0.15274284544646444,0.1339321716582004,0.6627229771655591,1.8184078673818218,0.13441367391774903,0.15356986303419912,0.18939484666977355,0.15942883661882118
8,0.23296625530393564,0.8106732723591525,0.836456626871001,0.8547798356946085,0.715,0.32105718740257455,0.15545797821560606,0.07565828749622723,1.9882109578865677,0.20905555631798595,0.025435912640607773,0.141194136980087,0.12003895467082362,0.6853079539329852,2.2235984016413712,0.11912399793127135,0.14508435640261688,0.23376881898339116,0.11464128533577482
10,0.22326831758689525,0.8092397076538267,0.8389885775469291,0.8489816755214483,0.71,0.30009662243190094,0.1523257777771324,0.07630014382488098,1.9234936529427618,0.17297909858715327,0.019211895929519735,0.12695039785582923,0.10383458846058716,0.6851792517141323,2.7221014784343205,0.0990769339317632,0.1262009183931818,0.25886777740212813,0.1082456487703568
12,0.21210466430925612,0.8198253589944231,0.8439392608853437,0.8620895808736718,0.7293333333333333,0.271379239755261,0.14536881798980247,0.07252449381040103,1.9969952798897947,0.1405971485528335,0.015602123393649374,0.10574017138456676,0.08567015304976139,0.6921918516728416,2.779165022112244,0.08018736284114976,0.1299065929340588,0.33373075471588626,0.0980818234979892
14,0.2206234170988239,0.8103775012189356,0.834804822882578,0.8542336924439197,0.7176666666666667,0.2773510710736066,0.14205718626529348,0.07328307773760767,2.0678918571685148,0.1216871294981012,0.014301960654378373,0.09760653744763684,0.0774312833920306,0.7137245952935136,2.693894765513115,0.07926198715579791,0.14486953550048412,0.33483597199910925,0.13100852050111345
16,0.20595638287156376,0.8159535493804475,0.8439114400635317,0.8553246507280599,0.7206666666666666,0.2632102351913701,0.141793209410722,0.06933519960061382,2.026418680871897,0.09240147917165388,0.012837144971618994,0.07580688913162817,0.0602348844233474,0.7002352414587837,2.6655361355833747,0.06571583201256187,0.12990280961274953,0.2830291930122755,0.10115737985516667
18,0.21146310076450295,0.8188525780666303,0.8496407252989433,0.8597955283353009,0.7163333333333334,0.2926891749313392,0.13733525609796307,0.07223272599076515,2.0019801801842436,0.13490308038474386,0.01162615849199721,0.08616379783407926,0.07355036298113485,0.7255543857886833,2.8495815492445424,0.0758298174004364,0.10955084042240018,0.32099156388573846,0.0976311326177202
20,0.1936958111563132,0.8245393823496565,0.8479999817398483,0.8616121113734749,0.7405454545454545,0.25281911879889113,0.13298973715887288,0.06552259575353185,2.0561070992282375,0.07340798724850464,0.008159506842013291,0.06092560805371078,0.04759225398950761,0.7031508245278354,2.71415074013952,0.05310306144502959,0.11659398904783809,0.31652711524595667,0.07798714750818213
22,0.20230365416674473,0.8153364983283855,0.8476490149566531,0.8507146300669027,0.7153333333333333,0.2669720550100157,0.13302069980725276,0.06717200686840054,2.0684875189071863,0.09483032255428867,0.00802931670199116,0.06043467159957546,0.05159219569035468,0.7211627349331604,2.886367890372205,0.059269290997771854,0.13826298233659112,0.31591007839981006,0.09407904352332506
24,0.1961834047786632,0.816295989990615,0.8429006183125956,0.8550493900039355,0.7243333333333333,0.25398741633774924,0.136160544657255,0.06744734336858366,2.012266608316507,0.07338822734268818,0.007560724810412181,0.051811508706942275,0.04285161754357355,0.6958793281619229,2.7333392536462244,0.051711185178510956,0.11349972181800586,0.3384843446425538,0.08611880379974546
26,0.19758799972374047,0.817667321896965,0.8428220872217143,0.8603584464777646,0.7246666666666666,0.2550082685731685,0.1368006607424931,0.06773297278794335,2.0267689996097813,0.07841642557027105,0.0071177115290024925,0.05458414042484367,0.0451106693067435,0.6977037447898542,2.658184114676803,0.05529356698519481,0.13575283614038236,0.2943818152543917,0.08450876186891118
28,0.18621279788551046,0.8220772523329309,0.8494002617496873,0.8635084858323494,0.726,0.2489902251654893,0.1282914562651248,0.06348407376020108,2.0532717861939425,0.06137420568181971,0.005726068741737504,0.03951618475237148,0.03375075431656444,0.68690482048846,2.4027160664102922,0.04307474005927994,0.1313753948264306,0.30835165861827224,0.06046239548682499
30,0.18987865786795594,0.8224554034631126,0.8475191919124512,0.8611165633608814,0.7336666666666667,0.24491319316091822,0.12858829549536924,0.06421429887691986,1.9949444410812796,0.059380785807670644,0.006652687606025274,0.03757900770160541,0.03266146764349174,0.6783266458938371,2.4166121690427484,0.04542798463681444,0.15725610890096767,0.3006547458877611,0.08088995290942799
32,0.18603139487733863,0.8206434417859829,0.8502727159214346,0.8626950019677292,0.7193333333333333,0.25223275277289814,0.12762080865942332,0.06176423318126701,2.0008822866806066,0.05954188687327385,0.005137870090687299,0.031719429466636515,0.029309453382888376,0.6604918433989669,2.458172291294298,0.04149979512622937,0.11477578985980919,0.28009161568639285,0.07464093285580246
