EPOCH,LOSS,SELECTION,MEAN_ADS,WORST_ADS,LOSS_COMPONENT,LOSS_FILE,LOSS_LOCAL,LOSS_PRESENCE,LOSS_GLOBAL_PRESENCE
65,0.5816083550453186,0.7835028935185184,0.8121099537037036,0.7548958333333333,0.24946144223213196,0.2533899247646332,0.6029626727104187,0.23160268366336823,0.13313908874988556
70,0.5604228973388672,0.7876672453703704,0.8137719907407407,0.7615625,0.23860439658164978,0.24045336246490479,0.5938553810119629,0.22638410329818726,0.12780249118804932
75,0.5439969301223755,0.783109375,0.8123645833333333,0.7538541666666667,0.23010890185832977,0.23063629865646362,0.5869331359863281,0.22300200164318085,0.12257527559995651
80,0.5257946252822876,0.7853715277777777,0.8144930555555555,0.75625,0.2213309407234192,0.21979299187660217,0.5756465196609497,0.21984830498695374,0.11785569787025452
85,0.5126885771751404,0.7896302083333333,0.8172812500000001,0.7619791666666667,0.213960200548172,0.21270696818828583,0.5707585215568542,0.2170126885175705,0.11422228813171387
90,0.5044218301773071,0.7945381944444445,0.816576388888889,0.7725,0.20809102058410645,0.20638632774353027,0.5782070159912109,0.21351978182792664,0.11038632690906525
95,0.48929813504219055,0.7926035879629629,0.8163530092592594,0.7688541666666666,0.20276042819023132,0.19993790984153748,0.5550996661186218,0.21108967065811157,0.1075359582901001
100,0.4854135513305664,0.7914947916666667,0.8174687500000001,0.7655208333333333,0.19775548577308655,0.1945798397064209,0.5730208158493042,0.20999953150749207,0.10408663749694824
105,0.48350706696510315,0.7987170138888888,0.8227465277777778,0.7746875,0.19961002469062805,0.19554704427719116,0.5574237704277039,0.20930923521518707,0.10247456282377243
110,0.46865320205688477,0.7992065972222222,0.8218506944444445,0.7765625,0.19061532616615295,0.18680334091186523,0.5549124479293823,0.20666462182998657,0.09938925504684448
115,0.4551863670349121,0.8019039351851851,0.8252523148148149,0.7785555555555554,0.1846906840801239,0.18047818541526794,0.5388194918632507,0.20512598752975464,0.0985521674156189
120,0.44444870948791504,0.8048721064814814,0.8258900462962964,0.7838541666666666,0.17943304777145386,0.17427854239940643,0.5314728021621704,0.20394842326641083,0.09610620886087418
125,0.4378030002117157,0.7988680555555555,0.8220694444444444,0.7756666666666666,0.17690809071063995,0.17167596518993378,0.5220597386360168,0.20174768567085266,0.09519880264997482
130,0.4311927556991577,0.7981649305555556,0.8223298611111112,0.774,0.17276298999786377,0.16845402121543884,0.5204161405563354,0.20068702101707458,0.09330442547798157
135,0.4267319142818451,0.8006712962962962,0.8247870370370368,0.7765555555555556,0.17077244818210602,0.16589857637882233,0.5174170732498169,0.1993129700422287,0.0917263776063919
140,0.4179171621799469,0.8077349537037037,0.8279699074074074,0.7875,0.16662603616714478,0.16112929582595825,0.5088070631027222,0.19886109232902527,0.09130358695983887
145,0.4136994481086731,0.8011302083333334,0.82459375,0.7776666666666666,0.16478241980075836,0.15978464484214783,0.5044354200363159,0.19732360541820526,0.08878208696842194
150,0.4074001610279083,0.7990109953703703,0.8189108796296297,0.7791111111111111,0.16046851873397827,0.1552087515592575,0.5063396692276001,0.19634108245372772,0.0886078029870987
155,0.43131938576698303,0.7979618055555555,0.8222569444444444,0.7736666666666666,0.16715891659259796,0.16172926127910614,0.5632946491241455,0.1954776793718338,0.08767015486955643
160,0.41991502046585083,0.8014114583333334,0.8248229166666667,0.778,0.16532866656780243,0.16017265617847443,0.5292724967002869,0.19401901960372925,0.08719372749328613
165,0.3989308178424835,0.7918697916666667,0.8237395833333334,0.76,0.15595999360084534,0.15013635158538818,0.5038501620292664,0.19477811455726624,0.08482269197702408
170,0.3910405933856964,0.8020590277777777,0.8254513888888889,0.7786666666666666,0.1539609730243683,0.1465349644422531,0.48839059472084045,0.19337992370128632,0.08471662551164627
175,0.38574159145355225,0.8054832175925926,0.8269039351851851,0.7840625,0.14953488111495972,0.14400696754455566,0.49078208208084106,0.19298556447029114,0.08373245596885681
180,0.37899869680404663,0.804089699074074,0.8272418981481481,0.7809375,0.1484389305114746,0.14164382219314575,0.47467631101608276,0.19184714555740356,0.08194489777088165
185,0.3735724091529846,0.800015625,0.8261979166666666,0.7738333333333334,0.14496305584907532,0.13841283321380615,0.4742119312286377,0.19058866798877716,0.08174426853656769
190,0.36981359124183655,0.8106325231481482,0.8298206018518518,0.7914444444444444,0.14341691136360168,0.13671113550662994,0.4689444899559021,0.1905030757188797,0.08153034001588821
195,0.3660099506378174,0.807224537037037,0.8303379629629629,0.7841111111111111,0.141347274184227,0.13485102355480194,0.46690070629119873,0.1894337236881256,0.08064620196819305
200,0.36318841576576233,0.8023998842592592,0.8283553240740741,0.7764444444444444,0.1408870816230774,0.133177250623703,0.46156108379364014,0.18853139877319336,0.0802849605679512
205,0.3570614457130432,0.8042916666666666,0.82925,0.7793333333333333,0.13738346099853516,0.129861518740654,0.4578854441642761,0.18912209570407867,0.07938370108604431
210,0.3579871952533722,0.8066006944444445,0.8315347222222224,0.7816666666666666,0.13645632565021515,0.1302693486213684,0.46553221344947815,0.1878550499677658,0.07889912277460098
215,0.3640192747116089,0.7986857638888889,0.8290381944444444,0.7683333333333333,0.14228767156600952,0.134779691696167,0.45754069089889526,0.18822212517261505,0.07815510034561157
220,0.3671719431877136,0.7998940972222223,0.8307881944444445,0.769,0.13945241272449493,0.13368888199329376,0.4849840998649597,0.18642008304595947,0.0777735784649849
225,0.350994735956192,0.8000983796296296,0.8259745370370369,0.7742222222222223,0.13296344876289368,0.12661778926849365,0.4605541229248047,0.18714559078216553,0.07674677670001984
230,0.35378241539001465,0.8102511574074074,0.8332800925925926,0.7872222222222223,0.1354387402534485,0.12685348093509674,0.4621189832687378,0.18652889132499695,0.07605244219303131
235,0.34806767106056213,0.8097309027777777,0.8331284722222222,0.7863333333333333,0.13097599148750305,0.12493164837360382,0.4620891809463501,0.18445801734924316,0.0762324333190918
240,0.33744990825653076,0.8081712962962964,0.8311203703703703,0.7852222222222223,0.12821252644062042,0.12077437341213226,0.4392591714859009,0.18545162677764893,0.07478439807891846
245,0.3455328643321991,0.7989502314814816,0.8251226851851853,0.7727777777777778,0.13140174746513367,0.12424834817647934,0.4521337151527405,0.1837005466222763,0.07612279802560806
250,0.35233449935913086,0.8032719907407407,0.8246550925925926,0.7818888888888889,0.13206180930137634,0.1280616968870163,0.4701353907585144,0.18307657539844513,0.07497658580541611
255,0.35584917664527893,0.8005300925925927,0.8249490740740741,0.7761111111111111,0.13282935321331024,0.12770481407642365,0.48005783557891846,0.1845615953207016,0.07645806670188904
260,0.34515678882598877,0.8008923611111112,0.8277847222222222,0.774,0.13137061893939972,0.12339387089014053,0.4516115188598633,0.18586629629135132,0.0753760114312172
265,0.33190304040908813,0.8094600694444445,0.8365868055555556,0.7823333333333333,0.12397821992635727,0.11663845926523209,0.44362255930900574,0.18490689992904663,0.07309276610612869
270,0.3284803032875061,0.8118767361111111,0.8350868055555556,0.7886666666666666,0.12385935336351395,0.11635654419660568,0.43155717849731445,0.18226876854896545,0.07475388050079346
275,0.3232386112213135,0.8043125,0.8282916666666665,0.7803333333333333,0.12197984755039215,0.11394165456295013,0.42389190196990967,0.18189692497253418,0.0735362321138382
280,0.31890347599983215,0.8007187499999999,0.8317708333333332,0.7696666666666666,0.11939547210931778,0.11281429976224899,0.4196256995201111,0.18123362958431244,0.0733959823846817
285,0.31429022550582886,0.804640625,0.8296145833333335,0.7796666666666666,0.11749020218849182,0.11028382182121277,0.4140359163284302,0.18194425106048584,0.07238320261240005
290,0.31309837102890015,0.8108732638888889,0.8340798611111112,0.7876666666666666,0.1166035383939743,0.11023589968681335,0.41301339864730835,0.1810658872127533,0.07309114187955856
295,0.31103646755218506,0.8049594907407407,0.8306967592592592,0.7792222222222221,0.11662254482507706,0.10963749140501022,0.4071551263332367,0.18048220872879028,0.07156029343605042
300,0.30774790048599243,0.7983333333333333,0.828,0.7686666666666666,0.11380395293235779,0.10763128101825714,0.4095070958137512,0.17986610531806946,0.07181095331907272
305,0.3051079213619232,0.7953547453703704,0.8305983796296298,0.7601111111111112,0.1133359745144844,0.10666494816541672,0.4032559096813202,0.17963352799415588,0.07120306044816971
310,0.3040493130683899,0.80809375,0.8301875,0.786,0.11338922381401062,0.10642313957214355,0.3994296193122864,0.18006226420402527,0.07054518163204193
315,0.30207034945487976,0.8013090277777778,0.8316180555555556,0.771,0.11113472282886505,0.1047537550330162,0.4041718542575836,0.17925380170345306,0.07085145264863968
320,0.3212236762046814,0.7927193287037038,0.8236608796296297,0.7617777777777778,0.11772587895393372,0.11005138605833054,0.4442492723464966,0.1790260374546051,0.07037242501974106
325,0.3387924134731293,0.7967413194444445,0.8241493055555557,0.7693333333333333,0.12291674315929413,0.11533977091312408,0.48348912596702576,0.17838484048843384,0.07050511240959167
330,0.3171772360801697,0.798662037037037,0.8252129629629629,0.7721111111111112,0.11872060596942902,0.11087168008089066,0.42234551906585693,0.17964623868465424,0.06991638988256454
335,0.309051513671875,0.7969739583333333,0.8236145833333334,0.7703333333333333,0.1132451742887497,0.10686801373958588,0.42111736536026,0.1775527000427246,0.06973385810852051
340,0.29577159881591797,0.8055711805555557,0.8328090277777779,0.7783333333333333,0.10840076208114624,0.10150548070669174,0.39743316173553467,0.1783628761768341,0.07003583014011383
345,0.29637622833251953,0.8013518518518519,0.8314814814814815,0.7712222222222223,0.10909044742584229,0.10314228385686874,0.3940403461456299,0.17720411717891693,0.07082635909318924
350,0.292304128408432,0.7994635416666667,0.82859375,0.7703333333333334,0.10771869868040085,0.10120983421802521,0.38796329498291016,0.1775696575641632,0.06902826577425003
355,0.2898225486278534,0.7961765046296296,0.8244641203703704,0.7678888888888888,0.10670691728591919,0.09962955862283707,0.3848336935043335,0.17756108939647675,0.06972173601388931
360,0.29099708795547485,0.8022986111111112,0.8325972222222223,0.772,0.10600340366363525,0.09926160424947739,0.39484405517578125,0.17542138695716858,0.06892433017492294
365,0.3006235957145691,0.800994212962963,0.8307662037037037,0.7712222222222223,0.11314462125301361,0.10497832298278809,0.3925289511680603,0.17798538506031036,0.06773170083761215
370,0.30140310525894165,0.8034172453703705,0.8288344907407409,0.778,0.10818155109882355,0.104063481092453,0.4189565181732178,0.17436154186725616,0.06864290684461594
375,0.28308022022247314,0.7975486111111112,0.822763888888889,0.7723333333333334,0.1022019311785698,0.09587425738573074,0.3858388066291809,0.1761699765920639,0.06703973561525345
380,0.2979007363319397,0.7997060185185185,0.8301898148148149,0.7692222222222223,0.11197929084300995,0.10313598066568375,0.3909953236579895,0.1771804243326187,0.06685061007738113
385,0.29384174942970276,0.7906921296296296,0.8278287037037039,0.7535555555555555,0.10363934934139252,0.10015421360731125,0.4150185286998749,0.17535588145256042,0.06711520254611969
390,0.28293144702911377,0.7995486111111111,0.8277638888888887,0.7713333333333334,0.10232433676719666,0.09641488641500473,0.38405752182006836,0.17473086714744568,0.06783777475357056
395,0.27649086713790894,0.8024629629629629,0.8350370370370371,0.7698888888888888,0.09963306784629822,0.09319231659173965,0.3753369450569153,0.17654387652873993,0.0663055032491684
400,0.28033682703971863,0.8028391203703704,0.8325671296296298,0.7731111111111112,0.10303401201963425,0.09707540273666382,0.36960160732269287,0.1740088164806366,0.06842256337404251
405,0.2777884006500244,0.795611111111111,0.8295555555555555,0.7616666666666666,0.10106337070465088,0.09462828189134598,0.37284213304519653,0.17441338300704956,0.06692224740982056
410,0.27327921986579895,0.7973559027777779,0.826045138888889,0.7686666666666667,0.09896529465913773,0.0927174761891365,0.36692169308662415,0.17404186725616455,0.06745654344558716
415,0.26999470591545105,0.7959947916666668,0.8259895833333334,0.766,0.0973874032497406,0.09086059778928757,0.3650025427341461,0.17411616444587708,0.06539297848939896
420,0.2686315178871155,0.8003113425925926,0.8268449074074075,0.7737777777777778,0.09646464884281158,0.09028870612382889,0.3634083569049835,0.17384886741638184,0.06728726625442505
