epoch,loss,selection,mean_objective,worst_objective,seconds,clean_voice_eer,clean_music_eer,clean_file_eer,clean_ads,paired_fast_voice_eer,paired_fast_music_eer,paired_fast_file_eer,paired_fast_ads
9,0.5947347227483988,0.7397520138963312,0.7609633063027661,0.7003596137129521,16.303467768244445,0.06655620222137956,0.17843300110741972,0.08595124182086819,0.8901832383130641,0.11406324135290552,0.2996403862870479,0.14852013414948753,0.8130351687685607
10,0.5963115232686201,0.7352388320294359,0.7576202086235844,0.6936734183545886,17.967636475339532,0.06890838045933426,0.17843300110741972,0.0821137925373484,0.891631527307233,0.116839507801208,0.3063265816454114,0.14852013414948753,0.8104740568713913
11,0.5903971133132776,0.7417989169911525,0.7627963538503674,0.7028036771097537,19.581489169038832,0.06655620222137956,0.17721096940901895,0.08559358802973802,0.8907286747181493,0.11213515132529855,0.2971963228902464,0.1512846220596168,0.812771761838058
12,0.5930247486879429,0.7442735311804142,0.7646294013979685,0.706469772204956,21.170149345882237,0.06655620222137956,0.17721096940901895,0.0901463448955182,0.8884522962852592,0.11406324135290552,0.293530227795044,0.147447172776097,0.8154046970028572
13,0.592040479183197,0.7385299821979304,0.7597412746043654,0.6991375820145512,22.79714723303914,0.0646281121937726,0.1796550328058205,0.08247144632847864,0.89194214455526,0.11020706129769159,0.30086241798544877,0.147447172776097,0.8139762759567786
14,0.587988181039691,0.7410045963871921,0.7615743221519666,0.7028036771097537,24.436668301932514,0.06270002216616563,0.1796550328058205,0.08282910011960881,0.8921489356652162,0.11020706129769159,0.2971963228902464,0.147447172776097,0.8150761044853393
15,0.5859534547974666,0.7422266280855928,0.7627963538503673,0.7040257088081544,26.055353875271976,0.06698029043172729,0.17843300110741972,0.08282910011960881,0.8916594915216242,0.10785488305973691,0.2959742911918456,0.14708951898496683,0.8160919765380156
16,0.5848467666655779,0.7402102757832316,0.7603522904535658,0.7028036771097537,27.66523302718997,0.06505220040412033,0.18209909620262207,0.08559358802973802,0.8895630370435204,0.10978297308734386,0.2971963228902464,0.13941462041792727,0.8191771983064937
17,0.5893684420734644,0.7422571788780529,0.762185338001167,0.7052477405065553,29.305913934484124,0.0646281121937726,0.18087706450422125,0.08595124182086819,0.8898356372995451,0.11213515132529855,0.29475225949344475,0.14253676211918664,0.8178789108273136
18,0.588675282895565,0.7385605329903905,0.7591302587551649,0.7003596137129521,30.923867997713387,0.0646281121937726,0.18209909620262207,0.08247144632847864,0.8912089255362196,0.11020706129769159,0.2996403862870479,0.13941462041792727,0.8183591616453836
19,0.593491210291783,0.7471675210469284,0.766139451529549,0.7119339358649186,32.600182984024286,0.0646281121937726,0.1796550328058205,0.0821137925373484,0.8921209714508251,0.10978297308734386,0.2880660641350814,0.13941462041792727,0.8219162759330432
20,0.5852617006748915,0.7401797249907714,0.7609633063027661,0.7015816454113528,34.26237510703504,0.06270002216616563,0.1796550328058205,0.08595124182086819,0.8905878648145866,0.10592679303212996,0.2984183545886472,0.14432503107483757,0.817126619479561
21,0.5833092778921127,0.7414017566891723,0.762185338001167,0.7028036771097537,35.91967779863626,0.06740437864207507,0.17843300110741972,0.08282910011960881,0.8915746738795547,0.10827897127008464,0.2971963228902464,0.1439673772837074,0.8172016202370556
22,0.5815573548898101,0.740511876481025,0.7588422403219852,0.706469772204956,37.55499695986509,0.0646281121937726,0.18878529156098545,0.08282910011960881,0.8890242400331454,0.11020706129769159,0.293530227795044,0.14360972349257722,0.8180946576556598
23,0.5865678880363703,0.7390187948772908,0.7585192429059646,0.7028036771097537,39.17047525662929,0.0646281121937726,0.18576519129782446,0.08247144632847864,0.8901090970076588,0.10785488305973691,0.2971963228902464,0.13977227420905744,0.81938398941645
24,0.5831388651082913,0.7377356615939699,0.7585192429059646,0.6991375820145512,40.824545356445014,0.06505220040412033,0.18209909620262207,0.08559358802973802,0.8895630370435204,0.10550270482178223,0.30086241798544877,0.14289441591031682,0.8171935256848506
25,0.5820725200076898,0.7340045576870408,0.7521210659807809,0.7003596137129521,42.45025195647031,0.06270002216616563,0.1961174817513902,0.0821137925373484,0.8875678547726755,0.10592679303212996,0.2996403862870479,0.14432503107483757,0.8167600099700408
26,0.5784493411580721,0.7355931988949619,0.7545651293775826,0.7003596137129521,44.08225670270622,0.06698029043172729,0.1912293549577871,0.08630889561199842,0.8860806876203192,0.11020706129769159,0.2996403862870479,0.14253676211918664,0.816798090794754
27,0.5749252624809742,0.7352693828218959,0.757009192774384,0.6948954500529895,45.697954214178026,0.06698029043172729,0.18087706450422125,0.08595124182086819,0.889365201651954,0.10978297308734386,0.30510454994701053,0.13905696662679704,0.8169835570850296
28,0.5840447464336952,0.7385605329903905,0.7591302587551649,0.7003596137129521,47.325005546212196,0.0646281121937726,0.18209909620262207,0.08595124182086819,0.8894690277900248,0.10827897127008464,0.2996403862870479,0.13941462041792727,0.8187447796509051
29,0.5770255501071612,0.7394159551792711,0.759130258755165,0.7028036771097537,48.96551834791899,0.0646281121937726,0.18454315959942363,0.08282910011960881,0.890296879621614,0.11020706129769159,0.2971963228902464,0.14360972349257722,0.8169948291270992
30,0.5759898144751787,0.735959808404482,0.7557871610759832,0.6991375820145512,50.4232543297112,0.06740437864207507,0.1875632598625847,0.0821137925373484,0.8891932500441353,0.10978297308734386,0.30086241798544877,0.1439673772837074,0.8158009913450429
31,0.5683448935548464,0.7390187948772908,0.7585192429059646,0.7028036771097537,51.81321543175727,0.06505220040412033,0.18576519129782446,0.08595124182086819,0.8882843816193946,0.10785488305973691,0.2971963228902464,0.14360972349257722,0.8174652647746901
32,0.575382741789023,0.7364180702913824,0.7551761452267829,0.7015816454113528,53.19640288222581,0.06698029043172729,0.1912293549577871,0.08595124182086819,0.8862595145158843,0.10978297308734386,0.2984183545886472,0.15164227585074697,0.8126967610805635
33,0.5700145879139503,0.7364791718763024,0.753954113528382,0.7040257088081544,54.59982685837895,0.06505220040412033,0.1961174817513902,0.0821137925373484,0.8870974191250847,0.10785488305973691,0.2959742911918456,0.13941462041792727,0.8199294258215353
34,0.5705449003726244,0.7364791718763024,0.753954113528382,0.7040257088081544,56.02777455281466,0.0646281121937726,0.1961174817513902,0.0821137925373484,0.8871822367671542,0.10592679303212996,0.2959742911918456,0.14325206970144705,0.8183963191852969
35,0.566894798229138,0.7348294290834614,0.7527320818299813,0.7015816454113528,57.429684137925506,0.06698029043172729,0.1961174817513902,0.08559358802973802,0.8849719033733685,0.11020706129769159,0.2984183545886472,0.14012992800018761,0.8183681173637738
36,0.5714788834253947,0.7347988782910013,0.7533430976791817,0.7003596137129521,58.82270963024348,0.0646281121937726,0.19367341835458865,0.07720338188043811,0.8903706611146498,0.10399870300452299,0.2996403862870479,0.14012992800018761,0.8192431795128872
37,0.569693778331081,0.7339434561021208,0.7533430976791817,0.6979155503161505,60.21205004118383,0.06698029043172729,0.1912293549577871,0.0901463448955182,0.8841619629785593,0.10399870300452299,0.3020844496838495,0.14012992800018761,0.8185099604938468
38,0.5666284573574861,0.7344017179890211,0.7527320818299813,0.7003596137129521,61.60089838691056,0.0646281121937726,0.19489545005298947,0.0821137925373484,0.8875488462766745,0.1016465247665683,0.2996403862870479,0.1439673772837074,0.8177948905187182
39,0.5668772043039402,0.7339740068945808,0.7527320818299813,0.6991375820145512,62.98635189514607,0.06698029043172729,0.19367341835458865,0.0821137925373484,0.8874450201386037,0.11020706129769159,0.30086241798544877,0.13977227420905744,0.8178137252402984
