DATASET,CHANNEL,FILE_EER,VOICE_EER,MUSIC_EER,ADS
factorial_eval_1200_v2_holdout,clean,0.3370909090909091,0.32571428571428573,0.3085714285714286,0.6737402597402598
phone_factorial_1200_v1,clean,0.24828571428571428,0.29000000000000004,0.345,0.7143571428571429
yue_cross_component_audit_v1,clean,0.21807065217391303,0.26875000000000004,0.20967741935483875,0.7743114481065918
