FILE_WEIGHT,VOICE_WEIGHT,MUSIC_WEIGHT,dev_ADS,dev_DELTA,factorial_ADS,factorial_DELTA,phone_ADS,phone_DELTA,yue_ADS,yue_DELTA,MIN_DELTA,MEAN_DELTA
0.75,0.15,0.75,0.7546753246753247,0.05675324675324678,0.7851688311688312,0.03966233766233762,0.8951428571428572,0.16128571428571437,0.8653110390369332,0.0368628740065452,0.0368628740065452,0.07364104317696099
0.75,0.125,0.75,0.7546753246753247,0.05675324675324678,0.7840259740259741,0.03851948051948051,0.8951428571428572,0.16128571428571437,0.8653110390369332,0.0368628740065452,0.0368628740065452,0.07335532889124671
0.75,0.25,0.6,0.752961038961039,0.05503896103896111,0.7874545454545454,0.041948051948051845,0.8933928571428571,0.15953571428571423,0.8653110390369332,0.0368628740065452,0.0368628740065452,0.0733464003198181
0.5,0.2,0.75,0.7546753246753247,0.05675324675324678,0.7834025974025973,0.03789610389610376,0.8944285714285716,0.1605714285714287,0.8653110390369332,0.0368628740065452,0.0368628740065452,0.07302091330683111
0.5,0.3,0.6,0.7563896103896104,0.058467532467532446,0.7834025974025973,0.03789610389610376,0.8926785714285714,0.15882142857142856,0.8653110390369332,0.0368628740065452,0.0368628740065452,0.07301198473540249
0.75,0.2,0.6,0.752961038961039,0.05503896103896111,0.7863116883116883,0.04080519480519473,0.8918928571428573,0.1580357142857144,0.8653110390369332,0.0368628740065452,0.0368628740065452,0.07268568603410386
0.5,0.25,0.6,0.752961038961039,0.05503896103896111,0.7845454545454544,0.03903896103896087,0.8921785714285715,0.1583214285714286,0.8653110390369332,0.0368628740065452,0.0368628740065452,0.07231555616397395
0.75,0.15,0.6,0.752961038961039,0.05503896103896111,0.7851688311688312,0.03966233766233762,0.8913928571428571,0.15753571428571422,0.8653110390369332,0.0368628740065452,0.0368628740065452,0.07227497174838954
0.75,0.125,0.6,0.752961038961039,0.05503896103896111,0.7840259740259741,0.03851948051948051,0.8913928571428571,0.15753571428571422,0.8653110390369332,0.0368628740065452,0.0368628740065452,0.07198925746267526
0.5,0.2,0.6,0.752961038961039,0.05503896103896111,0.7834025974025973,0.03789610389610376,0.8906785714285714,0.15682142857142856,0.8653110390369332,0.0368628740065452,0.0368628740065452,0.07165484187825966
0.75,0.25,1.0,0.7581038961038962,0.060181818181818225,0.7823116883116883,0.03680519480519473,0.9001428571428571,0.16628571428571426,0.8701497487143525,0.04170158368396448,0.03680519480519473,0.07624357773917292
0.5,0.15,0.75,0.7546753246753247,0.05675324675324678,0.7822597402597402,0.03675324675324665,0.8939285714285714,0.16007142857142853,0.8653110390369332,0.0368628740065452,0.03675324675324665,0.07261019902111679
0.5,0.15,0.6,0.752961038961039,0.05503896103896111,0.7822597402597402,0.03675324675324665,0.8901785714285715,0.1563214285714286,0.8653110390369332,0.0368628740065452,0.03675324675324665,0.07124412759254539
0.75,0.05,0.75,0.7523896103896104,0.05446753246753244,0.7817402597402598,0.036233766233766285,0.8936428571428572,0.1597857142857143,0.8707277057035998,0.042279540673211824,0.036233766233766285,0.07319163841505621
0.75,0.025,0.75,0.7512467532467533,0.05332467532467533,0.7817402597402598,0.036233766233766285,0.8926428571428573,0.15878571428571442,0.8707277057035998,0.042279540673211824,0.036233766233766285,0.07265592412934196
0.75,0.0,0.75,0.7512467532467533,0.05332467532467533,0.7817402597402598,0.036233766233766285,0.8911428571428572,0.15728571428571436,0.8707277057035998,0.042279540673211824,0.036233766233766285,0.07228092412934195
0.75,0.05,0.6,0.7506753246753247,0.052753246753246774,0.7817402597402598,0.036233766233766285,0.8898928571428573,0.1560357142857144,0.8707277057035998,0.042279540673211824,0.036233766233766285,0.07182556698648482
0.75,0.025,0.6,0.7495324675324676,0.05161038961038966,0.7817402597402598,0.036233766233766285,0.8888928571428572,0.15503571428571428,0.8707277057035998,0.042279540673211824,0.036233766233766285,0.07128985270077051
0.75,0.0,0.6,0.7495324675324676,0.05161038961038966,0.7817402597402598,0.036233766233766285,0.8873928571428571,0.15353571428571422,0.8707277057035998,0.042279540673211824,0.036233766233766285,0.0709148527007705
0.6,0.15,0.75,0.7517662337662337,0.053844155844155805,0.7813506493506495,0.0358441558441559,0.8951428571428572,0.16128571428571437,0.8680284303412811,0.03958026531089309,0.0358441558441559,0.07263857282122979
0.4,0.15,0.75,0.7508571428571428,0.052935064935064835,0.7813506493506495,0.0358441558441559,0.8922142857142858,0.15835714285714297,0.8680284303412811,0.03958026531089309,0.0358441558441559,0.0716791572368142
0.6,0.15,0.6,0.7500519480519481,0.05212987012987014,0.7813506493506495,0.0358441558441559,0.8913928571428571,0.15753571428571422,0.8680284303412811,0.03958026531089309,0.0358441558441559,0.07127250139265834
0.4,0.15,0.6,0.7491428571428571,0.05122077922077917,0.7813506493506495,0.0358441558441559,0.8884642857142857,0.15460714285714283,0.8680284303412811,0.03958026531089309,0.0358441558441559,0.07031308580824275
0.3,0.15,0.75,0.7470389610389611,0.049116883116883114,0.7813506493506495,0.0358441558441559,0.8847857142857143,0.1509285714285714,0.8707458216456287,0.042297656615240764,0.0358441558441559,0.0695468167512128
0.3,0.15,0.6,0.7453246753246754,0.047402597402597446,0.7813506493506495,0.0358441558441559,0.8810357142857144,0.1471785714285715,0.8707458216456287,0.042297656615240764,0.0358441558441559,0.0681807453226414
0.25,0.15,0.75,0.7432207792207791,0.04529870129870117,0.7813506493506495,0.0358441558441559,0.8801428571428571,0.14628571428571424,0.8680284303412811,0.03958026531089309,0.0358441558441559,0.0667522091848661
0.25,0.15,0.6,0.7415064935064934,0.0435844155844155,0.7813506493506495,0.0358441558441559,0.8763928571428572,0.14253571428571432,0.8680284303412811,0.03958026531089309,0.0358441558441559,0.0653861377562947
0.75,0.3,1.0,0.7615324675324675,0.06361038961038956,0.7811688311688312,0.03566233766233762,0.9006428571428572,0.16678571428571431,0.8701497487143525,0.04170158368396448,0.03566233766233762,0.0769400063106015
0.75,0.2,1.0,0.7581038961038962,0.060181818181818225,0.7811688311688312,0.03566233766233762,0.8986428571428572,0.1647857142857143,0.8701497487143525,0.04170158368396448,0.03566233766233762,0.07558286345345866
0.5,0.1,0.75,0.7546753246753247,0.05675324675324678,0.7811168831168831,0.03561038961038954,0.8929285714285715,0.15907142857142864,0.8707277057035998,0.042279540673211824,0.03561038961038954,0.0734286514020692
0.5,0.125,0.75,0.7546753246753247,0.05675324675324678,0.7811168831168831,0.03561038961038954,0.8939285714285714,0.16007142857142853,0.8653110390369332,0.0368628740065452,0.03561038961038954,0.07232448473540251
0.5,0.1,0.6,0.752961038961039,0.05503896103896111,0.7811168831168831,0.03561038961038954,0.8891785714285714,0.1553214285714285,0.8707277057035998,0.042279540673211824,0.03561038961038954,0.07206257997349774
0.5,0.125,0.6,0.752961038961039,0.05503896103896111,0.7811168831168831,0.03561038961038954,0.8901785714285715,0.1563214285714286,0.8653110390369332,0.0368628740065452,0.03561038961038954,0.07095841330683111
0.3,0.4,0.75,0.7493246753246753,0.05140259740259734,0.7813506493506495,0.0358441558441559,0.8882857142857143,0.15442857142857147,0.8632458216456289,0.034797656615240924,0.034797656615240924,0.06911824532264141
0.3,0.4,0.6,0.7476103896103896,0.04968831168831167,0.7813506493506495,0.0358441558441559,0.8845357142857142,0.15067857142857133,0.8632458216456289,0.034797656615240924,0.034797656615240924,0.06775217389406996
0.6,0.1,0.75,0.7517662337662337,0.053844155844155805,0.7802077922077921,0.034701298701298566,0.8941428571428571,0.16028571428571425,0.8734450970079477,0.04499693197755972,0.034701298701298566,0.07345702520218209
0.4,0.1,0.75,0.7508571428571428,0.052935064935064835,0.7802077922077921,0.034701298701298566,0.8912142857142857,0.15735714285714286,0.8734450970079477,0.04499693197755972,0.034701298701298566,0.0724976096177665
0.6,0.125,0.75,0.7517662337662337,0.053844155844155805,0.7802077922077921,0.034701298701298566,0.8951428571428572,0.16128571428571437,0.8680284303412811,0.03958026531089309,0.034701298701298566,0.07235285853551546
0.6,0.1,0.6,0.7500519480519481,0.05212987012987014,0.7802077922077921,0.034701298701298566,0.8903928571428572,0.15653571428571433,0.8734450970079477,0.04499693197755972,0.034701298701298566,0.07209095377361069
0.4,0.125,0.75,0.7508571428571428,0.052935064935064835,0.7802077922077921,0.034701298701298566,0.8922142857142858,0.15835714285714297,0.8680284303412811,0.03958026531089309,0.034701298701298566,0.07139344295109987
0.4,0.1,0.6,0.7491428571428571,0.05122077922077917,0.7802077922077921,0.034701298701298566,0.8874642857142858,0.15360714285714294,0.8734450970079477,0.04499693197755972,0.034701298701298566,0.0711315381891951
0.6,0.125,0.6,0.7500519480519481,0.05212987012987014,0.7802077922077921,0.034701298701298566,0.8913928571428571,0.15753571428571422,0.8680284303412811,0.03958026531089309,0.034701298701298566,0.070986787106944
0.3,0.1,0.75,0.7470389610389611,0.049116883116883114,0.7802077922077921,0.034701298701298566,0.8837857142857144,0.14992857142857152,0.8761624883122954,0.04771432328190739,0.034701298701298566,0.07036526913216515
0.4,0.125,0.6,0.7491428571428571,0.05122077922077917,0.7802077922077921,0.034701298701298566,0.8884642857142857,0.15460714285714283,0.8680284303412811,0.03958026531089309,0.034701298701298566,0.07002737152252841
0.3,0.125,0.75,0.7470389610389611,0.049116883116883114,0.7802077922077921,0.034701298701298566,0.8847857142857143,0.1509285714285714,0.8707458216456287,0.042297656615240764,0.034701298701298566,0.06926110246549846
0.3,0.1,0.6,0.7453246753246754,0.047402597402597446,0.7802077922077921,0.034701298701298566,0.8800357142857143,0.14617857142857138,0.8761624883122954,0.04771432328190739,0.034701298701298566,0.0689991977035937
0.6,0.1,0.4,0.7500519480519481,0.05212987012987014,0.7802077922077921,0.034701298701298566,0.8843928571428572,0.15053571428571433,0.8637676776531089,0.03531951262272093,0.034701298701298566,0.06817159893490099
0.3,0.125,0.6,0.7453246753246754,0.047402597402597446,0.7802077922077921,0.034701298701298566,0.8810357142857144,0.1471785714285715,0.8707458216456287,0.042297656615240764,0.034701298701298566,0.06789503103692707
0.25,0.1,0.75,0.7432207792207791,0.04529870129870117,0.7802077922077921,0.034701298701298566,0.8791428571428572,0.14528571428571435,0.8734450970079477,0.04499693197755972,0.034701298701298566,0.06757066156581845
0.4,0.1,0.4,0.7491428571428571,0.05122077922077917,0.7802077922077921,0.034701298701298566,0.8814642857142858,0.14760714285714294,0.8637676776531089,0.03531951262272093,0.034701298701298566,0.0672121833504854
0.25,0.125,0.75,0.7432207792207791,0.04529870129870117,0.7802077922077921,0.034701298701298566,0.8801428571428571,0.14628571428571424,0.8680284303412811,0.03958026531089309,0.034701298701298566,0.06646649489915177
0.25,0.1,0.6,0.7415064935064934,0.0435844155844155,0.7802077922077921,0.034701298701298566,0.8753928571428571,0.1415357142857142,0.8734450970079477,0.04499693197755972,0.034701298701298566,0.066204590137247
0.25,0.125,0.6,0.7415064935064934,0.0435844155844155,0.7802077922077921,0.034701298701298566,0.8763928571428572,0.14253571428571432,0.8680284303412811,0.03958026531089309,0.034701298701298566,0.06510042347058037
0.3,0.1,0.4,0.7453246753246754,0.047402597402597446,0.7802077922077921,0.034701298701298566,0.8740357142857142,0.14017857142857137,0.8664850689574568,0.03803690392706882,0.034701298701298566,0.06507984286488405
0.25,0.1,0.4,0.7415064935064934,0.0435844155844155,0.7802077922077921,0.034701298701298566,0.8693928571428571,0.1355357142857142,0.8637676776531089,0.03531951262272093,0.034701298701298566,0.0622852352985373
0.75,0.15,1.0,0.7581038961038962,0.060181818181818225,0.7800259740259741,0.034519480519480505,0.8981428571428571,0.16428571428571426,0.8701497487143525,0.04170158368396448,0.034519480519480505,0.07517214916774437
0.5,0.075,0.75,0.7512467532467533,0.05332467532467533,0.779974025974026,0.034467532467532425,0.8929285714285715,0.15907142857142864,0.8707277057035998,0.042279540673211824,0.034467532467532425,0.07228579425921206
0.5,0.075,0.6,0.7495324675324676,0.05161038961038966,0.779974025974026,0.034467532467532425,0.8891785714285714,0.1553214285714285,0.8707277057035998,0.042279540673211824,0.034467532467532425,0.0709197228306406
0.75,0.4,1.0,0.7603896103896104,0.06246753246753245,0.7800259740259741,0.034519480519480505,0.9016428571428572,0.16778571428571432,0.8626497487143524,0.03420158368396442,0.03420158368396442,0.07474357773917292
0.5,0.25,1.0,0.7581038961038962,0.060181818181818225,0.7794025974025973,0.03389610389610376,0.8989285714285714,0.16507142857142854,0.8701497487143525,0.04170158368396448,0.03389610389610376,0.07521273358332875
0.6,0.075,0.75,0.7483376623376623,0.05041558441558436,0.779064935064935,0.033558441558441454,0.8941428571428571,0.16028571428571425,0.8734450970079477,0.04499693197755972,0.033558441558441454,0.07231416805932495
0.4,0.075,0.75,0.7474285714285714,0.0495064935064935,0.779064935064935,0.033558441558441454,0.8912142857142857,0.15735714285714286,0.8734450970079477,0.04499693197755972,0.033558441558441454,0.07135475247490938
0.6,0.075,0.6,0.7466233766233766,0.04870129870129869,0.779064935064935,0.033558441558441454,0.8903928571428572,0.15653571428571433,0.8734450970079477,0.04499693197755972,0.033558441558441454,0.07094809663075355
0.4,0.075,0.6,0.7457142857142858,0.04779220779220783,0.779064935064935,0.033558441558441454,0.8874642857142858,0.15360714285714294,0.8734450970079477,0.04499693197755972,0.033558441558441454,0.06998868104633799
0.3,0.075,0.75,0.7436103896103896,0.04568831168831167,0.779064935064935,0.033558441558441454,0.8837857142857144,0.14992857142857152,0.8761624883122954,0.04771432328190739,0.033558441558441454,0.06922241198930801
0.3,0.075,0.6,0.7418961038961039,0.043974025974026,0.779064935064935,0.033558441558441454,0.8800357142857143,0.14617857142857138,0.8761624883122954,0.04771432328190739,0.033558441558441454,0.06785634056073656
0.6,0.075,0.4,0.7466233766233766,0.04870129870129869,0.779064935064935,0.033558441558441454,0.8843928571428572,0.15053571428571433,0.8637676776531089,0.03531951262272093,0.033558441558441454,0.06702874179204385
0.25,0.075,0.75,0.7397922077922078,0.041870129870129835,0.779064935064935,0.033558441558441454,0.8791428571428572,0.14528571428571435,0.8734450970079477,0.04499693197755972,0.033558441558441454,0.06642780442296134
0.4,0.075,0.4,0.7457142857142858,0.04779220779220783,0.779064935064935,0.033558441558441454,0.8814642857142858,0.14760714285714294,0.8637676776531089,0.03531951262272093,0.033558441558441454,0.06606932620762829
0.25,0.075,0.6,0.7380779220779221,0.04015584415584417,0.779064935064935,0.033558441558441454,0.8753928571428571,0.1415357142857142,0.8734450970079477,0.04499693197755972,0.033558441558441454,0.06506173299438989
0.3,0.075,0.4,0.7418961038961039,0.043974025974026,0.779064935064935,0.033558441558441454,0.8740357142857142,0.14017857142857137,0.8664850689574568,0.03803690392706882,0.033558441558441454,0.06393698572202691
0.25,0.075,0.4,0.7380779220779221,0.04015584415584417,0.779064935064935,0.033558441558441454,0.8693928571428571,0.1355357142857142,0.8637676776531089,0.03531951262272093,0.033558441558441454,0.06114237815568019
0.75,0.1,1.0,0.7581038961038962,0.060181818181818225,0.778883116883117,0.03337662337662339,0.8971428571428571,0.16328571428571426,0.8755664153810191,0.04711825035063111,0.03337662337662339,0.07599060154869675
0.75,0.125,1.0,0.7581038961038962,0.060181818181818225,0.778883116883117,0.03337662337662339,0.8981428571428571,0.16428571428571426,0.8701497487143525,0.04170158368396448,0.03337662337662339,0.07488643488203009
0.5,0.05,0.75,0.7523896103896104,0.05446753246753244,0.7788311688311689,0.03332467532467531,0.8924285714285716,0.1585714285714287,0.8707277057035998,0.042279540673211824,0.03332467532467531,0.07216079425921207
0.5,0.025,0.75,0.7512467532467533,0.05332467532467533,0.7788311688311689,0.03332467532467531,0.8914285714285715,0.15757142857142858,0.8707277057035998,0.042279540673211824,0.03332467532467531,0.07162507997349776
0.5,0.0,0.75,0.7512467532467533,0.05332467532467533,0.7788311688311689,0.03332467532467531,0.8899285714285714,0.15607142857142853,0.8707277057035998,0.042279540673211824,0.03332467532467531,0.07125007997349775
0.5,0.05,0.6,0.7506753246753247,0.052753246753246774,0.7788311688311689,0.03332467532467531,0.8886785714285714,0.15482142857142855,0.8707277057035998,0.042279540673211824,0.03332467532467531,0.07079472283064062
0.5,0.025,0.6,0.7495324675324676,0.05161038961038966,0.7788311688311689,0.03332467532467531,0.8876785714285715,0.15382142857142866,0.8707277057035998,0.042279540673211824,0.03332467532467531,0.07025900854492637
0.5,0.0,0.6,0.7495324675324676,0.05161038961038966,0.7788311688311689,0.03332467532467531,0.8861785714285715,0.1523214285714286,0.8707277057035998,0.042279540673211824,0.03332467532467531,0.06988400854492635
0.3,0.1,0.5,0.7453246753246754,0.047402597402597446,0.7802077922077921,0.034701298701298566,0.8785357142857143,0.14467857142857143,0.8616463592800374,0.033198194249649426,0.033198194249649426,0.06499516544552922
0.3,0.075,0.5,0.7418961038961039,0.043974025974026,0.779064935064935,0.033558441558441454,0.8785357142857143,0.14467857142857143,0.8616463592800374,0.033198194249649426,0.033198194249649426,0.06385230830267208
0.6,0.25,1.0,0.7551948051948052,0.05727272727272725,0.7784935064935066,0.03298701298701301,0.9001428571428571,0.16628571428571426,0.8728671400187004,0.044418974988312376,0.03298701298701301,0.07524110738344172
0.4,0.25,1.0,0.7542857142857142,0.05636363636363628,0.7784935064935066,0.03298701298701301,0.8972142857142857,0.16335714285714287,0.8728671400187004,0.044418974988312376,0.03298701298701301,0.07428169179902613
0.6,0.5,1.0,0.7551948051948052,0.05727272727272725,0.7784935064935066,0.03298701298701301,0.9011428571428571,0.16728571428571426,0.8616171400187003,0.03316897498831228,0.03298701298701301,0.0726786073834417
0.3,0.25,1.0,0.7504675324675325,0.05254545454545456,0.7784935064935066,0.03298701298701301,0.8897857142857143,0.15592857142857142,0.8755845313230481,0.04713636629266016,0.03298701298701301,0.07214935131342479
0.4,0.5,1.0,0.7542857142857142,0.05636363636363628,0.7784935064935066,0.03298701298701301,0.8982142857142857,0.16435714285714287,0.8616171400187003,0.03316897498831228,0.03298701298701301,0.07171919179902611
0.3,0.5,1.0,0.7504675324675325,0.05254545454545456,0.7784935064935066,0.03298701298701301,0.8907857142857143,0.15692857142857142,0.8643345313230482,0.03588636629266018,0.03298701298701301,0.06958685131342479
0.25,0.25,1.0,0.7466493506493506,0.04872727272727262,0.7784935064935066,0.03298701298701301,0.8851428571428571,0.15128571428571425,0.8728671400187004,0.044418974988312376,0.03298701298701301,0.06935474374707806
0.25,0.5,1.0,0.7466493506493506,0.04872727272727262,0.7784935064935066,0.03298701298701301,0.8861428571428571,0.15228571428571425,0.8616171400187003,0.03316897498831228,0.03298701298701301,0.06679224374707804
0.5,0.3,1.0,0.7615324675324675,0.06361038961038956,0.7782597402597402,0.032753246753246645,0.8994285714285715,0.1655714285714286,0.8701497487143525,0.04170158368396448,0.032753246753246645,0.07590916215475732
0.5,0.2,1.0,0.7581038961038962,0.060181818181818225,0.7782597402597402,0.032753246753246645,0.8974285714285715,0.1635714285714286,0.8701497487143525,0.04170158368396448,0.032753246753246645,0.07455201929761449
0.3,0.3,0.4,0.7487532467532467,0.05083116883116878,0.7824935064935066,0.03698701298701301,0.8775357142857143,0.14367857142857143,0.8610684022907902,0.032620237260402196,0.032620237260402196,0.06602924762678886
0.3,0.25,0.4,0.7453246753246754,0.047402597402597446,0.7836363636363637,0.038129870129870125,0.8770357142857144,0.1431785714285715,0.8610684022907902,0.032620237260402196,0.032620237260402196,0.06533281905536031
0.3,0.2,0.4,0.7453246753246754,0.047402597402597446,0.7824935064935066,0.03698701298701301,0.8755357142857143,0.14167857142857143,0.8610684022907902,0.032620237260402196,0.032620237260402196,0.06467210476964602
0.3,0.15,0.4,0.7453246753246754,0.047402597402597446,0.7813506493506495,0.0358441558441559,0.8750357142857144,0.1411785714285715,0.8610684022907902,0.032620237260402196,0.032620237260402196,0.06426139048393176
0.3,0.125,0.4,0.7453246753246754,0.047402597402597446,0.7802077922077921,0.034701298701298566,0.8750357142857144,0.1411785714285715,0.8610684022907902,0.032620237260402196,0.032620237260402196,0.06397567619821742
0.3,0.3,0.3,0.7453246753246753,0.047402597402597335,0.7790649350649351,0.033558441558441565,0.8737857142857143,0.1399285714285714,0.8610684022907902,0.032620237260402196,0.032620237260402196,0.06337746191250312
0.3,0.25,0.3,0.7418961038961039,0.043974025974026,0.7802077922077922,0.03470129870129868,0.8732857142857143,0.13942857142857146,0.8610684022907902,0.032620237260402196,0.032620237260402196,0.06268103334107458
0.3,0.2,0.3,0.7418961038961039,0.043974025974026,0.7790649350649351,0.033558441558441565,0.8717857142857143,0.1379285714285714,0.8610684022907902,0.032620237260402196,0.032620237260402196,0.06202031905536029
0.75,0.1,0.4,0.752961038961039,0.05503896103896111,0.7840259740259741,0.03851948051948051,0.8843928571428572,0.15053571428571433,0.861050286348761,0.032602121318373034,0.032602121318373034,0.06917406929063225
