axis,group,N,FILE_N,VOICE_N,MUSIC_N,FILE_EER,VOICE_EER,MUSIC_EER,VOICE_AUC,MUSIC_AUC,ADS,CPS,SCORE
DATASET,asvspoof_voice_wav_dev_v1,176,176,176,0,0.2329457364341085,0.2556847545219638,,,,,,
DATASET,codec_mixed_dev_v4,600,600,600,600,0.28,0.3733333333333333,0.17333333333333334,,,0.7333333333333334,,
DATASET,echoes_fma_paired_v3,111,111,0,111,0.05405844155844157,,0.05405844155844157,,,,,
DATASET,external_mixed_v1,400,400,400,400,0.13833333333333336,0.21499999999999997,0.125,,,0.8503333333333334,,
DATASET,external_mixed_v1_telephone_v1,400,400,400,400,0.16166666666666668,0.235,0.14,,,0.8301666666666667,,
DATASET,factorial_eval_1200_v2,400,400,350,350,0.19054545454545455,0.24,0.19999999999999998,0.9986857142857142,0.9997714285714285,0.7967272727272727,0.9992285714285714,0.8169774025974026
DATASET,mixfake_music_dev_v1,1600,1600,1600,1600,0.12458333333333332,0.16874999999999998,0.11499999999999999,,,0.8694583333333334,,
DATASET,multigen_voice_v2,90,90,90,0,0.1333333333333333,0.09999999999999999,,,,,,
DATASET,source_disjoint_mixed_v1,200,200,200,200,0.24,0.28,0.10999999999999999,,,0.791,,
DATASET,source_disjoint_mixed_v1_telephone_v1,200,200,200,200,0.29666666666666663,0.30000000000000004,0.17000000000000004,,,0.7406666666666667,,
DATASET,source_disjoint_music_v1,400,400,0,400,0.04000000000000002,,0.04000000000000002,,,,,
CHANNEL_V57,clean,120,120,120,120,0.19999999999999998,0.35,0.06666666666666665,,,0.81,,
CHANNEL_V57,clean_flac,66,66,58,58,0.2554347826086957,0.2068965517241379,0.25833333333333336,0.9956896551724138,1.0,0.7534032983508246,0.9978448275862069,0.7778474512743629
CHANNEL_V57,common_flac16k,511,511,0,511,0.04696691176470591,,0.04305300245098037,,,,,
CHANNEL_V57,flac16k,600,600,600,600,0.1655555555555555,0.22666666666666668,0.12,,,0.8358888888888889,,
CHANNEL_V57,g711_ulaw,120,120,120,120,0.2333333333333333,0.3833333333333333,0.11666666666666668,,,0.7716666666666667,,
CHANNEL_V57,g722_wb,120,120,120,120,0.19444444444444445,0.3666666666666667,0.08333333333333334,,,0.8044444444444445,,
CHANNEL_V57,mp3_64k,67,67,58,59,0.19306418219461696,0.13793103448275865,0.23735632183908045,1.0,1.0,0.8046748054544156,1.0,0.8242073249089741
CHANNEL_V57,noisy_flac,66,66,58,58,0.1031746031746032,0.27586206896551724,0.17261904761904762,1.0,0.9978448275862069,0.8414545703338807,0.9989224137931034,0.857201354679803
CHANNEL_V57,ogg_48k,67,67,59,58,0.18219461697722567,0.271264367816092,0.10357142857142855,1.0,1.0,0.8235783893767401,1.0,0.8412205504390661
CHANNEL_V57,opus_nb_8k,120,120,120,120,0.3666666666666667,0.35,0.2333333333333333,,,0.6766666666666666,,
CHANNEL_V57,stereo_wav,67,67,59,58,0.1909090909090909,0.23735632183908048,0.17261904761904762,1.0,1.0,0.8052884758919242,1.0,0.8247596283027318
CHANNEL_V57,telephone8k,600,600,600,600,0.21444444444444444,0.2533333333333333,0.15000000000000002,,,0.7971111111111111,,
CHANNEL_V57,telephone_flac,67,67,58,59,0.16010638297872343,0.2068965517241379,0.16993087557603687,1.0,1.0,0.8275882354929995,1.0,0.8448294119436995
CHANNEL_V57,transcode_g711_opus,120,120,120,120,0.36111111111111105,0.4,0.31666666666666665,,,0.6444444444444445,,
CHANNEL_V57,unknown,90,90,90,0,0.1333333333333333,0.09999999999999999,,,,,,
CHANNEL_V57,wav,176,176,176,0,0.2329457364341085,0.2556847545219638,,,,,,
CHANNEL_V57,wav16k,1600,1600,1600,1600,0.12458333333333332,0.16874999999999998,0.11499999999999999,,,0.8694583333333334,,
LAYOUT_V57,concurrent,1900,1900,1900,1900,0.13649122807017544,0.1957894736842105,0.12210526315789472,,,0.8559649122807017,,
LAYOUT_V57,music_only,50,50,0,50,0.12,,0.12,,,,,
LAYOUT_V57,partial_overlap,300,300,300,300,0.30666666666666664,0.3533333333333334,0.22666666666666668,,,0.708,,
LAYOUT_V57,sequential,900,900,900,900,0.19037037037037036,0.24,0.12888888888888891,,,0.8181481481481482,,
LAYOUT_V57,simultaneous,600,600,600,600,0.21333333333333337,0.2733333333333333,0.15666666666666665,,,0.7916666666666666,,
LAYOUT_V57,source_disjoint,400,400,0,400,0.04000000000000002,,0.04000000000000002,,,,,
LAYOUT_V57,source_matched_instrumental,61,61,0,61,0.018181818181818188,,0.018181818181818188,,,,,
LAYOUT_V57,speech_only,266,266,266,0,0.1841324200913242,0.20690639269406397,,,,,,
LAYOUT_V57,voice_only,50,50,50,0,0.07999999999999999,0.07999999999999999,,,,,,
LAYOUT_V57,voice_screened_instrumental,50,50,0,50,,,,,,,,
VOICE_GENERATOR,A07,20,20,20,20,,,0.09999999999999999,,,,,
VOICE_GENERATOR,A08,25,25,25,25,,,0.0,,,,,
VOICE_GENERATOR,A09,20,20,20,20,,,0.4,,,,,
VOICE_GENERATOR,A10,25,25,25,25,,,0.08333333333333333,,,,,
VOICE_GENERATOR,A11,25,25,25,25,,,0.4,,,,,
VOICE_GENERATOR,A12,20,20,20,20,,,0.0,,,,,
VOICE_GENERATOR,A13,25,25,25,25,,,0.08333333333333331,,,,,
VOICE_GENERATOR,A14,25,25,25,25,,,0.31666666666666665,,,,,
VOICE_GENERATOR,A15,25,25,25,25,,,0.0,,,,,
VOICE_GENERATOR,A16,20,20,20,20,,,0.19999999999999998,,,,,
VOICE_GENERATOR,A17,20,20,20,20,,,0.19999999999999998,,,,,
VOICE_GENERATOR,A18,25,25,25,25,,,0.11666666666666665,,,,,
VOICE_GENERATOR,A19,25,25,25,25,,,0.0,,,,,
VOICE_GENERATOR,ASVspoof2019-LA,800,800,800,800,,,0.12250000000000003,,,,,
VOICE_GENERATOR,bonafide,1275,1275,1275,1250,0.1756923076923077,,0.14559999999999998,,0.999904,,,
