DATASET,CHANNEL,FILE_EER,VOICE_EER,MUSIC_EER,ADS
factorial_eval_1200_v2_holdout,clean,0.22472727272727272,0.22857142857142854,0.23428571428571432,0.7716363636363637
phone_factorial_1200_v1,clean,0.12585714285714283,0.245,0.05500000000000002,0.8715714285714286
yue_cross_component_audit_v1,clean,0.1861413043478261,0.25,0.08064516129032259,0.8327357994389901
