DATASET,CHANNEL,FILE_EER,VOICE_EER,MUSIC_EER,ADS
factorial_eval_1200_v2_holdout,clean,0.35054545454545455,0.32571428571428573,0.34285714285714286,0.6567272727272728
phone_factorial_1200_v1,clean,0.2858571428571428,0.2875,0.36,0.6915714285714286
yue_cross_component_audit_v1,clean,0.2764945652173913,0.2958333333333334,0.19354838709677422,0.7445215345956054
