EPOCH,LOSS,SELECTION,MEAN_ADS,WORST_ADS,LOSS_COMPONENT,LOSS_FILE,LOSS_LOCAL,LOSS_PRESENCE,LOSS_GLOBAL_PRESENCE,LOSS_COMPONENT_CONSISTENCY,LOSS_CHANNEL_CONSISTENCY
100,0.04661744087934494,0.7849270833333333,0.8175208333333334,0.7523333333333333,0.011271468363702297,0.012186214327812195,0.023472683504223824,0.11365288496017456,0.0406498908996582,0.0034789873752743006,0.0023927579168230295
105,0.04299357533454895,0.7842725694444443,0.8198784722222222,0.7486666666666666,0.009789211675524712,0.011121205985546112,0.02182825282216072,0.1090473085641861,0.037482038140296936,0.0026259953156113625,0.0020729436073452234
110,0.039760757237672806,0.7833854166666666,0.8174374999999999,0.7493333333333333,0.008793190121650696,0.010611861012876034,0.01856531761586666,0.10341200232505798,0.03541383147239685,0.002738760318607092,0.0019642964471131563
115,0.037337012588977814,0.7791666666666667,0.8113333333333334,0.747,0.0077939992770552635,0.010187027975916862,0.017698984593153,0.09846379607915878,0.03369440138339996,0.0018848609179258347,0.0020102299749851227
120,0.03517294302582741,0.7806412037037037,0.8131712962962964,0.7481111111111111,0.0073735895566642284,0.009590000845491886,0.015229104086756706,0.0947912335395813,0.03191887214779854,0.0020641107112169266,0.0019056018209084868
125,0.03258514776825905,0.7787870370370371,0.812462962962963,0.7451111111111111,0.006215424742549658,0.008896487765014172,0.014512498863041401,0.09027881920337677,0.030520983040332794,0.0014649666845798492,0.001733875833451748
130,0.032705556601285934,0.7799913194444443,0.8126493055555555,0.7473333333333333,0.006578806787729263,0.009280714206397533,0.015428675338625908,0.08723361790180206,0.02927178516983986,0.0018786643631756306,0.0015341270482167602
135,0.02993137016892433,0.7786111111111111,0.8135555555555557,0.7436666666666667,0.0056277429684996605,0.00857202522456646,0.012403501197695732,0.08357328921556473,0.028043754398822784,0.001390301389619708,0.0017418194329366088
140,0.028090890496969223,0.7757552083333334,0.8091770833333335,0.7423333333333333,0.004848855547606945,0.008279102854430676,0.011800965294241905,0.08003580570220947,0.02671382948756218,0.0010421655606478453,0.0013979574432596564
145,0.02678341418504715,0.7728987268518519,0.8115752314814815,0.7342222222222222,0.0046942089684307575,0.00780694093555212,0.01035391353070736,0.07675368338823318,0.02628983184695244,0.0010560920927673578,0.001407288946211338
150,0.02607773058116436,0.7683663194444444,0.8077326388888889,0.729,0.00434708409011364,0.007962960749864578,0.010881839320063591,0.07402858883142471,0.025188341736793518,0.0007922700606286526,0.0014616502448916435
155,0.025304628536105156,0.7755399305555557,0.8097465277777779,0.7413333333333334,0.004328913986682892,0.007628596853464842,0.009476115927100182,0.07243402302265167,0.025333158671855927,0.0009432352380827069,0.00127309188246727
160,0.024027874693274498,0.7688315972222222,0.8099965277777778,0.7276666666666666,0.0039623999036848545,0.007636881899088621,0.008419827558100224,0.06930086016654968,0.02406950667500496,0.0008386012632399797,0.0013652222696691751
165,0.023023467510938644,0.7748391203703704,0.8095671296296296,0.740111111111111,0.0035353393759578466,0.007531687617301941,0.008948068134486675,0.06588492542505264,0.02324203960597515,0.0005547769833356142,0.0011622082674875855
170,0.02228218875825405,0.7751319444444444,0.8109305555555556,0.7393333333333334,0.003598253708332777,0.007172850891947746,0.008009680546820164,0.06402035057544708,0.02255096472799778,0.0007263440638780594,0.0010939048370346427
175,0.02180325612425804,0.7706163194444444,0.8078993055555556,0.7333333333333333,0.0034783135633915663,0.007336609531193972,0.007817009463906288,0.06148542836308479,0.022348757833242416,0.0008046275470405817,0.0012725533451884985
180,0.020765051245689392,0.7750138888888889,0.8103611111111112,0.7396666666666667,0.003065674100071192,0.007023821584880352,0.007396760396659374,0.06002776324748993,0.021499568596482277,0.0005521938437595963,0.0010917666368186474
185,0.020442649722099304,0.7657604166666666,0.8075208333333332,0.724,0.0030061923898756504,0.007073173299431801,0.007776219397783279,0.05780889093875885,0.021156979724764824,0.0004505249671638012,0.0011093555949628353
190,0.019895456731319427,0.7693732638888888,0.8074131944444445,0.7313333333333333,0.003068513236939907,0.006973283365368843,0.006639012135565281,0.05615802854299545,0.021145101636648178,0.0006447352352552116,0.0008507919264957309
195,0.01879642717540264,0.768015625,0.80703125,0.729,0.0026285569183528423,0.006553527899086475,0.006127896253019571,0.05447398126125336,0.02070901356637478,0.0005781401414424181,0.0008168212953023612
200,0.02116120420396328,0.7686319444444445,0.802263888888889,0.735,0.0036915414966642857,0.007685080170631409,0.008870689198374748,0.05474014952778816,0.020427951589226723,0.0008515623630955815,0.001342347590252757
205,1.1536115407943726,0.6913211805555557,0.7269756944444445,0.6556666666666667,0.5904720425605774,0.7134000658988953,0.7397756576538086,0.0927123874425888,0.03161732107400894,0.07843094319105148,0.028461389243602753
210,0.9577274322509766,0.7253298611111111,0.7519930555555555,0.6986666666666667,0.3939704895019531,0.3656346797943115,1.1759907007217407,0.4206780195236206,0.14278721809387207,0.08175171911716461,0.024221256375312805
215,0.703366219997406,0.7337881944444444,0.7525763888888889,0.715,0.3268149495124817,0.3343246579170227,0.4544651508331299,0.4729404151439667,0.1547921597957611,0.039073821157217026,0.01612776704132557
220,0.5563729405403137,0.7572465277777778,0.7801597222222223,0.7343333333333333,0.25775307416915894,0.2568252682685852,0.39526069164276123,0.3708574175834656,0.09619385004043579,0.049928076565265656,0.013343791477382183
