EPOCH,LOSS,SELECTION,MEAN_ADS,WORST_ADS,LOSS_COMPONENT,LOSS_FILE,LOSS_LOCAL,LOSS_PRESENCE,LOSS_GLOBAL_PRESENCE
85,0.5785353183746338,0.779384837962963,0.8048807870370371,0.7538888888888888,0.2453027069568634,0.2425922155380249,0.6127787828445435,0.2421947717666626,0.14941710233688354
90,0.5684213042259216,0.78125,0.8085416666666667,0.7539583333333333,0.24124380946159363,0.23974528908729553,0.5993039608001709,0.23911337554454803,0.14407888054847717
95,0.5507000684738159,0.7819947916666667,0.8109687500000001,0.7530208333333333,0.23092913627624512,0.22746820747852325,0.5989090204238892,0.2349330484867096,0.14046397805213928
100,0.5412294864654541,0.7830914351851852,0.8072939814814815,0.7588888888888888,0.22539952397346497,0.2222266048192978,0.5979517698287964,0.23218296468257904,0.1360085904598236
105,0.5332463383674622,0.7849756944444444,0.8052847222222222,0.7646666666666666,0.22341611981391907,0.21909089386463165,0.5837949514389038,0.22936266660690308,0.13287755846977234
110,0.5229684710502625,0.7883194444444446,0.8143055555555557,0.7623333333333333,0.21620051562786102,0.2117873728275299,0.5893831253051758,0.2268097996711731,0.1300468146800995
115,0.5124309062957764,0.7841412037037037,0.8095046296296294,0.7587777777777778,0.21204973757266998,0.20641236007213593,0.5782473087310791,0.2242807000875473,0.12647394835948944
120,0.5045400857925415,0.786375,0.8094166666666668,0.7633333333333333,0.20768006145954132,0.20168589055538177,0.5764526128768921,0.22251057624816895,0.12351572513580322
125,0.4964297115802765,0.7902928240740741,0.8143634259259259,0.7662222222222222,0.20369693636894226,0.19876743853092194,0.5681750178337097,0.22052641212940216,0.1215091198682785
130,0.4895574450492859,0.795150462962963,0.8165509259259259,0.77375,0.20015206933021545,0.19444580376148224,0.5658347606658936,0.2180718630552292,0.1200866848230362
135,0.4843902885913849,0.7909201388888889,0.8155069444444445,0.7663333333333333,0.19897188246250153,0.19242902100086212,0.5573049783706665,0.21675217151641846,0.11576543748378754
140,0.48038607835769653,0.7871521990740742,0.815082175925926,0.7592222222222222,0.1945117861032486,0.18868383765220642,0.5686355829238892,0.21492227911949158,0.11423414200544357
145,0.47907716035842896,0.7919479166666666,0.8158958333333333,0.768,0.1968209445476532,0.19109240174293518,0.5503889322280884,0.2141919732093811,0.113226518034935
150,0.47484397888183594,0.7885381944444445,0.8160763888888889,0.761,0.19129681587219238,0.18597309291362762,0.5684075355529785,0.21146491169929504,0.11159323155879974
155,0.45962604880332947,0.7912575231481482,0.8147372685185186,0.7677777777777778,0.18514426052570343,0.17817144095897675,0.5486131906509399,0.2123120129108429,0.10930649936199188
160,0.45538410544395447,0.7921313657407407,0.8153738425925926,0.7688888888888888,0.18340888619422913,0.1764567345380783,0.5429672002792358,0.2107779085636139,0.10925574600696564
165,0.4502304494380951,0.7957592592592593,0.8194074074074074,0.7721111111111111,0.17914825677871704,0.17325466871261597,0.5485990047454834,0.20887522399425507,0.10649213939905167
170,0.4461230933666229,0.7932204861111111,0.8167534722222222,0.7696875,0.17969629168510437,0.1718282401561737,0.5328088998794556,0.20926403999328613,0.10613913834095001
175,0.44042038917541504,0.7974693287037038,0.8190011574074075,0.7759375,0.17390993237495422,0.16794249415397644,0.5423957109451294,0.2083963304758072,0.10453905165195465
180,0.43701452016830444,0.7977916666666667,0.819125,0.7764583333333333,0.17518538236618042,0.16729174554347992,0.5260913372039795,0.2080870270729065,0.10298243165016174
185,0.43232646584510803,0.7925439814814814,0.8176435185185186,0.7674444444444444,0.1692935675382614,0.16426415741443634,0.5384626388549805,0.20635449886322021,0.10221321880817413
190,0.426627516746521,0.7920711805555556,0.8188090277777778,0.7653333333333333,0.16935136914253235,0.16197171807289124,0.5217304229736328,0.20560699701309204,0.10011070221662521
195,0.4215201735496521,0.794605324074074,0.8179884259259259,0.7712222222222221,0.16663146018981934,0.15855880081653595,0.5191070437431335,0.20497116446495056,0.10057924687862396
200,0.4171760082244873,0.7925630787037038,0.8160150462962964,0.7691111111111112,0.16252601146697998,0.15678538382053375,0.5234584212303162,0.2037201076745987,0.098897784948349
205,0.4190588891506195,0.7981336805555556,0.8226006944444445,0.7736666666666666,0.16677924990653992,0.1577267050743103,0.511843204498291,0.20414064824581146,0.09889596700668335
210,0.4130665063858032,0.7951458333333334,0.8212916666666668,0.769,0.16127267479896545,0.1553044468164444,0.5162400007247925,0.20277458429336548,0.09776942431926727
215,0.4088795781135559,0.7998836805555556,0.8264340277777777,0.7733333333333333,0.15969456732273102,0.15245813131332397,0.5128152370452881,0.20190680027008057,0.0964406281709671
220,0.4054951071739197,0.7948055555555555,0.8222777777777779,0.7673333333333333,0.15933427214622498,0.15069344639778137,0.5039849281311035,0.20172004401683807,0.097065769135952
225,0.40734177827835083,0.799545138888889,0.8230486111111112,0.7760416666666667,0.1581900715827942,0.1505693942308426,0.5174634456634521,0.20197191834449768,0.09470254182815552
230,0.40898236632347107,0.80228125,0.8248958333333333,0.7796666666666666,0.15919983386993408,0.15146540105342865,0.5183820128440857,0.2014273852109909,0.09493468701839447
235,0.41246679425239563,0.7935399305555556,0.8167673611111111,0.7703125000000001,0.15971969068050385,0.15312008559703827,0.5262346267700195,0.20178067684173584,0.09574209898710251
240,0.4020277261734009,0.7962071759259259,0.8226365740740741,0.7697777777777778,0.15615558624267578,0.14867205917835236,0.509662389755249,0.20145204663276672,0.09268485009670258
245,0.39607125520706177,0.7895185185185185,0.8151481481481482,0.7638888888888888,0.15156567096710205,0.14325587451457977,0.5153559446334839,0.20039024949073792,0.09320081770420074
250,0.4005621671676636,0.7876782407407408,0.8174675925925926,0.7578888888888888,0.15499530732631683,0.1452062577009201,0.5157164335250854,0.20197360217571259,0.09159068763256073
255,0.39595893025398254,0.8013888888888889,0.8271111111111112,0.7756666666666666,0.15274596214294434,0.14381122589111328,0.5105031728744507,0.19893549382686615,0.09227482974529266
260,0.39121946692466736,0.7974097222222223,0.8234861111111113,0.7713333333333333,0.15088346600532532,0.1418040245771408,0.5022458434104919,0.20128238201141357,0.09120099246501923
265,0.3902699947357178,0.7947748842592592,0.821105324074074,0.7684444444444444,0.14967146515846252,0.14214439690113068,0.5041953325271606,0.19935733079910278,0.09049279987812042
270,0.3860853612422943,0.7992118055555556,0.8250902777777779,0.7733333333333333,0.15069258213043213,0.13959698379039764,0.4884687662124634,0.19917593896389008,0.09067125618457794
275,0.39501556754112244,0.7937743055555556,0.8222152777777779,0.7653333333333333,0.1508568525314331,0.14270590245723724,0.5176207423210144,0.20033332705497742,0.08900363743305206
280,0.38323017954826355,0.78871875,0.8244375,0.753,0.14818617701530457,0.13822725415229797,0.4896216094493866,0.1992737054824829,0.09089286625385284
285,0.377224326133728,0.799263888888889,0.8255277777777779,0.773,0.14315345883369446,0.13571901619434357,0.4930509626865387,0.19805818796157837,0.08826597779989243
290,0.37364423274993896,0.7839282407407407,0.8136342592592593,0.7542222222222222,0.1440199911594391,0.13343380391597748,0.4795655310153961,0.19788965582847595,0.08888338506221771
295,0.3749258518218994,0.7960520833333333,0.8241041666666667,0.768,0.14281103014945984,0.13365130126476288,0.48981595039367676,0.19770550727844238,0.08786235004663467
300,0.3740866780281067,0.7992447916666667,0.82415625,0.7743333333333333,0.1432076394557953,0.13445799052715302,0.4832185208797455,0.1973171830177307,0.08831880241632462
305,0.3681870698928833,0.7934189814814815,0.8210601851851852,0.7657777777777778,0.1392662525177002,0.1312759667634964,0.4825044572353363,0.19708968698978424,0.08728843182325363
310,0.3620144724845886,0.7846620370370372,0.8142129629629631,0.7551111111111112,0.13710862398147583,0.12873131036758423,0.4718051552772522,0.19668380916118622,0.0872420072555542
315,0.36315059661865234,0.79840625,0.8224791666666667,0.7743333333333333,0.13735441863536835,0.12858977913856506,0.4764445424079895,0.19610655307769775,0.08649450540542603
320,0.35862255096435547,0.8031753472222222,0.8266631944444444,0.7796875,0.13660065829753876,0.12750087678432465,0.46297600865364075,0.19656378030776978,0.0869525596499443
325,0.3597438335418701,0.8002291666666667,0.8277916666666667,0.7726666666666666,0.13611115515232086,0.1280747503042221,0.4690050482749939,0.19616587460041046,0.08612766861915588
330,0.35920286178588867,0.7885740740740741,0.817925925925926,0.7592222222222222,0.13495710492134094,0.12757541239261627,0.4722299575805664,0.1962554007768631,0.08641517162322998
335,0.3568557798862457,0.7936556712962962,0.8224224537037036,0.7648888888888888,0.1356024146080017,0.12566959857940674,0.46503305435180664,0.19553714990615845,0.08553160727024078
340,0.3520989418029785,0.7924131944444445,0.8208263888888889,0.764,0.1316758692264557,0.12373695522546768,0.4656868577003479,0.19531576335430145,0.08557019382715225
345,0.35068395733833313,0.7976950231481481,0.8269456018518517,0.7684444444444444,0.13106290996074677,0.12306544929742813,0.4638229012489319,0.19563084840774536,0.08525310456752777
350,0.3482245206832886,0.7937239583333333,0.8191145833333334,0.7683333333333333,0.13061317801475525,0.12215469777584076,0.4580349922180176,0.19531546533107758,0.08485277742147446
355,0.36799341440200806,0.7929259259259259,0.8267407407407408,0.7591111111111111,0.1381651610136032,0.12875770032405853,0.4949178993701935,0.19514434039592743,0.0829886943101883
360,0.34938812255859375,0.7909652777777778,0.8175972222222221,0.7643333333333334,0.12993165850639343,0.12311236560344696,0.46404027938842773,0.1943841427564621,0.08488379418849945
365,0.3486756980419159,0.7911493055555556,0.8192986111111112,0.763,0.13121065497398376,0.12227097153663635,0.4583461880683899,0.19547966122627258,0.08280711621046066
370,0.35158371925354004,0.790464699074074,0.8160405092592592,0.7648888888888888,0.13052985072135925,0.12198010087013245,0.47286394238471985,0.19471867382526398,0.08426673710346222
375,0.35176903009414673,0.799916087962963,0.8253530092592593,0.7744791666666666,0.13344727456569672,0.12384539842605591,0.45878931879997253,0.1942143738269806,0.08379723131656647
380,0.3473319411277771,0.7928483796296296,0.8248078703703704,0.7608888888888888,0.12907087802886963,0.12160275876522064,0.4637606143951416,0.19449785351753235,0.08229894191026688
385,0.3391246199607849,0.7967853009259258,0.8244594907407407,0.7691111111111111,0.1245335042476654,0.11589203774929047,0.4611370265483856,0.19350865483283997,0.0822301134467125
390,0.3422203063964844,0.7930590277777778,0.8244513888888889,0.7616666666666666,0.1262563019990921,0.11781910061836243,0.46161913871765137,0.19570961594581604,0.08195480704307556
395,0.33854955434799194,0.8022795138888887,0.824892361111111,0.7796666666666666,0.12473289668560028,0.11692944914102554,0.45717155933380127,0.19253572821617126,0.08119114488363266
400,0.33618688583374023,0.793921875,0.8235104166666667,0.7643333333333333,0.12446844577789307,0.11492898315191269,0.4520696699619293,0.19342246651649475,0.081487737596035
405,0.3358248472213745,0.789103587962963,0.8193182870370371,0.7588888888888888,0.12495613098144531,0.11595803499221802,0.4466208815574646,0.19292676448822021,0.08196991682052612
410,0.33325424790382385,0.7999635416666666,0.8232604166666667,0.7766666666666666,0.12423872202634811,0.11546383798122406,0.440113365650177,0.1935482770204544,0.08148673176765442
415,0.3308258056640625,0.7971510416666666,0.8256354166666666,0.7686666666666666,0.12197902798652649,0.1149451807141304,0.4416719973087311,0.1927986741065979,0.08024255931377411
420,0.327362060546875,0.7993888888888889,0.8231111111111112,0.7756666666666666,0.12073251605033875,0.1114208996295929,0.43922513723373413,0.19326113164424896,0.0808243528008461
425,0.3273431956768036,0.7918535879629629,0.8211516203703703,0.7625555555555555,0.12048999965190887,0.11319997906684875,0.4366788864135742,0.19266676902770996,0.08122311532497406
430,0.3255765438079834,0.7914131944444445,0.8191597222222223,0.7636666666666666,0.12052306532859802,0.11183182895183563,0.43319207429885864,0.19232262670993805,0.07994109392166138
435,0.3243545889854431,0.7952447916666667,0.8218229166666667,0.7686666666666666,0.11946006119251251,0.11151127517223358,0.4339183568954468,0.19182932376861572,0.07923274487257004
440,0.322288453578949,0.7943946759259259,0.8203449074074074,0.7684444444444444,0.11872757226228714,0.11153311282396317,0.4279267191886902,0.1914239525794983,0.08066022396087646
445,0.32039687037467957,0.7944357638888889,0.8185590277777778,0.7703125000000001,0.1174592673778534,0.1093197613954544,0.4302319884300232,0.19220341742038727,0.0792614221572876
450,0.31975433230400085,0.8012390046296296,0.8229224537037038,0.7795555555555556,0.1167268455028534,0.10925128310918808,0.43025141954421997,0.1918807029724121,0.08037921786308289
455,0.3200872540473938,0.7906226851851852,0.820023148148148,0.7612222222222222,0.1175861656665802,0.1096392571926117,0.42779964208602905,0.19208593666553497,0.07945765554904938
460,0.3170009255409241,0.7970549768518519,0.8215543981481482,0.7725555555555556,0.11531712859869003,0.10780256986618042,0.4283522665500641,0.1914864033460617,0.07980985194444656
465,0.31833404302597046,0.7856614583333333,0.8183229166666667,0.753,0.11687179654836655,0.10879581421613693,0.42616796493530273,0.19174404442310333,0.07840477675199509
470,0.31772133708000183,0.7850960648148149,0.816414351851852,0.7537777777777778,0.11605711281299591,0.10854800790548325,0.4272650480270386,0.19094419479370117,0.07954885065555573
