DATASET,CHANNEL,FILE_EER,VOICE_EER,MUSIC_EER,ADS
factorial_eval_1200_v2_holdout,clean,0.2781818181818182,0.26857142857142857,0.23428571428571432,0.736909090909091
phone_factorial_1200_v1,clean,0.14585714285714285,0.22750000000000004,0.050000000000000024,0.8665714285714285
yue_cross_component_audit_v1,clean,0.21807065217391303,0.2958333333333334,0.20967741935483875,0.7688947814399252
