EPOCH,LOSS,SELECTION,MEAN_ADS,WORST_ADS
0,0.48948061611594224,0.7089412749948465,0.7209078884078884,0.6295584415584415
2,0.22168525837958897,0.7487677411873841,0.755650883838384,0.6843636363636364
4,0.1536100602835313,0.7558248428159142,0.7630656866281867,0.6773246753246753
6,0.12028164101135025,0.762173353432282,0.766436598124098,0.6820779220779221
8,0.10998136750730696,0.7678492965367965,0.7768023989898989,0.6992727272727273
10,0.08504172456077583,0.7839016311069883,0.7799607683982684,0.7163896103896104
12,0.0788629219610932,0.7781604050711193,0.7908124098124097,0.7002077922077922
14,0.07612660020356186,0.7846039347557205,0.7875051406926407,0.7121558441558442
16,0.06971936852051407,0.7637308673469388,0.7791934523809524,0.6822857142857144
18,0.06184224119468329,0.7759892547928262,0.7955407647907649,0.6900779220779221
20,0.056148639247340607,0.7923668058132343,0.7878304473304473,0.7266493506493507
22,0.05181609101281972,0.7767928262213976,0.791090367965368,0.6957922077922079
24,0.045261977136602384,0.7811202973613689,0.7853616822991824,0.6973506493506494
26,0.042263638611091135,0.7639753143681716,0.784763468013468,0.6756363636363636
28,0.04272998257731623,0.7922349644403216,0.8002444985569986,0.7106753246753247
30,0.037143503031806975,0.7778719851576994,0.7908872655122655,0.6937402597402598
32,0.03882772741978826,0.7884431045145331,0.7990627705627705,0.7133766233766233
34,0.03838496010114507,0.7910877009894868,0.7990078463203463,0.721922077922078
36,0.034354434888939724,0.7858843408575551,0.7949839165464164,0.7083896103896103
38,0.02988277850404888,0.7905846088435373,0.8004394841269842,0.7074285714285714
40,0.027905511320974248,0.7920117501546073,0.8063228715728717,0.7141038961038961
