EPOCH,LOSS,SELECTION,POOLED_DEVELOPMENT_ADS,MEAN_NORMALIZED_DOMAIN_ADS,WORST_NORMALIZED_DOMAIN_ADS,LOSS_VOICE,LOSS_MUSIC,LOSS_FILE,LOSS_RESIDUAL,LOSS_RANK_VOICE,LOSS_RANK_MUSIC,LOSS_RANK_FILE,LOSS_RANKING,LOSS_QUARTET_INVARIANCE,LOSS_QUARTET_LATENT_INVARIANCE,LOSS_AUC_RANKING,LOSS_LOGIT_CONSISTENCY,LOSS_LATENT_CONSISTENCY,LOSS_GROUP_DRO
0,,0.8036484876507457,0.8256025759508419,0.8441665764790767,0.7192222222222222,,,,,,,,,,,,,,
2,0.5365380075361047,0.8247575780988343,0.8490985519685645,0.8648332084582085,0.736,0.5017594011234385,0.13659890889361195,0.1746892112554336,1.0264310402681633,0.3802539495827288,0.034138167977846245,0.1705455575613495,0.17156502051392988,0.5950842773427769,0.4068630538804799,0.1322533003083069,0.8134187538252802,0.42160251115125663,0.7755001486868275
4,0.45160280114838053,0.8164641437371178,0.8459583719730703,0.8596064976689977,0.7143333333333333,0.4044620487648918,0.11847861852420837,0.13639924612504487,1.4381861417573325,0.2891447127069708,0.028783590980087956,0.13939072343767905,0.1361593829030741,0.5224862039013176,0.2666450984852046,0.083538733921679,0.8106749274444823,0.29217340576709533,0.6102001390096788
6,0.40728532621751024,0.8226862972576964,0.8470596192961676,0.8684037282162281,0.7282222222222222,0.34555603584692796,0.10820290479542953,0.11309016128165686,1.78890987759342,0.2347597538408044,0.023085551726636573,0.11216606591276977,0.10996065050249501,0.48043071098473605,0.2526223986428611,0.06487773029770398,0.8084513101422665,0.27171651102906585,0.527204933937411
8,0.37867686061458733,0.8172520855670422,0.8426388697687829,0.8646194916194916,0.7191111111111111,0.31444542248361285,0.09734847962515045,0.10150402660171191,1.9234390093473381,0.21253629821013784,0.018412566069885613,0.10565894991443812,0.10086050531033038,0.4180080685148409,0.23221935223759585,0.05362467980604742,0.802500650324591,0.25668979373597006,0.48890109223718864
10,0.3364796447010744,0.8268634863944851,0.853446638539886,0.8648940018315019,0.7356666666666666,0.28217442297677653,0.08901567817795975,0.08718319428236278,2.0126245006653494,0.16643148765877913,0.013970737796070637,0.08537301742033346,0.08016402821314851,0.33153017077585517,0.1815760430261379,0.043664757510689836,0.7583104999162465,0.1951945139137843,0.4223003912783458
12,0.34126246146553635,0.8180863519135328,0.8464904555198176,0.8649200521700521,0.7144444444444444,0.2885622895911944,0.0849583753555709,0.08896827484880175,2.0494994174460976,0.175341879622298,0.011811330197741306,0.08674043990262993,0.0819819953805786,0.3380917246852602,0.20789575896092824,0.043690576212129045,0.7549509296611864,0.22265221925490364,0.4317171673898642
14,0.325046285910874,0.8231310396816398,0.8448062123136626,0.8669117340992342,0.736,0.2740862028939383,0.08451606067163604,0.08716703323191222,1.9495697727008743,0.15945178000446486,0.01082431628904543,0.07855384724157653,0.07441457533942801,0.2930434939584562,0.18655002157070807,0.0401375269403263,0.7133278727379381,0.20078948073621308,0.4200341930917027
16,0.318134369968458,0.8239934212370179,0.847128835897279,0.8653826798201798,0.7363333333333333,0.2762306474774848,0.0798982270251552,0.08228169496315733,2.0078274093511452,0.14709392168888533,0.008926331920048066,0.06754592432860883,0.06586964655212546,0.2625839396666631,0.1741108318018246,0.038892272762650906,0.6846006773507018,0.17593579856873165,0.4255045054921212
18,0.30587790163267053,0.8284326177874518,0.8539711713058394,0.8677881285381285,0.738,0.250402664069001,0.08072377948929335,0.08197390268208417,2.0495693040561433,0.1217346693609507,0.008868154372045954,0.06292332633950631,0.05846904379104764,0.23524237051606178,0.16116302496452672,0.03366135762241354,0.6478628918111476,0.16818744440873465,0.4143051790883978
20,0.3016855682113341,0.8196127615063793,0.8458625526497883,0.8613926073926073,0.7253333333333334,0.25604158255974857,0.07446074595066662,0.07573435781523585,2.0633745287754097,0.117605101391776,0.007183327777910358,0.05165485262492736,0.05150344545613827,0.19867395021363485,0.15474066392955732,0.03365907057696877,0.6608919727863097,0.16168038739005522,0.4304742692988746
22,0.2812295214710187,0.82521892145136,0.84779841288829,0.8653899711399712,0.7398888888888888,0.24030178277848327,0.07083724870118407,0.0726055667108419,2.044009425810405,0.11284067832902835,0.005884317264533412,0.046312162731013885,0.047489512714139204,0.17485057163926565,0.1335625784015473,0.030330001381320918,0.6058436731750868,0.13828980247965272,0.3898690001069739
24,0.2809878571797873,0.8243456431771674,0.8471586835404821,0.8687318722943723,0.7343333333333333,0.24764058354095042,0.06988182110337507,0.07300486188125975,2.027097845502179,0.11158741412343073,0.005886694149951908,0.041908232881462455,0.04503760784959217,0.17799854022628478,0.1290911359110558,0.02966208238706808,0.5944989853687869,0.13147077641186825,0.386667574696603
26,0.271882740970777,0.8264352440095487,0.8486024227510321,0.8705361305361305,0.738,0.2389004962252719,0.0670560965295501,0.0679253945887393,2.06874201583619,0.09285959077889708,0.004735794018749718,0.033246248103416885,0.0366157807079524,0.1402875303898995,0.11089234288819895,0.030539610997502863,0.5817844786358123,0.11826083761620887,0.3902510352603787
28,0.2689655106941252,0.8309970476272447,0.8541557807911748,0.8734544067044067,0.7422222222222222,0.23144594004553087,0.06939080489785161,0.06841432066212477,2.0511671500351594,0.0835907827036659,0.004824045964673104,0.03321343232728256,0.034772086894476154,0.1486268274666168,0.11341880798415677,0.026987973128447817,0.5724100235840139,0.11970534924484087,0.37993770824513057
30,0.2723985252787872,0.8313823246105744,0.8525831432271429,0.8700296786546785,0.7503333333333333,0.23484531872696718,0.06964673634561501,0.0688130345328578,2.0611467942291375,0.09327171270246143,0.004423847274108771,0.02972111480229781,0.03484205440950713,0.13600834994576871,0.09770822604852063,0.027594813627989163,0.5429037395028435,0.10287197757208226,0.406451073636738
