GROUP,VALUE,BASE_WEIGHT,N,FILE_N,VOICE_N,MUSIC_N,FILE_EER,VOICE_EER,MUSIC_EER,VOICE_AUC,MUSIC_AUC,ADS,CPS,SCORE
CHANNEL,opus_nb_8k,0.025,300,300,200,200,0.44971428571428573,0.25,0.38,0.9662,0.9826500000000001,0.6111428571428572,0.9744250000000001,0.6474710714285715
CHANNEL,opus_nb_8k,0.05,300,300,200,200,0.44971428571428573,0.24,0.39,0.9662,0.9826500000000001,0.6101428571428571,0.9744250000000001,0.6465710714285714
CHANNEL,opus_nb_8k,0.075,300,300,200,200,0.44685714285714284,0.24,0.37,0.9662,0.9826500000000001,0.6175714285714287,0.9744250000000001,0.6532567857142858
CHANNEL,opus_nb_8k,0.1,300,300,200,200,0.44685714285714284,0.24,0.36,0.9662,0.9826500000000001,0.6205714285714286,0.9744250000000001,0.6559567857142857
CHANNEL,opus_nb_8k,0.15,300,300,200,200,0.43999999999999995,0.22999999999999998,0.37,0.9662,0.9826500000000001,0.623,0.9744250000000001,0.6581425
CHANNEL,opus_nb_8k,0.2,300,300,200,200,0.43314285714285716,0.18999999999999997,0.37,0.9662,0.9826500000000001,0.6344285714285715,0.9744250000000001,0.6684282142857143
CHANNEL,resample8k,0.0,300,300,200,200,0.24685714285714283,0.050000000000000024,0.42000000000000004,0.94465,0.9887999999999999,0.7405714285714284,0.966725,0.7631867857142856
CHANNEL,resample8k,0.025,300,300,200,200,0.24,0.050000000000000024,0.41000000000000003,0.94465,0.9887999999999999,0.7470000000000001,0.966725,0.7689725000000001
CHANNEL,resample8k,0.05,300,300,200,200,0.24,0.050000000000000024,0.4,0.94465,0.9887999999999999,0.75,0.966725,0.7716725
CHANNEL,resample8k,0.075,300,300,200,200,0.22342857142857142,0.050000000000000024,0.38,0.94465,0.9887999999999999,0.7642857142857142,0.966725,0.7845296428571429
CHANNEL,resample8k,0.1,300,300,200,200,0.21657142857142858,0.050000000000000024,0.36,0.94465,0.9887999999999999,0.7737142857142856,0.966725,0.7930153571428571
CHANNEL,resample8k,0.15,300,300,200,200,0.19314285714285714,0.050000000000000024,0.31999999999999995,0.94465,0.9887999999999999,0.7974285714285714,0.966725,0.8143582142857142
CHANNEL,resample8k,0.2,300,300,200,200,0.1902857142857143,0.050000000000000024,0.31999999999999995,0.94465,0.9887999999999999,0.7988571428571429,0.966725,0.8156439285714288
