DATASET,CHANNEL,FILE_EER,VOICE_EER,MUSIC_EER,ADS
factorial_eval_1200_v2_holdout,clean,0.22472727272727272,0.24,0.24,0.7676363636363637
phone_factorial_1200_v1,clean,0.12585714285714283,0.24,0.060000000000000026,0.8710714285714285
yue_cross_component_audit_v1,clean,0.21807065217391303,0.2958333333333334,0.12903225806451613,0.7930883298270219
