wf,wm,devADS,devF,devM,holdADS,holdF,holdM,phoneADS,phoneF,phoneM,yueADS,yueF,yueM
0.0,0.075,0.7030649350649351,0.30472727272727274,0.2914285714285715,0.7472207792207792,0.25527272727272726,0.26857142857142857,0.7496071428571429,0.2582857142857143,0.2925,0.8332868747078073,0.1861413043478261,0.17741935483870966
0.01875,0.075,0.7068831168831169,0.29709090909090907,0.2914285714285715,0.7472207792207792,0.25527272727272726,0.26857142857142857,0.7516785714285714,0.25414285714285717,0.2925,0.8332868747078073,0.1861413043478261,0.17741935483870966
0.0375,0.075,0.7068831168831169,0.29709090909090907,0.2914285714285715,0.7472207792207792,0.25527272727272726,0.26857142857142857,0.7558214285714286,0.24585714285714283,0.2925,0.849251548620851,0.15421195652173914,0.17741935483870966
0.056249999999999994,0.075,0.7077922077922078,0.29527272727272724,0.2914285714285715,0.7472207792207792,0.25527272727272726,0.26857142857142857,0.7596071428571429,0.23828571428571427,0.2925,0.849251548620851,0.15421195652173914,0.17741935483870966
0.075,0.075,0.7077922077922078,0.29527272727272724,0.2914285714285715,0.7434025974025974,0.2629090909090909,0.26857142857142857,0.762892857142857,0.2317142857142857,0.2925,0.849251548620851,0.15421195652173914,0.17741935483870966
0.11249999999999999,0.075,0.7077922077922078,0.29527272727272724,0.2914285714285715,0.7463116883116884,0.2570909090909091,0.26857142857142857,0.7708214285714285,0.21585714285714286,0.2925,0.8519689399251986,0.14877717391304346,0.17741935483870966
0.15,0.075,0.7107012987012987,0.2894545454545454,0.2914285714285715,0.7434025974025974,0.2629090909090909,0.26857142857142857,0.7749642857142858,0.20757142857142857,0.2925,0.8624988312295465,0.12771739130434784,0.17741935483870966
0.0,0.1,0.7047792207792208,0.30472727272727274,0.2857142857142857,0.7489350649350649,0.25527272727272726,0.2628571428571429,0.7526071428571428,0.2582857142857143,0.2825,0.8381255843852267,0.1861413043478261,0.16129032258064513
0.025,0.1,0.7095064935064935,0.29527272727272724,0.2857142857142857,0.7489350649350649,0.25527272727272726,0.2628571428571429,0.7555357142857142,0.25242857142857145,0.2825,0.8513728669939223,0.15964673913043476,0.16129032258064513
0.05,0.1,0.7095064935064935,0.29527272727272724,0.2857142857142857,0.7489350649350649,0.25527272727272726,0.2628571428571429,0.760892857142857,0.24171428571428571,0.2825,0.8540902582982702,0.15421195652173914,0.16129032258064513
0.07500000000000001,0.1,0.7095064935064935,0.29527272727272724,0.2857142857142857,0.7451168831168831,0.2629090909090909,0.2628571428571429,0.7658928571428572,0.2317142857142857,0.2825,0.8540902582982702,0.15421195652173914,0.16129032258064513
0.1,0.1,0.7085974025974027,0.29709090909090907,0.2857142857142857,0.7489350649350649,0.25527272727272726,0.2628571428571429,0.770892857142857,0.2217142857142857,0.2825,0.8540902582982702,0.15421195652173914,0.16129032258064513
0.15000000000000002,0.1,0.7124155844155845,0.2894545454545454,0.2857142857142857,0.7451168831168831,0.2629090909090909,0.2628571428571429,0.7779642857142857,0.20757142857142857,0.2825,0.8673375409069658,0.12771739130434784,0.16129032258064513
0.2,0.1,0.7133246753246754,0.2876363636363636,0.2857142857142857,0.7442077922077922,0.26472727272727276,0.2628571428571429,0.7788214285714286,0.20585714285714285,0.2825,0.8673375409069658,0.12771739130434784,0.16129032258064513
0.0,0.15,0.7116363636363636,0.30472727272727274,0.2628571428571429,0.7523636363636363,0.25527272727272726,0.25142857142857145,0.7601071428571429,0.2582857142857143,0.25749999999999995,0.8429642940626461,0.1861413043478261,0.14516129032258063
0.0375,0.15,0.7154545454545455,0.29709090909090907,0.2628571428571429,0.7523636363636363,0.25527272727272726,0.25142857142857145,0.7663214285714286,0.24585714285714283,0.25749999999999995,0.8589289679756896,0.15421195652173914,0.14516129032258063
0.075,0.15,0.7163636363636363,0.29527272727272724,0.2628571428571429,0.7485454545454545,0.2629090909090909,0.25142857142857145,0.7733928571428571,0.2317142857142857,0.25749999999999995,0.8589289679756896,0.15421195652173914,0.14516129032258063
0.11249999999999999,0.15,0.7163636363636363,0.29527272727272724,0.2628571428571429,0.7514545454545455,0.2570909090909091,0.25142857142857145,0.7813214285714286,0.21585714285714286,0.25749999999999995,0.8616463592800374,0.14877717391304346,0.14516129032258063
0.15,0.15,0.7192727272727273,0.2894545454545454,0.2628571428571429,0.7485454545454545,0.2629090909090909,0.25142857142857145,0.7854642857142857,0.20757142857142857,0.25749999999999995,0.8721762505843852,0.12771739130434784,0.14516129032258063
0.22499999999999998,0.15,0.7278181818181818,0.27236363636363636,0.2628571428571429,0.7476363636363637,0.26472727272727276,0.25142857142857145,0.7863214285714286,0.20585714285714285,0.25749999999999995,0.8721762505843852,0.12771739130434784,0.14516129032258063
0.3,0.15,0.7249090909090908,0.2781818181818182,0.2628571428571429,0.7476363636363637,0.26472727272727276,0.25142857142857145,0.7854642857142857,0.20757142857142857,0.25749999999999995,0.8721762505843852,0.12771739130434784,0.14516129032258063
0.0,0.2,0.7167792207792208,0.30472727272727274,0.2457142857142857,0.7540779220779221,0.25527272727272726,0.2457142857142857,0.7653571428571428,0.2582857142857143,0.24,0.8429642940626461,0.1861413043478261,0.14516129032258063
0.05,0.2,0.7215064935064935,0.29527272727272724,0.2457142857142857,0.7540779220779221,0.25527272727272726,0.2457142857142857,0.7736428571428571,0.24171428571428571,0.24,0.8589289679756896,0.15421195652173914,0.14516129032258063
0.1,0.2,0.7205974025974027,0.29709090909090907,0.2457142857142857,0.7540779220779221,0.25527272727272726,0.2457142857142857,0.7836428571428571,0.2217142857142857,0.24,0.8589289679756896,0.15421195652173914,0.14516129032258063
0.15000000000000002,0.2,0.7244155844155845,0.2894545454545454,0.2457142857142857,0.7502597402597403,0.2629090909090909,0.2457142857142857,0.7907142857142857,0.20757142857142857,0.24,0.8721762505843852,0.12771739130434784,0.14516129032258063
0.2,0.2,0.7253246753246754,0.2876363636363636,0.2457142857142857,0.7493506493506494,0.26472727272727276,0.2457142857142857,0.7915714285714286,0.20585714285714285,0.24,0.8721762505843852,0.12771739130434784,0.14516129032258063
0.30000000000000004,0.2,0.7300519480519481,0.2781818181818182,0.2457142857142857,0.7493506493506494,0.26472727272727276,0.2457142857142857,0.7907142857142857,0.20757142857142857,0.24,0.8721762505843852,0.12771739130434784,0.14516129032258063
0.4,0.2,0.7415064935064936,0.25527272727272726,0.2457142857142857,0.7417142857142858,0.28,0.2457142857142857,0.7882857142857143,0.2124285714285714,0.24,0.8721762505843852,0.12771739130434784,0.14516129032258063
0.0,0.25,0.721922077922078,0.30472727272727274,0.22857142857142854,0.7575064935064935,0.25527272727272726,0.23428571428571432,0.7713571428571429,0.2582857142857143,0.21999999999999997,0.8381255843852267,0.1861413043478261,0.16129032258064513
0.0625,0.25,0.7266493506493507,0.29527272727272724,0.22857142857142854,0.7575064935064935,0.25527272727272726,0.23428571428571432,0.7842857142857143,0.23242857142857143,0.21999999999999997,0.8540902582982702,0.15421195652173914,0.16129032258064513
0.125,0.25,0.7295584415584416,0.2894545454545454,0.22857142857142854,0.7536883116883117,0.2629090909090909,0.23428571428571432,0.7946428571428571,0.2117142857142857,0.21999999999999997,0.8673375409069658,0.12771739130434784,0.16129032258064513
0.1875,0.25,0.7333766233766233,0.28181818181818186,0.22857142857142854,0.7527792207792208,0.26472727272727276,0.23428571428571432,0.7975714285714286,0.20585714285714285,0.21999999999999997,0.8673375409069658,0.12771739130434784,0.16129032258064513
0.25,0.25,0.7381038961038962,0.27236363636363636,0.22857142857142854,0.7527792207792208,0.26472727272727276,0.23428571428571432,0.7975714285714286,0.20585714285714285,0.21999999999999997,0.8673375409069658,0.12771739130434784,0.16129032258064513
0.375,0.25,0.7466493506493507,0.25527272727272726,0.22857142857142854,0.7460519480519481,0.2781818181818182,0.23428571428571432,0.7955,0.20999999999999996,0.21999999999999997,0.8673375409069658,0.12771739130434784,0.16129032258064513
0.5,0.25,0.7381038961038962,0.27236363636363636,0.22857142857142854,0.7375064935064934,0.29527272727272724,0.23428571428571432,0.7884285714285714,0.22414285714285714,0.21999999999999997,0.8513728669939223,0.15964673913043476,0.16129032258064513
0.0,0.3,0.721922077922078,0.30472727272727274,0.22857142857142854,0.7609350649350649,0.25527272727272726,0.22285714285714286,0.7766071428571428,0.2582857142857143,0.2025,0.8381255843852267,0.1861413043478261,0.16129032258064513
0.075,0.3,0.7266493506493507,0.29527272727272724,0.22857142857142854,0.7571168831168831,0.2629090909090909,0.22285714285714286,0.7898928571428571,0.2317142857142857,0.2025,0.8540902582982702,0.15421195652173914,0.16129032258064513
0.15,0.3,0.7295584415584416,0.2894545454545454,0.22857142857142854,0.7571168831168831,0.2629090909090909,0.22285714285714286,0.8019642857142857,0.20757142857142857,0.2025,0.8673375409069658,0.12771739130434784,0.16129032258064513
0.22499999999999998,0.3,0.7381038961038962,0.27236363636363636,0.22857142857142854,0.7562077922077922,0.26472727272727276,0.22285714285714286,0.8028214285714286,0.20585714285714285,0.2025,0.8673375409069658,0.12771739130434784,0.16129032258064513
0.3,0.3,0.7351948051948052,0.2781818181818182,0.22857142857142854,0.7562077922077922,0.26472727272727276,0.22285714285714286,0.8019642857142857,0.20757142857142857,0.2025,0.8673375409069658,0.12771739130434784,0.16129032258064513
0.44999999999999996,0.3,0.741922077922078,0.26472727272727276,0.22857142857142854,0.7485714285714286,0.28,0.22285714285714286,0.7986785714285713,0.21414285714285713,0.2025,0.8540902582982702,0.15421195652173914,0.16129032258064513
0.5,0.3,0.7381038961038962,0.27236363636363636,0.22857142857142854,0.7409350649350649,0.29527272727272724,0.22285714285714286,0.7936785714285713,0.22414285714285714,0.2025,0.8513728669939223,0.15964673913043476,0.16129032258064513
0.0,0.4,0.7253506493506494,0.30472727272727274,0.21714285714285717,0.7592207792207792,0.25527272727272726,0.22857142857142854,0.7848571428571428,0.2582857142857143,0.17500000000000002,0.8429642940626461,0.1861413043478261,0.14516129032258063
0.1,0.4,0.7291688311688311,0.29709090909090907,0.21714285714285717,0.7592207792207792,0.25527272727272726,0.22857142857142854,0.803142857142857,0.2217142857142857,0.17500000000000002,0.8589289679756896,0.15421195652173914,0.14516129032258063
0.2,0.4,0.7338961038961038,0.2876363636363636,0.21714285714285717,0.7544935064935065,0.26472727272727276,0.22857142857142854,0.8110714285714286,0.20585714285714285,0.17500000000000002,0.8721762505843852,0.12771739130434784,0.14516129032258063
0.30000000000000004,0.4,0.7386233766233765,0.2781818181818182,0.21714285714285717,0.7544935064935065,0.26472727272727276,0.22857142857142854,0.8102142857142857,0.20757142857142857,0.17500000000000002,0.8721762505843852,0.12771739130434784,0.14516129032258063
0.4,0.4,0.7500779220779221,0.25527272727272726,0.21714285714285717,0.7468571428571429,0.28,0.22857142857142854,0.8077857142857142,0.2124285714285714,0.17500000000000002,0.8721762505843852,0.12771739130434784,0.14516129032258063
0.5,0.4,0.7415324675324675,0.27236363636363636,0.21714285714285717,0.7392207792207792,0.29527272727272724,0.22857142857142854,0.8019285714285713,0.22414285714285714,0.17500000000000002,0.8562115766713417,0.15964673913043476,0.14516129032258063
0.5,0.4,0.7415324675324675,0.27236363636363636,0.21714285714285717,0.7392207792207792,0.29527272727272724,0.22857142857142854,0.8019285714285713,0.22414285714285714,0.17500000000000002,0.8562115766713417,0.15964673913043476,0.14516129032258063
0.0,0.5,0.7270649350649351,0.30472727272727274,0.2114285714285714,0.7609350649350649,0.25527272727272726,0.22285714285714286,0.7863571428571429,0.2582857142857143,0.17000000000000004,0.8381255843852267,0.1861413043478261,0.16129032258064513
0.125,0.5,0.7347012987012987,0.2894545454545454,0.2114285714285714,0.7571168831168831,0.2629090909090909,0.22285714285714286,0.8096428571428571,0.2117142857142857,0.17000000000000004,0.8673375409069658,0.12771739130434784,0.16129032258064513
0.25,0.5,0.7432467532467533,0.27236363636363636,0.2114285714285714,0.7562077922077922,0.26472727272727276,0.22285714285714286,0.8125714285714286,0.20585714285714285,0.17000000000000004,0.8673375409069658,0.12771739130434784,0.16129032258064513
0.375,0.5,0.7517922077922078,0.25527272727272726,0.2114285714285714,0.7494805194805194,0.2781818181818182,0.22285714285714286,0.8105,0.20999999999999996,0.17000000000000004,0.8673375409069658,0.12771739130434784,0.16129032258064513
0.5,0.5,0.7432467532467533,0.27236363636363636,0.2114285714285714,0.7409350649350649,0.29527272727272724,0.22285714285714286,0.8034285714285714,0.22414285714285714,0.17000000000000004,0.8513728669939223,0.15964673913043476,0.16129032258064513
0.5,0.5,0.7432467532467533,0.27236363636363636,0.2114285714285714,0.7409350649350649,0.29527272727272724,0.22285714285714286,0.8034285714285714,0.22414285714285714,0.17000000000000004,0.8513728669939223,0.15964673913043476,0.16129032258064513
0.5,0.5,0.7432467532467533,0.27236363636363636,0.2114285714285714,0.7409350649350649,0.29527272727272724,0.22285714285714286,0.8034285714285714,0.22414285714285714,0.17000000000000004,0.8513728669939223,0.15964673913043476,0.16129032258064513
