MODEL,AXIS,GROUP,N,FILE_N,VOICE_N,MUSIC_N,FILE_EER,VOICE_EER,MUSIC_EER,VOICE_AUC,MUSIC_AUC,ADS,CPS,SCORE,NORMALIZED_AVAILABLE_ADS
v2_strict__voice_only,VOICE_GENERATOR_V57,A18,25,25,25,25,,,0.19999999999999998,,,,,,0.8
v2_strict__voice_only,VOICE_GENERATOR_V57,A19,25,25,25,25,,,0.19999999999999998,,,,,,0.8
v2_strict__voice_only,VOICE_GENERATOR_V57,bonafide,300,300,300,300,0.2666666666666667,,0.2333333333333333,,,,,,0.7458333333333333
v2_strict__voice_only,MUSIC_GENERATOR_V57,FMA,300,300,300,300,0.26,0.24,,,,,,,0.7457142857142858
v2_strict__voice_only,MUSIC_GENERATOR_V57,MusicGen_medium,60,60,60,60,,0.2666666666666667,,,,,,,0.7333333333333333
v2_strict__voice_only,MUSIC_GENERATOR_V57,audioldm2,60,60,60,60,,0.06666666666666665,,,,,,,0.9333333333333333
v2_strict__voice_only,MUSIC_GENERATOR_V57,musicldm,60,60,60,60,,0.19999999999999998,,,,,,,0.8000000000000002
v2_strict__voice_only,MUSIC_GENERATOR_V57,mustango,60,60,60,60,,0.2666666666666667,,,,,,,0.7333333333333333
v2_strict__voice_only,MUSIC_GENERATOR_V57,stable_audio_open,60,60,60,60,,0.1333333333333333,,,,,,,0.8666666666666667
v2_strict__music_only,CELL_V57,FF,150,150,150,150,,,,,,,,,
v2_strict__music_only,CELL_V57,FR,150,150,150,150,,,,,,,,,
v2_strict__music_only,CELL_V57,RF,150,150,150,150,,,,,,,,,
v2_strict__music_only,CELL_V57,RR,150,150,150,150,,,,,,,,,
v2_strict__music_only,LAYOUT_V57,concurrent,200,200,200,200,0.28,0.22999999999999998,0.21999999999999997,,,0.748,,,0.748
v2_strict__music_only,LAYOUT_V57,partial_overlap,200,200,200,200,0.25666666666666665,0.20999999999999996,0.33999999999999997,,,0.7276666666666667,,,0.7276666666666667
v2_strict__music_only,LAYOUT_V57,sequential,200,200,200,200,0.1433333333333333,0.18000000000000002,0.26,,,0.8143333333333334,,,0.8143333333333334
v2_strict__music_only,CHANNEL_V57,clean,120,120,120,120,0.09999999999999999,0.11666666666666668,0.11666666666666668,,,0.8916666666666666,,,0.8916666666666666
v2_strict__music_only,CHANNEL_V57,g711_ulaw,120,120,120,120,0.19999999999999998,0.09999999999999999,0.19999999999999998,,,0.8200000000000001,,,0.8200000000000001
v2_strict__music_only,CHANNEL_V57,g722_wb,120,120,120,120,0.16666666666666663,0.09999999999999999,0.08333333333333334,,,0.8716666666666666,,,0.8716666666666666
v2_strict__music_only,CHANNEL_V57,opus_nb_8k,120,120,120,120,0.33333333333333337,0.35,0.3666666666666667,,,0.6533333333333333,,,0.6533333333333333
v2_strict__music_only,CHANNEL_V57,transcode_g711_opus,120,120,120,120,0.30000000000000004,0.31666666666666665,0.4,,,0.6666666666666667,,,0.6666666666666667
v2_strict__music_only,AUDIO_TYPE,mixed,600,600,600,600,0.2333333333333333,0.20666666666666667,0.2766666666666666,,,0.759,,,0.759
v2_strict__music_only,VOICE_GENERATOR_V57,A07,20,20,20,20,,,0.5,,,,,,0.5
v2_strict__music_only,VOICE_GENERATOR_V57,A08,25,25,25,25,,,0.4,,,,,,0.6
v2_strict__music_only,VOICE_GENERATOR_V57,A09,20,20,20,20,,,0.6,,,,,,0.4
v2_strict__music_only,VOICE_GENERATOR_V57,A10,25,25,25,25,,,0.4,,,,,,0.6
v2_strict__music_only,VOICE_GENERATOR_V57,A11,25,25,25,25,,,0.31666666666666665,,,,,,0.6833333333333333
v2_strict__music_only,VOICE_GENERATOR_V57,A12,20,20,20,20,,,0.0,,,,,,1.0
v2_strict__music_only,VOICE_GENERATOR_V57,A13,25,25,25,25,,,0.19999999999999998,,,,,,0.8
v2_strict__music_only,VOICE_GENERATOR_V57,A14,25,25,25,25,,,0.11666666666666665,,,,,,0.8833333333333332
v2_strict__music_only,VOICE_GENERATOR_V57,A15,25,25,25,25,,,0.0,,,,,,1.0
v2_strict__music_only,VOICE_GENERATOR_V57,A16,20,20,20,20,,,0.03333333333333333,,,,,,0.9666666666666667
v2_strict__music_only,VOICE_GENERATOR_V57,A17,20,20,20,20,,,0.43333333333333335,,,,,,0.5666666666666667
v2_strict__music_only,VOICE_GENERATOR_V57,A18,25,25,25,25,,,0.08333333333333333,,,,,,0.9166666666666666
v2_strict__music_only,VOICE_GENERATOR_V57,A19,25,25,25,25,,,0.2833333333333333,,,,,,0.7166666666666667
v2_strict__music_only,VOICE_GENERATOR_V57,bonafide,300,300,300,300,0.2666666666666667,,0.26,,,,,,0.7358333333333333
v2_strict__music_only,MUSIC_GENERATOR_V57,FMA,300,300,300,300,0.26,0.18666666666666665,,,,,,,0.7609523809523809
v2_strict__music_only,MUSIC_GENERATOR_V57,MusicGen_medium,60,60,60,60,,0.2333333333333333,,,,,,,0.7666666666666667
v2_strict__music_only,MUSIC_GENERATOR_V57,audioldm2,60,60,60,60,,0.2333333333333333,,,,,,,0.7666666666666667
v2_strict__music_only,MUSIC_GENERATOR_V57,musicldm,60,60,60,60,,0.30000000000000004,,,,,,,0.6999999999999998
v2_strict__music_only,MUSIC_GENERATOR_V57,mustango,60,60,60,60,,0.16666666666666663,,,,,,,0.8333333333333334
v2_strict__music_only,MUSIC_GENERATOR_V57,stable_audio_open,60,60,60,60,,0.16666666666666663,,,,,,,0.8333333333333334
v2_strict__file_only,CELL_V57,FF,150,150,150,150,,,,,,,,,
v2_strict__file_only,CELL_V57,FR,150,150,150,150,,,,,,,,,
v2_strict__file_only,CELL_V57,RF,150,150,150,150,,,,,,,,,
v2_strict__file_only,CELL_V57,RR,150,150,150,150,,,,,,,,,
v2_strict__file_only,LAYOUT_V57,concurrent,200,200,200,200,0.30000000000000004,0.22999999999999998,0.25,,,0.729,,,0.729
v2_strict__file_only,LAYOUT_V57,partial_overlap,200,200,200,200,0.30000000000000004,0.20999999999999996,0.36,,,0.7,,,0.7
v2_strict__file_only,LAYOUT_V57,sequential,200,200,200,200,0.16000000000000003,0.18000000000000002,0.20999999999999996,,,0.821,,,0.821
v2_strict__file_only,CHANNEL_V57,clean,120,120,120,120,0.10555555555555558,0.11666666666666668,0.09999999999999999,,,0.8938888888888888,,,0.8938888888888888
v2_strict__file_only,CHANNEL_V57,g711_ulaw,120,120,120,120,0.19999999999999998,0.09999999999999999,0.25,,,0.805,,,0.805
v2_strict__file_only,CHANNEL_V57,g722_wb,120,120,120,120,0.1333333333333333,0.09999999999999999,0.09999999999999999,,,0.8833333333333334,,,0.8833333333333334
v2_strict__file_only,CHANNEL_V57,opus_nb_8k,120,120,120,120,0.4,0.35,0.35,,,0.625,,,0.625
v2_strict__file_only,CHANNEL_V57,transcode_g711_opus,120,120,120,120,0.4,0.31666666666666665,0.41666666666666663,,,0.6116666666666667,,,0.6116666666666667
v2_strict__file_only,AUDIO_TYPE,mixed,600,600,600,600,0.2666666666666667,0.20666666666666667,0.2733333333333333,,,0.7433333333333333,,,0.7433333333333333
v2_strict__file_only,VOICE_GENERATOR_V57,A07,20,20,20,20,,,0.5,,,,,,0.5
v2_strict__file_only,VOICE_GENERATOR_V57,A08,25,25,25,25,,,0.4,,,,,,0.6
v2_strict__file_only,VOICE_GENERATOR_V57,A09,20,20,20,20,,,0.4,,,,,,0.6
v2_strict__file_only,VOICE_GENERATOR_V57,A10,25,25,25,25,,,0.4,,,,,,0.6
v2_strict__file_only,VOICE_GENERATOR_V57,A11,25,25,25,25,,,0.48333333333333334,,,,,,0.5166666666666666
v2_strict__file_only,VOICE_GENERATOR_V57,A12,20,20,20,20,,,0.0,,,,,,1.0
v2_strict__file_only,VOICE_GENERATOR_V57,A13,25,25,25,25,,,0.11666666666666665,,,,,,0.8833333333333332
v2_strict__file_only,VOICE_GENERATOR_V57,A14,25,25,25,25,,,0.31666666666666665,,,,,,0.6833333333333333
v2_strict__file_only,VOICE_GENERATOR_V57,A15,25,25,25,25,,,0.0,,,,,,1.0
v2_strict__file_only,VOICE_GENERATOR_V57,A16,20,20,20,20,,,0.19999999999999998,,,,,,0.8
v2_strict__file_only,VOICE_GENERATOR_V57,A17,20,20,20,20,,,0.4,,,,,,0.6
v2_strict__file_only,VOICE_GENERATOR_V57,A18,25,25,25,25,,,0.19999999999999998,,,,,,0.8
v2_strict__file_only,VOICE_GENERATOR_V57,A19,25,25,25,25,,,0.19999999999999998,,,,,,0.8
v2_strict__file_only,VOICE_GENERATOR_V57,bonafide,300,300,300,300,0.2866666666666666,,0.2333333333333333,,,,,,0.7333333333333333
v2_strict__file_only,MUSIC_GENERATOR_V57,FMA,300,300,300,300,0.28,0.18666666666666665,,,,,,,0.7466666666666666
v2_strict__file_only,MUSIC_GENERATOR_V57,MusicGen_medium,60,60,60,60,,0.2333333333333333,,,,,,,0.7666666666666667
v2_strict__file_only,MUSIC_GENERATOR_V57,audioldm2,60,60,60,60,,0.2333333333333333,,,,,,,0.7666666666666667
v2_strict__file_only,MUSIC_GENERATOR_V57,musicldm,60,60,60,60,,0.30000000000000004,,,,,,,0.6999999999999998
v2_strict__file_only,MUSIC_GENERATOR_V57,mustango,60,60,60,60,,0.16666666666666663,,,,,,,0.8333333333333334
v2_strict__file_only,MUSIC_GENERATOR_V57,stable_audio_open,60,60,60,60,,0.16666666666666663,,,,,,,0.8333333333333334
