MODEL,N,FILE_N,VOICE_N,MUSIC_N,FILE_EER,VOICE_EER,MUSIC_EER,VOICE_AUC,MUSIC_AUC,ADS,CPS,SCORE,NORMALIZED_AVAILABLE_ADS
v50,600,600,600,600,0.2333333333333333,0.20666666666666667,0.2733333333333333,,,0.76,,,0.76
v1_strict__full,600,600,600,600,0.2333333333333333,0.2766666666666666,0.2533333333333333,,,0.752,,,0.752
v1_strict__voice_only,600,600,600,600,0.2333333333333333,0.2766666666666666,0.2733333333333333,,,0.746,,,0.746
v1_strict__music_only,600,600,600,600,0.2333333333333333,0.20666666666666667,0.2533333333333333,,,0.766,,,0.766
v1_strict__file_only,600,600,600,600,0.2333333333333333,0.20666666666666667,0.2733333333333333,,,0.76,,,0.76
v2_strict__full,600,600,600,600,0.26,0.22333333333333336,0.2766666666666666,,,0.7423333333333333,,,0.7423333333333333
v2_strict__voice_only,600,600,600,600,0.2333333333333333,0.22333333333333336,0.2733333333333333,,,0.7566666666666666,,,0.7566666666666666
v2_strict__music_only,600,600,600,600,0.2333333333333333,0.20666666666666667,0.2766666666666666,,,0.759,,,0.759
v2_strict__file_only,600,600,600,600,0.2666666666666667,0.20666666666666667,0.2733333333333333,,,0.7433333333333333,,,0.7433333333333333
