EPOCH,LOSS,SELECTION,MEAN_ADS,WORST_ADS,LOSS_COMPONENT,LOSS_FILE,LOSS_LOCAL,LOSS_PRESENCE,LOSS_GLOBAL_PRESENCE,LOSS_COMPONENT_CONSISTENCY,LOSS_CHANNEL_CONSISTENCY
115,0.03710079565644264,0.7827152777777777,0.8157638888888888,0.7496666666666666,0.007668662816286087,0.010093143209815025,0.017807036638259888,0.0986146628856659,0.03365640714764595,0.0018215463496744633,0.0028354316018521786
120,0.03497624397277832,0.7816493055555556,0.8136319444444444,0.7496666666666666,0.007299827411770821,0.009594054892659187,0.015130151063203812,0.09487563371658325,0.03177414834499359,0.0019286992028355598,0.0030403751879930496
125,0.032493118196725845,0.7784114583333334,0.81415625,0.7426666666666667,0.006216902285814285,0.008893877267837524,0.014203513972461224,0.09076713025569916,0.030515573918819427,0.0014529915060847998,0.0028465441428124905
130,0.030806245282292366,0.7812239583333332,0.8147812499999999,0.7476666666666666,0.005858215037733316,0.008630502969026566,0.012703272514045238,0.08706789463758469,0.02873159572482109,0.0013679139083251357,0.002983837155625224
135,0.02933168224990368,0.773921875,0.8105104166666667,0.7373333333333333,0.0054570576176047325,0.008509702049195766,0.011392774060368538,0.08329752832651138,0.027942538261413574,0.0013273004442453384,0.0029512092005461454
140,0.027758628129959106,0.7728923611111111,0.8094513888888889,0.7363333333333333,0.004838553257286549,0.008371497504413128,0.011309965513646603,0.07889027148485184,0.026658717542886734,0.0009818781400099397,0.0027423694264143705
145,0.026450548321008682,0.7710150462962964,0.8088078703703704,0.7332222222222222,0.004550422541797161,0.007894151844084263,0.010299134999513626,0.07596160471439362,0.02610580250620842,0.0009816476376727223,0.002426109742373228
150,0.025231048464775085,0.777640625,0.8139479166666667,0.7413333333333333,0.00408514216542244,0.007723946589976549,0.009638730436563492,0.0735345333814621,0.025127211585640907,0.0007374224369414151,0.003011986380442977
155,0.024174898862838745,0.7697471064814815,0.8057164351851852,0.7337777777777778,0.0038541448302567005,0.007404831238090992,0.008691396564245224,0.07108205556869507,0.024747364223003387,0.0007815674180164933,0.002772171748802066
160,0.023437153548002243,0.7721527777777777,0.8109722222222221,0.7333333333333333,0.003686622716486454,0.007630741689354181,0.008000429719686508,0.06857970356941223,0.023874429985880852,0.0006401075515896082,0.002706479746848345
165,0.022466104477643967,0.7745902777777778,0.8091805555555555,0.74,0.003395013976842165,0.007383738644421101,0.008213614113628864,0.06546227633953094,0.022953681647777557,0.0005086194141767919,0.00266251340508461
170,0.021791763603687286,0.7756377314814815,0.8104976851851853,0.7407777777777778,0.0033489814959466457,0.007093292661011219,0.007917149923741817,0.06332923471927643,0.02236814796924591,0.0005185070331208408,0.002593589946627617
175,0.020983729511499405,0.7693836805555555,0.8064340277777777,0.7323333333333333,0.003170410171151161,0.006986287422478199,0.00686209462583065,0.06135232001543045,0.02223319374024868,0.0006743224803358316,0.002666919259354472
180,0.0196915864944458,0.7709965277777777,0.8069930555555556,0.735,0.0026529631577432156,0.006679884623736143,0.006365691311657429,0.058861106634140015,0.02144225686788559,0.00039492174983024597,0.0026928395964205265
185,0.018987558782100677,0.768162037037037,0.8068796296296297,0.7294444444444445,0.0024907845072448254,0.006803406402468681,0.00613070372492075,0.055562201887369156,0.021138282492756844,0.0002664283965714276,0.0025996086187660694
190,0.018322497606277466,0.7666076388888888,0.8022152777777777,0.731,0.0024576871655881405,0.006477714516222477,0.005259503144770861,0.05444921553134918,0.02056797593832016,0.0004286130133550614,0.0024963202886283398
195,0.018071791157126427,0.7679265046296296,0.8066307870370371,0.7292222222222222,0.0024403224233537912,0.00656468840315938,0.0056730005890131,0.051780227571725845,0.020688094198703766,0.00045398916699923575,0.0025772713124752045
200,0.017310332506895065,0.7714687499999999,0.8049375,0.738,0.0021654232405126095,0.00648657837882638,0.004849029239267111,0.05119960010051727,0.0197383351624012,0.00027706410037353635,0.0021565575152635574
205,0.016672687605023384,0.7636527777777777,0.7983055555555555,0.729,0.002002788707613945,0.006336798891425133,0.004434526897966862,0.049278780817985535,0.019686631858348846,0.00021938755526207387,0.00218332652002573
210,0.01629268005490303,0.7701805555555556,0.8070277777777779,0.7333333333333333,0.0020629502832889557,0.006278566084802151,0.0038794735446572304,0.0478474386036396,0.01924068108201027,0.0003640443610493094,0.0025039769243448973
