expert_weight,eer
0.0,0.12015959356955122
0.01,0.12015959356955122
0.02,0.11969022015717012
0.03,0.11969022015717012
0.04,0.11922084674478908
0.05,0.11922084674478908
0.06,0.11875147333240804
0.07,0.11828209992002695
0.08,0.1178127265076459
0.09,0.11734335309526486
0.1,0.11734335309526486
0.11,0.11546585944574059
0.12,0.11593523285812168
0.13,0.11593523285812168
0.14,0.11640460627050273
0.15,0.11640460627050273
0.16,0.11640460627050273
0.17,0.11734335309526486
0.18,0.1178127265076459
0.19,0.11734335309526486
0.2,0.11687397968288377
0.21,0.11734335309526486
0.22,0.1178127265076459
0.23,0.11734335309526486
0.24,0.1178127265076459
0.25,0.11828209992002695
0.26,0.11875147333240804
0.27,0.1178127265076459
0.28,0.1178127265076459
0.29,0.11734335309526486
0.3,0.11734335309526486
0.31,0.11687397968288377
0.32,0.11734335309526486
0.33,0.11593523285812168
0.34,0.11593523285812168
0.35000000000000003,0.11546585944574059
0.36,0.11499648603335955
0.37,0.11546585944574059
0.38,0.1145271126209785
0.39,0.11640460627050273
0.4,0.11640460627050273
0.41000000000000003,0.1178127265076459
0.42,0.11734335309526486
0.43,0.11640460627050273
0.44,0.11734335309526486
0.45,0.11734335309526486
0.46,0.11828209992002695
0.47000000000000003,0.1178127265076459
0.48,0.1178127265076459
0.49,0.1178127265076459
0.5,0.11734335309526486
0.51,0.1178127265076459
0.52,0.11969022015717012
0.53,0.12015959356955122
0.54,0.12015959356955122
0.55,0.12015959356955122
0.56,0.1215677138066944
0.5700000000000001,0.12250646063145648
0.58,0.12297583404383758
0.59,0.12438395428098076
0.6,0.1248533276933618
0.61,0.12626144793050498
0.62,0.12860831499241027
0.63,0.12907768840479134
0.64,0.1295470618171724
0.65,0.1318939288790777
0.66,0.13330204911622084
0.67,0.13564891617812616
0.68,0.13940390347717466
0.6900000000000001,0.14268951736384206
0.7000000000000001,0.14691387807527156
0.71,0.14832199831241477
0.72,0.15160761219908214
0.73,0.1539544792609875
0.74,0.158178839972417
0.75,0.1605257070343223
0.76,0.1652194411581329
0.77,0.16944380186956243
0.78,0.17460690940575407
0.79,0.1802393903543268
0.8,0.18681061812766164
0.81,0.19150435225147222
0.8200000000000001,0.19572871296290173
0.8300000000000001,0.1999530736743313
0.84,0.20605492803528508
0.85,0.21074866215909566
0.86,0.21778926334481152
0.87,0.22436049111814638
0.88,0.2299929720667191
0.89,0.2356254530152918
0.9,0.24501292126291302
0.91,0.25017602879910467
0.92,0.2576860033972016
0.93,0.26425723117053646
0.9400000000000001,0.27458344624291975
0.9500000000000001,0.2839709144905409
0.96,0.2924196359134
0.97,0.3036845978105454
0.98,0.3121333192334045
0.99,0.31870454700673934
1.0,0.3285616089781297
