expert_weight,eer
0.0,0.20333333333333337
0.01,0.20333333333333337
0.02,0.19999999999999998
0.03,0.20333333333333337
0.04,0.19666666666666666
0.05,0.19666666666666666
0.06,0.19666666666666666
0.07,0.19666666666666666
0.08,0.19999999999999998
0.09,0.19999999999999998
0.1,0.19999999999999998
0.11,0.20999999999999996
0.12,0.21333333333333337
0.13,0.21333333333333337
0.14,0.21333333333333337
0.15,0.21666666666666667
0.16,0.22333333333333336
0.17,0.22999999999999998
0.18,0.2333333333333333
0.19,0.2333333333333333
0.2,0.2333333333333333
0.21,0.2366666666666667
0.22,0.24
0.23,0.24333333333333332
0.24,0.25
0.25,0.2566666666666667
0.26,0.26
0.27,0.26
0.28,0.2633333333333333
0.29,0.2666666666666667
0.3,0.2733333333333333
0.31,0.2766666666666666
0.32,0.28
0.33,0.29000000000000004
0.34,0.29333333333333333
0.35000000000000003,0.29333333333333333
0.36,0.29666666666666663
0.37,0.30000000000000004
0.38,0.30333333333333334
0.39,0.31000000000000005
0.4,0.31000000000000005
0.41000000000000003,0.31333333333333335
0.42,0.32333333333333336
0.43,0.32999999999999996
0.44,0.32999999999999996
0.45,0.33333333333333337
0.46,0.33666666666666667
0.47000000000000003,0.33999999999999997
0.48,0.3466666666666667
0.49,0.3466666666666667
0.5,0.35
0.51,0.3533333333333334
0.52,0.36
0.53,0.36
0.54,0.3633333333333333
0.55,0.37
0.56,0.3733333333333333
0.5700000000000001,0.3766666666666667
0.58,0.3766666666666667
0.59,0.38
0.6,0.3833333333333333
0.61,0.39
0.62,0.3933333333333333
0.63,0.3966666666666666
0.64,0.4
0.65,0.4066666666666666
0.66,0.41000000000000003
0.67,0.41333333333333333
0.68,0.41333333333333333
0.6900000000000001,0.42000000000000004
0.7000000000000001,0.42000000000000004
0.71,0.42333333333333334
0.72,0.42666666666666664
0.73,0.42666666666666664
0.74,0.43000000000000005
0.75,0.43000000000000005
0.76,0.43000000000000005
0.77,0.43666666666666665
0.78,0.43999999999999995
0.79,0.44333333333333336
0.8,0.44666666666666666
0.81,0.45333333333333337
0.8200000000000001,0.45333333333333337
0.8300000000000001,0.45333333333333337
0.84,0.45666666666666667
0.85,0.45666666666666667
0.86,0.45999999999999996
0.87,0.4633333333333334
0.88,0.4666666666666667
0.89,0.4666666666666667
0.9,0.4666666666666667
0.91,0.47
0.92,0.4733333333333334
0.93,0.4733333333333334
0.9400000000000001,0.4766666666666667
0.9500000000000001,0.48
0.96,0.48
0.97,0.48
0.98,0.48
0.99,0.4833333333333333
1.0,0.485
