EPOCH,TRAIN_LOSS,BASE_LOSS,INVARIANCE_LOSS,SELECTION,MEAN_ADS,WORST_ADS
0,0.5310366789996624,0.4818449735244115,0.04919170464008736,0.7376098484848486,0.7929599567099568,0.6822597402597402
1,0.28482356800387304,0.22408740715930858,0.06073616123975565,0.7375356691919192,0.8005518578643578,0.6745194805194805
2,0.19995768720904986,0.15125402814522385,0.04870365898450837,0.7446640361952862,0.8022631373256374,0.687064935064935
3,0.17066220302631457,0.12700832862810543,0.0436538744168356,0.7564086700336701,0.8133627946127947,0.6994545454545454
4,0.14195402915030716,0.10138873953667159,0.040565289623080696,0.7390070496632997,0.8054166967291967,0.6725974025974026
5,0.11979550985588382,0.08887577642764276,0.03091973330098699,0.7549625420875421,0.8103146945646945,0.6996103896103896
6,0.11663578110964348,0.08551535910957804,0.031120422225716843,0.7550473484848486,0.8112635281385282,0.6988311688311688
7,0.10922190799439947,0.07858287536399439,0.030639032382868813,0.7278935185185186,0.7997870370370371,0.656
8,0.10123625853145495,0.07293308989641567,0.028303168876213817,0.7671250000000001,0.8136785714285715,0.7205714285714285
9,0.08926168524823151,0.06512735252982627,0.024134332620442865,0.759720643939394,0.813545183982684,0.7058961038961039
10,0.08540698810659038,0.06291133790397241,0.022495650378775052,0.7653323863636363,0.8131842532467531,0.7174805194805195
11,0.08630256948131136,0.06390551003293755,0.022397059598984092,0.7412771464646464,0.7981387085137084,0.6844155844155844
12,0.07464020726445597,0.0540026088039934,0.020637598479740973,0.757074494949495,0.810330808080808,0.7038181818181818
13,0.07320738787669688,0.053671532205305995,0.019535855711886187,0.7532256944444444,0.8030228174603175,0.7034285714285714
14,0.07087626856689652,0.05270730201046293,0.018168966534839685,0.7337699915824916,0.8003192039442041,0.6672207792207792
15,0.06468663421925157,0.04830421766662039,0.01638241642150343,0.7513333333333333,0.8020952380952381,0.7005714285714285
16,0.06470262841969573,0.04682498834196788,0.017877640090787395,0.7682111742424242,0.8194353354978355,0.7169870129870131
17,0.06282063811619688,0.04651198239905837,0.016308655621889025,0.7519638047138048,0.8077198172198172,0.6962077922077923
18,0.05699284858056732,0.04165037237854752,0.015342476347315764,0.7629903198653198,0.8155131072631073,0.7104675324675325
19,0.05285906494944356,0.04073031906967905,0.012128745859249276,0.752527462121212,0.8122757034632033,0.6927792207792207
20,0.05411160075916754,0.03944446055889906,0.014667140271789824,0.7503958333333334,0.8070773809523809,0.6937142857142857
21,0.06098284850863274,0.046239003548481074,0.014743844786667442,0.7616613005050505,0.8080758477633477,0.7152467532467532
22,0.05009391541063087,0.036733815989020514,0.013360099307765874,0.7570224116161616,0.8113694985569985,0.7026753246753247
23,0.05334486757684499,0.03915147514937659,0.01419339253676333,0.7483421717171718,0.8085025252525253,0.6881818181818182
24,0.05153840214651427,0.03792423718728242,0.0136141648208863,0.7517796717171717,0.8033775252525253,0.7001818181818182
25,0.04529961133703667,0.03407253286698445,0.011227078448429448,0.7591293139730639,0.8151936928811928,0.7030649350649351
26,0.04590891262733688,0.034244019633775075,0.011664893105534207,0.758271148989899,0.8087500901875903,0.7077922077922079
