EPOCH,LOSS,BASE_LOSS,PAIR_LOSS,SELECTION,MEAN_ADS,WORST_ADS
0,0.7401066422462463,0.7390115261077881,0.0010951299918815494,0.5228187229437229,0.5476374458874459,0.498
10,0.6169533729553223,0.60414719581604,0.012806203216314316,0.6333121843434344,0.6715594336219336,0.5950649350649351
20,0.49643751978874207,0.48788851499557495,0.008548990823328495,0.6635905934343433,0.6862461219336219,0.6409350649350649
30,0.4285458028316498,0.4215395152568817,0.007006289437413216,0.65894234006734,0.6981184463684463,0.6197662337662337
40,0.4049678444862366,0.3979736566543579,0.006994201801717281,0.6650486111111111,0.7118115079365079,0.6182857142857143
50,0.3890281021595001,0.3822948932647705,0.0067331986501812935,0.6685018939393941,0.713964826839827,0.6230389610389611
60,0.3789529800415039,0.3719748556613922,0.00697812344878912,0.668544191919192,0.712179292929293,0.624909090909091
70,0.37132465839385986,0.3641130030155182,0.007211644668132067,0.672324074074074,0.7149338624338624,0.6297142857142857
80,0.36541205644607544,0.35791337490081787,0.00749868294224143,0.668762521043771,0.71157699013949,0.6259480519480519
90,0.3605312407016754,0.35273218154907227,0.007799071725457907,0.6679594907407407,0.7107761243386244,0.6251428571428571
100,0.35641735792160034,0.34832465648651123,0.008092686533927917,0.6684166666666667,0.7116904761904762,0.6251428571428571
110,0.3528967499732971,0.3445108234882355,0.008385920897126198,0.6690426136363636,0.7127086038961039,0.6253766233766234
120,0.3498409688472748,0.34119150042533875,0.00864946749061346,0.6715659722222223,0.7151319444444444,0.628
130,0.34716519713401794,0.3382713794708252,0.0088938158005476,0.667488005050505,0.7136513347763347,0.6213246753246754
140,0.3448089361190796,0.3356807231903076,0.009128217585384846,0.6682310606060606,0.7128517316017317,0.6236103896103896
150,0.34272265434265137,0.3333725929260254,0.009350068867206573,0.6661998106060605,0.7127892316017315,0.6196103896103896
160,0.3408675789833069,0.33130690455436707,0.009560664184391499,0.6652611531986532,0.7126262025012026,0.6178961038961039
170,0.33921146392822266,0.3294505178928375,0.00976095162332058,0.6655007365319865,0.711962512025012,0.619038961038961
180,0.3377279043197632,0.3277766704559326,0.009951221756637096,0.6623074494949495,0.7107187950937951,0.6138961038961039
190,0.33639469742774963,0.326261967420578,0.0101327421143651,0.6614160353535354,0.7109879148629149,0.6118441558441559
200,0.3351932764053345,0.3248874545097351,0.010305815376341343,0.660363952020202,0.7100266053391054,0.6107012987012987
210,0.3341076970100403,0.323636919260025,0.010470785200595856,0.6599021464646465,0.7091029942279943,0.6107012987012987
220,0.33312445878982544,0.32249629497528076,0.010628161951899529,0.6596465698653199,0.7093970358345358,0.6098961038961039
230,0.33223187923431396,0.3214535713195801,0.010778301395475864,0.6596720328282829,0.7094479617604619,0.6098961038961039
240,0.3314199447631836,0.32049840688705444,0.010921549052000046,0.6591095328282828,0.7094658189033188,0.6087532467532468
250,0.3306799530982971,0.3196217119693756,0.011058229021728039,0.6594810606060606,0.7102088744588744,0.6087532467532468
260,0.3300042450428009,0.31881555914878845,0.011188673786818981,0.658962542087542,0.7103146945646945,0.6076103896103896
270,0.3293861746788025,0.318073034286499,0.01131315529346466,0.6577854587542088,0.7096748136123137,0.6058961038961039
280,0.32882001996040344,0.31738805770874023,0.011431973427534103,0.6579579124579125,0.7100197210197209,0.6058961038961039
290,0.32830047607421875,0.316755086183548,0.011545388028025627,0.6598143939393939,0.7108755411255411,0.6087532467532468
300,0.3278231620788574,0.31616950035095215,0.011653652414679527,0.6598491161616162,0.7109449855699855,0.6087532467532468
310,0.32738396525382996,0.31562694907188416,0.01175700407475233,0.6592588383838385,0.70976443001443,0.6087532467532468
320,0.32697927951812744,0.31512361764907837,0.011855673044919968,0.661054398148148,0.7095373677248676,0.6125714285714285
330,0.32660600543022156,0.314656138420105,0.011949875392019749,0.662118265993266,0.7096131553631553,0.6146233766233766
340,0.3262612521648407,0.31422144174575806,0.012039817869663239,0.6644819023569024,0.71028848003848,0.6186753246753247
350,0.3259425163269043,0.3138168156147003,0.012125696055591106,0.6645339856902357,0.7103926467051466,0.6186753246753247
360,0.3256474435329437,0.3134397566318512,0.0122076952829957,0.6641994949494949,0.709723665223665,0.6186753246753247
370,0.3253740072250366,0.3130880296230316,0.012285991571843624,0.6641613005050505,0.7096472763347763,0.6186753246753247
380,0.3251204192638397,0.312759667634964,0.01236075907945633,0.6644286616161617,0.7101819985569985,0.6186753246753247
390,0.32488495111465454,0.3124527931213379,0.012432152405381203,0.6637307449494949,0.7099290223665223,0.6175324675324676
400,0.3246660530567169,0.3121657371520996,0.012500328943133354,0.664355744949495,0.7100361652236652,0.6186753246753247
410,0.3244624137878418,0.3118969798088074,0.012565435841679573,0.6643476430976432,0.7100199615199615,0.6186753246753247
420,0.3242727518081665,0.31164515018463135,0.01262760628014803,0.6643800505050506,0.7100847763347763,0.6186753246753247
430,0.3240959942340851,0.31140902638435364,0.01268697902560234,0.6636636153198654,0.7097947631072631,0.6175324675324676
440,0.32393109798431396,0.31118741631507874,0.012743676081299782,0.6638974116161616,0.7102623556998556,0.6175324675324676
450,0.32377710938453674,0.31097927689552307,0.012797823175787926,0.6647897727272727,0.7120470779220779,0.6175324675324676
460,0.32363319396972656,0.31078365445137024,0.012849532067775726,0.6627222222222222,0.7117301587301587,0.6137142857142857
470,0.32349851727485657,0.31059959530830383,0.012898912653326988,0.6621919191919192,0.7115786435786435,0.6128051948051948
