EPOCH,LOSS,SELECTION,MEAN_ADS,WORST_ADS
0,0.01259261504449743,0.7949884259259259,0.8436911375661375,0.7462857142857142
1,0.012492698914510138,0.794500946969697,0.8447681277056277,0.7442337662337662
2,0.0118821285704666,0.7945495580808082,0.8448653499278501,0.7442337662337662
3,0.011679573985252609,0.7942474747474748,0.8442611832611834,0.7442337662337662
4,0.011744187015326733,0.7948877314814815,0.8446326058201058,0.7451428571428571
5,0.01121273187008944,0.7945391414141414,0.8448445165945166,0.7442337662337662
6,0.011822920530400377,0.7948020833333334,0.8444613095238096,0.7451428571428571
7,0.011449385672173601,0.7944627525252526,0.8446917388167389,0.7442337662337662
8,0.012068768913679301,0.7941641414141414,0.8440945165945166,0.7442337662337662
9,0.012266581957327558,0.7945021043771044,0.8447704425204426,0.7442337662337662
10,0.011572721889836992,0.795162984006734,0.8460922017797018,0.7442337662337662
11,0.011638944235412365,0.796568287037037,0.8462794312169312,0.7468571428571429
12,0.012067367065143077,0.7951099537037036,0.8450770502645503,0.7451428571428571
13,0.011855682060915106,0.7925771254208754,0.8438295755170756,0.7413246753246753
14,0.01177904616169473,0.7944349747474748,0.8446361832611834,0.7442337662337662
15,0.01142338992274822,0.7942359006734007,0.8442380351130351,0.7442337662337662
16,0.011821032600834015,0.7924729587542088,0.8436212421837422,0.7413246753246753
17,0.011929232329922788,0.794537984006734,0.8448422017797018,0.7442337662337662
18,0.011717502146642259,0.7945460858585859,0.8448584054834055,0.7442337662337662
19,0.010871409389012038,0.7943273358585858,0.8444209054834055,0.7442337662337662
20,0.01210710862057006,0.7949467592592592,0.8447506613756613,0.7451428571428571
21,0.011520429583702316,0.7950833333333334,0.8450238095238095,0.7451428571428571
22,0.012402590284956263,0.7940738636363636,0.8450568181818182,0.743090909090909
23,0.011968947689425437,0.7939824284511785,0.8448739478114479,0.743090909090909
