EPOCH,LOSS,SELECTION,POOLED_DEVELOPMENT_ADS,MEAN_NORMALIZED_DOMAIN_ADS,WORST_NORMALIZED_DOMAIN_ADS,LOSS_VOICE,LOSS_MUSIC,LOSS_FILE,LOSS_RESIDUAL,LOSS_RANK_VOICE,LOSS_RANK_MUSIC,LOSS_RANK_FILE,LOSS_RANKING,LOSS_QUARTET_INVARIANCE,LOSS_QUARTET_LATENT_INVARIANCE,LOSS_AUC_RANKING,LOSS_LOGIT_CONSISTENCY,LOSS_LATENT_CONSISTENCY,LOSS_GROUP_DRO
0,,0.8126187296050825,0.8315377079098158,0.8494796913944643,0.7192222222222222,,,,,,,,,,,,,,
2,0.2582401919053562,0.8175853288796322,0.8337805677076041,0.8499634494293585,0.7156666666666667,0.41184686407891674,0.1714611116018313,0.07967704489586216,1.8808950013782255,0.3491914951571481,0.035746774522689595,0.1821705250078766,0.17164759595521648,0.671291305576984,1.3118235328007692,0.1828525785949841,0.12602186030175408,0.11355178958889264,0.11187344378779007
4,0.24360801804050877,0.8198117998441299,0.8439981085165795,0.860302792535747,0.7325555555555555,0.3556086412858014,0.16612829944461732,0.08170319132191774,1.8433450865211771,0.2793074951632254,0.02976615602655605,0.16126189015768655,0.14542229253965527,0.680068500154647,1.7213938010865777,0.14516537319590797,0.11939300226038368,0.13669290408417953,0.11525245362647174
6,0.22431759428770387,0.8277031123319462,0.8510689923660215,0.8667726288862653,0.74,0.3029649466350304,0.1646519398492812,0.0759026068888271,1.9010677881798341,0.18869946498553553,0.024886216960189427,0.13860899867925477,0.11451025851145016,0.668088727996717,1.7235192134605712,0.11242683968548454,0.10981482399896306,0.14638467993012708,0.09975373920108845
8,0.22196788509884974,0.8236728105561941,0.8476254500774671,0.8627343073593075,0.7183333333333333,0.2895969099776257,0.1568936723611896,0.07430048122946312,1.9767513203799278,0.1503162768732134,0.023184072337765944,0.12641704473598045,0.10022699978304772,0.6833940666364018,2.037691844371786,0.1003250077487599,0.13250843170760873,0.2166839074018293,0.10740085984342163
10,0.2153904011185786,0.8218879094992624,0.8497770404426388,0.8621681670602125,0.7333333333333333,0.28832463908069467,0.15032236643172614,0.07388467621984915,1.9906385401588174,0.13620053819932082,0.01806034274695821,0.11187186293229831,0.08859414268581577,0.6770050657625816,1.9269434376735592,0.0868493051856608,0.11848603889568528,0.18990089881479444,0.09595463919367604
12,0.20465043022190754,0.8338602417601483,0.8526659201164455,0.8657876410205957,0.7338888888888888,0.2645319077784001,0.14224557783361988,0.07084145350613404,2.0282127062479653,0.10906012902564521,0.015162925300795344,0.09554724152482565,0.07413452458730088,0.6852706406098693,1.9608419762915046,0.0742260559753918,0.11495941344518863,0.1829690340887848,0.09047139897613568
14,0.20433875441403307,0.8272385402533894,0.8499580534856537,0.8607428587826316,0.7247777777777777,0.26724112435953495,0.1360103283031259,0.06872015759792577,2.0224599523224844,0.10331685181415962,0.012847268801395119,0.0892311101756232,0.06913310655903432,0.6782985649836566,2.1133461699592266,0.07126157714872074,0.1353475459788928,0.20982672514454012,0.09749597757716753
16,0.20334505079032175,0.824563783971114,0.8492913182027526,0.8605679358520266,0.7376666666666666,0.2594402187570893,0.13264985868785872,0.07157551681636729,1.9999170408355391,0.08681401044647984,0.011499551061318988,0.07164483913509337,0.05663508753622732,0.6585199037941158,1.947245573583371,0.060600027906484256,0.14710455098496772,0.2002108663542395,0.10427551681150407
18,0.19373355561835004,0.8203988723971986,0.8505640980274184,0.8686005919585466,0.7354444444444443,0.24751293595427318,0.1351458676593845,0.06709298124495275,2.0293089605442645,0.07345255002351686,0.010193795911365745,0.055936365947589536,0.04571683212153373,0.6480793336928631,1.9689183371238614,0.05438503117136491,0.1327145250222967,0.19391676095815805,0.08203979408719159
20,0.1904098090544269,0.8165587464725421,0.8487231987047907,0.8596604765184312,0.7188888888888889,0.2429506140506238,0.1325796001419351,0.06559786918244107,2.012334195239034,0.060771341769219334,0.007919322056996993,0.04298575034142652,0.03602294038879263,0.6512976604611126,1.8822330168230617,0.04743282153590846,0.13589040969327018,0.2021146412957367,0.0829111249170171
22,0.19123171396850058,0.8222368424906763,0.8538416884737221,0.8649426160960251,0.716,0.2523785357395956,0.12959277907859035,0.062434048989593094,2.015205839973184,0.058229940960795354,0.007219413847637025,0.03917873279881937,0.033401179074110526,0.6342823174017579,1.81028261884528,0.04712123579382711,0.12598941021509683,0.19639910646338962,0.09376725017752158
24,0.18413279839691984,0.8246484143287329,0.8511023278892362,0.8638772792863701,0.7271111111111112,0.23983038736336285,0.13329158783901862,0.06246182777301845,1.9897795386113244,0.053884044681299044,0.006299750868718674,0.032392796256091844,0.02886313263086542,0.6327235409550868,1.7595053863880357,0.039853459902375786,0.11858991936551726,0.1666974627202557,0.07334976891652512
