EPOCH,LOSS,BASE_LOSS,PAIR_LOSS,SELECTION,MEAN_ADS,WORST_ADS
440,0.38027113676071167,0.3423350751399994,0.037936046719551086,0.6558072390572391,0.7094846079846081,0.6021298701298701
450,0.38017040491104126,0.34215718507766724,0.03801320865750313,0.6540292508417509,0.7088377224627225,0.5992207792207792
460,0.3800765872001648,0.3419903814792633,0.038086190819740295,0.6539459175084175,0.7086710557960557,0.5992207792207792
470,0.37998902797698975,0.34183380007743835,0.03815523907542229,0.6537038089225589,0.7090959295334295,0.5983116883116883
480,0.3799073100090027,0.34168675541877747,0.03822055831551552,0.6537038089225589,0.7090959295334295,0.5983116883116883
490,0.37983089685440063,0.34154853224754333,0.038282379508018494,0.6559137205387204,0.7096975709475709,0.6021298701298701
500,0.37975937128067017,0.3414185047149658,0.03834087401628494,0.6565863846801347,0.7101338083213083,0.603038961038961
510,0.37969231605529785,0.34129607677459717,0.03839624673128128,0.6565400883838384,0.7100412157287157,0.603038961038961
520,0.37962937355041504,0.3411807119846344,0.03844866156578064,0.6565921717171717,0.7101453823953824,0.603038961038961
530,0.37957024574279785,0.3410719335079193,0.038498301059007645,0.6566729797979798,0.7112160894660895,0.6021298701298701
540,0.3795146048069,0.3409692943096161,0.038545310497283936,0.6549204545454546,0.7106201298701299,0.5992207792207792
550,0.37946221232414246,0.3408723771572113,0.03858983889222145,0.6553961489898991,0.7115715187590189,0.5992207792207792
560,0.37941282987594604,0.3407807946205139,0.03863203153014183,0.6554135101010101,0.711606240981241,0.5992207792207792
570,0.3793661594390869,0.3406941294670105,0.03867203742265701,0.6554135101010101,0.711606240981241,0.5992207792207792
580,0.3793221116065979,0.34061211347579956,0.03870999068021774,0.6553822601010102,0.7115437409812411,0.5992207792207792
590,0.3792803883552551,0.34053394198417664,0.03874645009636879,0.6578361742424244,0.7123996212121213,0.6032727272727273
600,0.3792428970336914,0.34044933319091797,0.03879357874393463,0.6578535353535354,0.7124343434343435,0.6032727272727273
610,0.3823700249195099,0.34166890382766724,0.04070112854242325,0.6600861742424242,0.711756764069264,0.6084155844155844
620,0.3962642550468445,0.3505849838256836,0.04567926004528999,0.6575236742424243,0.7100603354978355,0.6049870129870131
630,0.3793941140174866,0.33968499302864075,0.03970911726355553,0.6611486742424242,0.7121674783549783,0.6101298701298702
640,0.38191306591033936,0.34092628955841064,0.04098676145076752,0.6606938131313131,0.7129720418470419,0.6084155844155844
650,0.37921303510665894,0.3399285078048706,0.039284512400627136,0.657877840909091,0.7124829545454546,0.6032727272727273
660,0.37924474477767944,0.3402172923088074,0.03902744874358177,0.658064393939394,0.7119469696969697,0.6041818181818182
670,0.37915369868278503,0.34011349081993103,0.03904019668698311,0.6589706439393939,0.7126166125541125,0.6053246753246753
680,0.37902286648750305,0.3399985432624817,0.039024319499731064,0.6591373106060605,0.7129499458874459,0.6053246753246753
690,0.37897568941116333,0.3399403393268585,0.03903535380959511,0.659408143939394,0.7134916125541125,0.6053246753246753
700,0.3789488673210144,0.33989354968070984,0.03905531018972397,0.6586025883838384,0.7118805014430015,0.6053246753246753
710,0.37892597913742065,0.33985480666160583,0.039071161299943924,0.6586025883838384,0.7118805014430015,0.6053246753246753
720,0.3789042532444,0.33981889486312866,0.03908534720540047,0.6585713383838383,0.7118180014430014,0.6053246753246753
730,0.3790986239910126,0.34002187848091125,0.03907673433423042,0.6571102693602695,0.7127140452140454,0.6015064935064935
740,0.3789597451686859,0.3397393226623535,0.039220426231622696,0.6583282828282828,0.7113318903318904,0.6053246753246753
750,0.3790157437324524,0.3397536277770996,0.03926210105419159,0.6575375631313131,0.7106595418470417,0.6044155844155844
760,0.37932923436164856,0.3399679660797119,0.03936126083135605,0.6580412457912457,0.7107578162578162,0.6053246753246753
770,0.3791317939758301,0.33980730175971985,0.039324503391981125,0.6576556186868687,0.710895652958153,0.6044155844155844
780,0.37892329692840576,0.3396565318107605,0.03926677629351616,0.6576868686868687,0.710958152958153,0.6044155844155844
790,0.3788799047470093,0.339606374502182,0.03927353769540787,0.658155829124579,0.7109869829244829,0.6053246753246753
800,0.41632574796676636,0.3633452355861664,0.05298052728176117,0.6552935606060606,0.7052624458874459,0.6053246753246753
810,0.38395246863365173,0.34224095940589905,0.041711509227752686,0.6572588383838385,0.7080501443001443,0.6064675324675325
820,0.37958410382270813,0.33961981534957886,0.03996429592370987,0.6599880050505051,0.7112227633477634,0.6087532467532468
830,0.37875741720199585,0.33920812606811523,0.039549294859170914,0.6603907828282828,0.713171176046176,0.6076103896103896
840,0.37890928983688354,0.33938953280448914,0.039519764482975006,0.6603560606060606,0.7136731601731602,0.607038961038961
850,0.4011809825897217,0.35068145394325256,0.050499528646469116,0.6508838383838385,0.7061572871572873,0.5956103896103897
860,0.3790462613105774,0.338436484336853,0.040609776973724365,0.659783143939394,0.7119558982683983,0.6076103896103897
870,0.37991273403167725,0.3391050398349762,0.04080770164728165,0.6637866161616162,0.7136771284271285,0.6138961038961039
880,0.37983137369155884,0.3393517732620239,0.04047960042953491,0.6621373106060606,0.7138070887445888,0.6104675324675325
890,0.37918227910995483,0.3392302989959717,0.03995198756456375,0.6612553661616163,0.7137574855699856,0.6087532467532468
900,0.3788206875324249,0.33915823698043823,0.03966245427727699,0.6600123106060607,0.7129856601731602,0.607038961038961
910,0.3786693811416626,0.33919647336006165,0.03947289288043976,0.6599081439393939,0.7127773268398269,0.607038961038961
920,0.37861859798431396,0.3392372131347656,0.039381373673677444,0.6585748106060605,0.7118249458874458,0.6053246753246753
930,0.37862879037857056,0.3392643928527832,0.03936440870165825,0.6575549242424242,0.7106942640692641,0.6044155844155844
940,0.3820858895778656,0.3419305086135864,0.04015538468956947,0.6584972643097642,0.7116698532948532,0.6053246753246753
950,0.382305771112442,0.3425702750682831,0.03973550349473953,0.6588680555555555,0.708593253968254,0.6091428571428571
960,0.37925946712493896,0.3396814167499542,0.039578065276145935,0.66061531986532,0.712477392977393,0.6087532467532468
970,0.39346468448638916,0.3483754098415375,0.04508928209543228,0.6572935606060606,0.7081195887445887,0.6064675324675325
980,0.3818228840827942,0.3410838842391968,0.04073899984359741,0.656565340909091,0.7098579545454546,0.6032727272727273
990,0.37869948148727417,0.339067280292511,0.039632197469472885,0.6584498106060606,0.7115749458874459,0.6053246753246753
1000,0.3785735070705414,0.33907008171081543,0.039503417909145355,0.658894255050505,0.7124638347763348,0.6053246753246753
