EPOCH,TRAIN_LOSS,SELECTION,MEAN_ADS,WORST_ADS
0,1.011053148532907,0.7614977324263038,0.8081383219954648,0.7148571428571429
1,0.4966994439562162,0.7754075383941456,0.8243475443207586,0.7264675324675325
2,0.34991074676314987,0.7737266156462586,0.8217389455782315,0.7257142857142856
3,0.2791806740375857,0.779076008812616,0.8242299397031541,0.7339220779220779
4,0.2386243513474862,0.7954226319315605,0.8335205885384457,0.7573246753246754
5,0.2015402104705572,0.7823671923314781,0.8254876314162028,0.7392467532467533
6,0.1766423299598197,0.779637677798392,0.8257948361162646,0.7334805194805195
7,0.16681180465966464,0.773958268913626,0.8185399144506287,0.7293766233766233
8,0.15146400006487964,0.8003685322613894,0.8337240775097918,0.7670129870129869
9,0.13951931490252414,0.7849504097093383,0.8285761440940014,0.7413246753246753
10,0.13295935921681423,0.7830567215522573,0.8272303262213976,0.7388831168831169
11,0.1153512797318399,0.7930262445887446,0.8336888528138527,0.7523636363636363
12,0.12479767904927333,0.7871012162440734,0.8275530818387962,0.7466493506493506
13,0.11875482572553059,0.7918424744897959,0.832827806122449,0.7508571428571429
14,0.09738593205499152,0.7819648848175635,0.8313323670377243,0.7325974025974027
15,0.09368040955159813,0.7830634791795505,0.8314516336837764,0.7346753246753246
16,0.1022568958811462,0.7801955717893219,0.8274820526695528,0.7329090909090908
17,0.10122664490093787,0.7889264455782314,0.8264243197278913,0.7514285714285714
18,0.08287449809722602,0.7873715599876314,0.8284314316635745,0.7463116883116884
19,0.08769620809083184,0.7908311108534323,0.8311687152133581,0.7504935064935065
20,0.07837875353094811,0.7850854978354979,0.8216255411255411,0.7485454545454546
21,0.07745061458554119,0.7802567898371471,0.8224096835703979,0.7381038961038962
22,0.07736009382642806,0.7882571699134199,0.8283325216450217,0.7481818181818181
23,0.0726652883614103,0.7876401064213563,0.8270983946608946,0.7481818181818181
