EPOCH,LOSS,SELECTION,POOLED_DEVELOPMENT_ADS,MEAN_NORMALIZED_DOMAIN_ADS,WORST_NORMALIZED_DOMAIN_ADS,LOSS_VOICE,LOSS_MUSIC,LOSS_FILE,LOSS_RESIDUAL,LOSS_RANK_VOICE,LOSS_RANK_MUSIC,LOSS_RANK_FILE,LOSS_RANKING,LOSS_QUARTET_INVARIANCE,LOSS_QUARTET_LATENT_INVARIANCE,LOSS_AUC_RANKING,LOSS_LOGIT_CONSISTENCY,LOSS_LATENT_CONSISTENCY,LOSS_GROUP_DRO
0,,0.8036484876507457,0.8256025759508419,0.8441665764790767,0.7192222222222222,,,,,,,,,,,,,,
2,0.45268664379813234,0.8218533050824856,0.8477633971280081,0.8661086482961482,0.7257777777777777,0.48700260747300117,0.1336537057495847,0.16856994422874888,1.285257083458864,0.3730334398355715,0.03383909512016618,0.16817358993373963,0.1688452134269993,0.6721370850442624,1.0099068918094343,0.12515456988761314,0.7824793788699471,0.7618717249406843,0.707863409832424
4,0.38776494452387705,0.8170156750030211,0.8434485994232916,0.8608321678321678,0.7203333333333333,0.3934417921783669,0.11988147735899808,0.13789992400311998,1.7120163241515354,0.287851195728967,0.030032096826233805,0.14137934000535432,0.13726953932141162,0.6923083369905243,1.0202515817114286,0.08141041678918183,0.7746032027869808,0.7505745608739707,0.5497949510926798
6,0.3426912010704376,0.8275866415523387,0.8544246567310512,0.8664972527472528,0.735,0.332511575968594,0.10498240523572479,0.1124190475829706,2.119683429750861,0.23453696221540854,0.025348155995669336,0.11348877247536973,0.1112562267641936,0.7383375740324964,1.1259674008707612,0.059973701221716344,0.7430902892457587,0.8647227934276571,0.445818017483974
8,0.3146068592183766,0.8286591719296703,0.8496439418724386,0.8690154706404706,0.7463333333333333,0.29435430560024034,0.09678501934381842,0.09839420498327445,2.3121996587166045,0.21983318667356447,0.021958278614136628,0.10837271434205178,0.10474047911739683,0.7320079944515956,1.1749666656246622,0.048190376481975,0.7258583113513224,0.8948458449834479,0.37771985604979913
10,0.29235964516798657,0.8212963543277456,0.854504595379878,0.858620670995671,0.7175555555555555,0.256979111856935,0.08854589260090853,0.08616311339135388,2.4757987373051145,0.16515005689289697,0.017719613321234517,0.0877307069750915,0.08221124990608629,0.6858766455080066,2.1489554852929733,0.03840642865704558,0.7043206842649378,1.5806735036634003,0.3127931393303792
12,0.3640600521573607,0.8247637509691605,0.8513551326409519,0.8616780719280719,0.7346666666666666,0.25903311911590243,0.0964967744158847,0.09090687378252647,2.6106337273911553,0.1635322652552847,0.017424199386999933,0.09132002173371766,0.08359372443091885,0.7219871846692902,8.790066569435353,0.03843638210614421,0.7364315765396673,6.975623916606514,0.35350545796052535
14,0.6265268554644925,0.8266801765315088,0.8524041322005469,0.8659124417249419,0.736,0.2746715241929098,0.1079975629738551,0.10034048428987058,2.6220659453954016,0.1635399690944445,0.020768107579099204,0.09942290982188733,0.08864988222224068,0.7160036720107404,32.56939925952833,0.04316012450607912,0.8005402815737286,30.752844455290813,0.4008063954415218
16,0.8077594620429226,0.8241622157426458,0.8436569635365736,0.8640016025641025,0.7453333333333334,0.26644110739344856,0.11816197310505629,0.10945092072904716,2.770654761154233,0.15393844194255257,0.02112644453860023,0.10119439045360677,0.08772281780080637,0.7611258765895859,48.75522253895534,0.04461424845879845,0.8372591544350292,47.20674027013415,0.430907277622599
18,1.0085115875603285,0.8200694603807278,0.8410979305017154,0.8547486471861472,0.7433333333333333,0.24083329366553224,0.12031075438963244,0.13173599670103184,2.3714800317778844,0.13713078607056223,0.023883370339719972,0.11588667511333339,0.09253450668874284,0.7424685694182496,77.73268974828356,0.04860313930821252,0.8111843628282766,66.37202607948362,0.48710591649356993
20,1.5466730188654394,0.816415983691642,0.8402184524260192,0.851560363247863,0.7336666666666666,0.2538669364602894,0.1775641233603261,0.11300465265022856,2.356318400830639,0.13215905810517253,0.04043903632947725,0.1081453263562494,0.0926361866137661,0.727093795048339,142.31630307800916,0.05664679507382822,0.8670394040492116,118.25732618448686,0.5190643599751045
22,1.3440493816623882,0.8139259923540507,0.8418791068914737,0.8471679778554779,0.7247777777777777,0.2510568101567273,0.1732101129672053,0.10529922573276017,2.5392065185065174,0.13960634495015256,0.037091166771739265,0.10790162171921408,0.09299943084372397,0.7276191197867904,129.2415730417991,0.05280484030574408,0.8357916656805544,99.65136227315786,0.45419057234361465
24,1.9824810552839711,0.8105315649128443,0.8391087751525841,0.8449087093462093,0.719,0.23524764532806308,0.16710528522805707,0.1019132729837761,2.4162342248072153,0.11021791373642574,0.03506187997218079,0.09648006402060351,0.08080217940851325,0.70911354357353,177.9794059151608,0.04628049011600533,0.8124771845401395,165.34086740896598,0.41952953131220116
