EPOCH,LOSS,BASE_LOSS,CONSISTENCY_LOSS,SELECTION,MEAN_EER,WORST_EER
0,0.7368304133415222,0.724247932434082,0.2516498267650604,0.5032993197278912,0.4709013605442177,0.5225
5,0.5892971158027649,0.5641708970069885,0.5025243759155273,0.5719387755102041,0.4061224489795919,0.44999999999999996
10,0.5288339257240295,0.49071618914604187,0.7623550295829773,0.6425680272108844,0.3298639455782313,0.385
15,0.4622367024421692,0.43626669049263,0.5194002389907837,0.6564285714285714,0.3008928571428572,0.38625
20,0.4358100891113281,0.4056059420108795,0.6040831804275513,0.6629591836734694,0.29408163265306125,0.38
25,0.4103347361087799,0.3805675208568573,0.5953444242477417,0.6775850340136054,0.28232993197278916,0.36250000000000004
30,0.3907659649848938,0.35851728916168213,0.6449733376502991,0.6821258503401361,0.27949829931972786,0.35624999999999996
35,0.3757099211215973,0.34428340196609497,0.6285305619239807,0.688656462585034,0.265187074829932,0.35750000000000004
40,0.36196547746658325,0.3296164274215698,0.6469811797142029,0.6937244897959184,0.2675510204081633,0.345
45,0.3516598641872406,0.3187844753265381,0.6575078964233398,0.6953061224489796,0.26813775510204085,0.34125000000000005
50,0.3421608805656433,0.3090258538722992,0.6627004146575928,0.7015816326530612,0.2605867346938776,0.33625000000000005
55,0.33394598960876465,0.3001173436641693,0.6765732169151306,0.7022619047619048,0.25922619047619044,0.33625000000000005
60,0.3265174925327301,0.2924780249595642,0.6807892918586731,0.708078231292517,0.255093537414966,0.32875
65,0.3199467062950134,0.2850966155529022,0.6970018148422241,0.7033843537414965,0.2557312925170068,0.3375
70,0.31386294960975647,0.27908584475517273,0.6955418586730957,0.7091496598639455,0.2542006802721089,0.3275
75,0.30829498171806335,0.2728031277656555,0.709837019443512,0.7062925170068026,0.2561649659863946,0.33125000000000004
80,0.3031342029571533,0.2672903537750244,0.7168770432472229,0.7058843537414966,0.2582312925170068,0.32999999999999996
85,0.29833054542541504,0.2619839906692505,0.7269309163093567,0.7076700680272109,0.2571598639455782,0.3275
90,0.2938498556613922,0.25703665614128113,0.7362639307975769,0.7114115646258503,0.25592687074829934,0.32125000000000004
95,0.28964245319366455,0.25249624252319336,0.7429243922233582,0.7085544217687075,0.25789115646258504,0.32499999999999996
100,0.28568369150161743,0.2481604516506195,0.7504647970199585,0.7099319727891157,0.25513605442176873,0.32499999999999996
105,0.2819516658782959,0.24406850337982178,0.7576631903648376,0.7120238095238095,0.253452380952381,0.3225
110,0.278423011302948,0.24024684727191925,0.763523280620575,0.7141666666666666,0.2529166666666667,0.31875
115,0.27507928013801575,0.2365354597568512,0.7708762288093567,0.7130952380952381,0.2538095238095238,0.31999999999999995
120,0.2719052731990814,0.23306433856487274,0.7768189311027527,0.7145238095238096,0.253452380952381,0.3175
125,0.268887460231781,0.22974121570587158,0.782925009727478,0.7150000000000001,0.2525,0.3175
130,0.26601317524909973,0.22656510770320892,0.7889615893363953,0.7185714285714286,0.25035714285714283,0.3125
135,0.26327162981033325,0.2235485315322876,0.7944620251655579,0.7197619047619047,0.2492261904761905,0.31125
140,0.26065319776535034,0.22065690159797668,0.799926221370697,0.7203571428571428,0.2492857142857143,0.31000000000000005
145,0.2581492066383362,0.21788659691810608,0.8052524328231812,0.7198979591836734,0.2514540816326531,0.30874999999999997
150,0.2557518482208252,0.21523600816726685,0.8103166222572327,0.7191836734693877,0.25163265306122456,0.31000000000000005
155,0.2534540295600891,0.21269547939300537,0.8151710629463196,0.719234693877551,0.252780612244898,0.30874999999999997
160,0.2512493133544922,0.21025067567825317,0.8199730515480042,0.7175680272108843,0.2536139455782313,0.31125
165,0.24913184344768524,0.2079048454761505,0.8245399594306946,0.7193537414965987,0.2525425170068027,0.30874999999999997
170,0.2470962107181549,0.2056470364332199,0.8289836049079895,0.7186394557823129,0.25272108843537416,0.31000000000000005
175,0.2451375126838684,0.20347194373607635,0.8333113789558411,0.7172108843537415,0.253078231292517,0.3125
180,0.24325120449066162,0.20137682557106018,0.8374873995780945,0.7157823129251701,0.25343537414965983,0.31499999999999995
185,0.24143315851688385,0.19935597479343414,0.8415437340736389,0.7136904761904762,0.2538690476190476,0.31875
190,0.23967954516410828,0.1974046379327774,0.8454980850219727,0.7139285714285715,0.25339285714285714,0.31875
195,0.23798683285713196,0.19551976025104523,0.8493415117263794,0.7146428571428571,0.2532142857142857,0.3175
200,0.23635169863700867,0.19369831681251526,0.8530674576759338,0.7146428571428571,0.2532142857142857,0.3175
205,0.2347710132598877,0.19193628430366516,0.8566945195198059,0.7157653061224489,0.25221938775510205,0.31625000000000003
210,0.23324191570281982,0.19023093581199646,0.860219419002533,0.7153571428571428,0.2530357142857143,0.31625000000000003
215,0.23176178336143494,0.18857993185520172,0.8636369109153748,0.7148809523809523,0.25273809523809526,0.3175
220,0.23032817244529724,0.1869797259569168,0.8669688105583191,0.7148809523809524,0.25148809523809523,0.31875
225,0.2289387285709381,0.1854276806116104,0.8702208995819092,0.7163095238095238,0.24988095238095237,0.3175
230,0.2275913655757904,0.1839219331741333,0.8733887672424316,0.7159523809523809,0.25059523809523815,0.3175
235,0.22628411650657654,0.18246035277843475,0.8764752149581909,0.7166666666666666,0.2504166666666667,0.31625000000000003
240,0.2250150591135025,0.18104080855846405,0.8794850707054138,0.7160714285714286,0.25035714285714283,0.3175
