EPOCH,LOSS,SELECTION,MEAN_ADS,WORST_ADS,LOSS_COMPONENT,LOSS_FILE,LOSS_LOCAL,LOSS_PRESENCE,LOSS_GLOBAL_PRESENCE,LOSS_COMPONENT_CONSISTENCY,LOSS_CHANNEL_CONSISTENCY
85,0.06739066541194916,0.7901001157407407,0.8223113425925925,0.7578888888888888,0.01841258630156517,0.01816442795097828,0.044767655432224274,0.13369852304458618,0.052443619817495346,0.00563883688300848,0.0021874101366847754
90,0.060050118714571,0.7866006944444444,0.8195347222222221,0.7536666666666666,0.015827873721718788,0.01555127277970314,0.03694084286689758,0.12796923518180847,0.0484958291053772,0.00504539767280221,0.0023709596134722233
95,0.053803373128175735,0.791890625,0.8227812499999999,0.761,0.013220297172665596,0.014193556271493435,0.031221486628055573,0.12185962498188019,0.045401182025671005,0.003758849576115608,0.002159168478101492
100,0.04902875795960426,0.7862413194444444,0.8188159722222222,0.7536666666666666,0.011686539277434349,0.012591646984219551,0.02678094431757927,0.11679089069366455,0.042018502950668335,0.0029870241414755583,0.002310448791831732
105,0.045602381229400635,0.7847725694444444,0.8218784722222222,0.7476666666666666,0.0105947470292449,0.011742242611944675,0.023430824279785156,0.11288152635097504,0.03908725082874298,0.002655875403434038,0.0021790340542793274
110,0.042290739715099335,0.7857436342592592,0.819042824074074,0.7524444444444444,0.009367736056447029,0.011277933605015278,0.021378271281719208,0.10654546320438385,0.036850977689027786,0.0024182461202144623,0.0018817787058651447
115,0.039325542747974396,0.7807337962962962,0.8172453703703703,0.7442222222222222,0.008427999913692474,0.010506132617592812,0.018338479101657867,0.10294947028160095,0.034655891358852386,0.0020309032406657934,0.0021595738362520933
120,0.03694714978337288,0.7885104166666665,0.8186874999999999,0.7583333333333333,0.007556625176221132,0.009907382540404797,0.017574233934283257,0.09811289608478546,0.033063728362321854,0.0016871305415406823,0.001980645814910531
125,0.034653376787900925,0.7759178240740741,0.8129467592592593,0.7388888888888888,0.006868129596114159,0.009372015483677387,0.01551792398095131,0.09435120970010757,0.031492624431848526,0.0016030373517423868,0.0018287686398252845
130,0.03293708339333534,0.7849172453703703,0.8177233796296296,0.7521111111111111,0.0063888439908623695,0.009141678921878338,0.014323672279715538,0.09060509502887726,0.0299808569252491,0.0013420004397630692,0.001743870205245912
135,0.03094051033258438,0.7743449074074074,0.8081342592592593,0.7405555555555555,0.00577307865023613,0.008718998171389103,0.012348509393632412,0.0873091071844101,0.028944864869117737,0.0011191018857061863,0.0017079924000427127
140,0.029308609664440155,0.778032986111111,0.8113993055555556,0.7446666666666666,0.005209172144532204,0.008452443405985832,0.011788804084062576,0.08328233659267426,0.02786293253302574,0.001078757457435131,0.0014634882099926472
145,0.027935046702623367,0.7778726851851852,0.8091898148148147,0.7465555555555555,0.004899528808891773,0.008087602443993092,0.010774808004498482,0.0801163986325264,0.02695673704147339,0.0009312006295658648,0.0014392542652785778
150,0.02672959677875042,0.7729571759259259,0.8114699074074073,0.7344444444444445,0.004452938213944435,0.008049000054597855,0.010219596326351166,0.07712401449680328,0.026115598157048225,0.000774943851865828,0.0013382399920374155
155,0.025645451620221138,0.7741961805555555,0.8100590277777778,0.7383333333333333,0.004067988134920597,0.007741451263427734,0.010277045890688896,0.07390893995761871,0.025706475600600243,0.0006990687688812613,0.001252562738955021
160,0.0249547827988863,0.7748634259259259,0.8139490740740741,0.7357777777777778,0.004047743044793606,0.0077799647115170956,0.009151230566203594,0.07217875868082047,0.024717049673199654,0.0006687617860734463,0.0012800078839063644
165,0.023777643218636513,0.7784947916666667,0.8133229166666668,0.7436666666666667,0.0037564500235021114,0.007359930779784918,0.008414305746555328,0.06976376473903656,0.023972366005182266,0.0006660172948613763,0.0011063022539019585
170,0.023051148280501366,0.7766712962962964,0.8121203703703705,0.7412222222222222,0.003594517707824707,0.00726927537471056,0.00827923882752657,0.06724420934915543,0.02334013767540455,0.0005726378876715899,0.0010726667242124677
175,0.022291095927357674,0.7714218749999999,0.8085104166666666,0.7343333333333333,0.0034967418760061264,0.0071153659373521805,0.007569519337266684,0.064510777592659,0.023174148052930832,0.0006821465212851763,0.0012333960039541125
180,0.021028105169534683,0.7734097222222222,0.8091527777777777,0.7376666666666666,0.002985467202961445,0.007020262070000172,0.007182461675256491,0.06133550405502319,0.022634901106357574,0.000497513625305146,0.0009157873573713005
185,0.020325196906924248,0.7703420138888888,0.8083506944444444,0.7323333333333333,0.002933018608018756,0.007014767732471228,0.006457006558775902,0.058838844299316406,0.022023016586899757,0.0003867985215038061,0.0010258397087454796
190,0.01953604258596897,0.7729097222222221,0.8101527777777777,0.7356666666666666,0.0026823210064321756,0.006645594723522663,0.006150158122181892,0.05788600817322731,0.02124207466840744,0.00041689418139867485,0.0008248153026215732
195,0.019063634797930717,0.7720190972222223,0.8080381944444445,0.736,0.0025981077924370766,0.006685058120638132,0.006052552722394466,0.05518267676234245,0.021363601088523865,0.0003949632518924773,0.0008842169772833586
200,0.018408117815852165,0.7685885416666667,0.8041770833333334,0.733,0.002405073493719101,0.0065260278061032295,0.005593641195446253,0.054718729108572006,0.02027178183197975,0.00028465467039495707,0.000645774940494448
205,0.017695343121886253,0.7657725694444445,0.798545138888889,0.733,0.0022155861370265484,0.00645310478284955,0.005020761396735907,0.05245094373822212,0.020236501470208168,0.00027012903592549264,0.0006788495229557157
210,0.017564328387379646,0.7646498842592591,0.8041886574074072,0.725111111111111,0.0023113125935196877,0.006637100595980883,0.0049117375165224075,0.05079389363527298,0.01992785558104515,0.0003319940296933055,0.0006506909849122167
215,0.01722259819507599,0.7717390046296295,0.8035891203703703,0.7398888888888888,0.002319684252142906,0.006741303019225597,0.004619262181222439,0.04872802644968033,0.0197778157889843,0.00036713428562507033,0.0006485712947323918
220,0.01657213270664215,0.77390625,0.8084791666666667,0.7393333333333334,0.0020276918075978756,0.006429674103856087,0.004628206603229046,0.04752995818853378,0.019684236496686935,0.00032754469430074096,0.0005766886752098799
225,0.016198230907320976,0.7655416666666667,0.8030833333333334,0.728,0.0019652650225907564,0.006412438116967678,0.004322305787354708,0.04620125889778137,0.01951010897755623,0.0002547804033383727,0.0006398671539500356
230,0.01547202281653881,0.7718489583333334,0.8050312500000002,0.7386666666666667,0.0017434476176276803,0.006201379932463169,0.004126162268221378,0.04435181990265846,0.01916021853685379,0.00014131327043287456,0.0005540704587474465
235,0.015299341641366482,0.7626788194444445,0.8046909722222223,0.7206666666666667,0.0017007640562951565,0.0062135630287230015,0.003918542992323637,0.04377836361527443,0.019155506044626236,0.00018590879335533828,0.0005348738632164896
240,0.014810197986662388,0.7701753472222221,0.8050173611111111,0.7353333333333333,0.0017112648347392678,0.006150154862552881,0.0036334278993308544,0.041849348694086075,0.01837982051074505,0.00019317719852551818,0.000618054298684001
245,0.014127921313047409,0.7672008101851852,0.8001793981481481,0.7342222222222222,0.0014820464421063662,0.005893768277019262,0.0032577943056821823,0.04076336324214935,0.017981519922614098,0.0001170951800304465,0.0006109926616773009
