MODEL,AXIS,GROUP,N,IDENTITY_FILE_EER,CANDIDATE_FILE_EER,DELTA_FILE_EER,IDENTITY_VOICE_EER,CANDIDATE_VOICE_EER,DELTA_VOICE_EER,IDENTITY_MUSIC_EER,CANDIDATE_MUSIC_EER,DELTA_MUSIC_EER,IDENTITY_ADS,CANDIDATE_ADS,DELTA_ADS,IDENTITY_CPS,CANDIDATE_CPS,DELTA_CPS,IDENTITY_NORMALIZED_AVAILABLE_ADS,CANDIDATE_NORMALIZED_AVAILABLE_ADS,DELTA_NORMALIZED_AVAILABLE_ADS
v1_strict__voice_only,DOMAIN,source_disjoint_music_v1,400,0.03500000000000002,0.03500000000000002,0.0,,,,0.050000000000000024,0.050000000000000024,0.0,,,,,,,0.9593749999999999,0.9593749999999999,0.0
v1_strict__music_only,DOMAIN,asvspoof_voice_wav_dev_v1,176,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1.0,1.0,0.0
v1_strict__music_only,DOMAIN,codec_mixed_dev_v4,600,0.2788888888888889,0.2788888888888889,0.0,0.29666666666666663,0.29666666666666663,0.0,0.2733333333333333,0.2533333333333333,-0.020000000000000018,0.7192222222222222,0.7252222222222222,0.006000000000000005,,,,0.7192222222222222,0.7252222222222222,0.006000000000000005
v1_strict__music_only,DOMAIN,echoes_fma_paired_v3,111,0.07207792207792209,0.07207792207792209,0.0,,,,0.09009740259740262,0.09009740259740262,0.0,,,,,,,0.9211647727272727,0.9211647727272727,0.0
v1_strict__music_only,DOMAIN,external_mixed_v1,400,0.21166666666666667,0.21166666666666667,0.0,0.31000000000000005,0.31000000000000005,0.0,0.125,0.135,0.010000000000000009,0.7946666666666666,0.7916666666666667,-0.0029999999999998916,,,,0.7946666666666666,0.7916666666666667,-0.0029999999999998916
v1_strict__music_only,DOMAIN,external_mixed_v1_telephone_v1,400,0.20833333333333331,0.20833333333333331,0.0,0.31999999999999995,0.31999999999999995,0.0,0.125,0.15500000000000003,0.030000000000000027,0.7943333333333333,0.7853333333333334,-0.008999999999999897,,,,0.7943333333333333,0.7853333333333334,-0.008999999999999897
v1_strict__music_only,DOMAIN,factorial_eval_1200_v2,400,0.23236363636363638,0.23236363636363638,0.0,0.2857142857142857,0.2857142857142857,0.0,0.2114285714285714,0.22857142857142854,0.017142857142857126,0.7632467532467533,0.7581038961038962,-0.005142857142857116,0.9996285714285714,0.9996285714285714,0.0,0.7632467532467533,0.7581038961038962,-0.005142857142857116
v1_strict__music_only,DOMAIN,mixfake_music_dev_v1,1600,0.07499999999999998,0.07499999999999998,0.0,0.10250000000000001,0.10250000000000001,0.0,0.07625000000000001,0.07874999999999999,0.0024999999999999745,0.919125,0.9183749999999999,-0.0007500000000000284,,,,0.919125,0.9183749999999999,-0.0007500000000000284
v1_strict__music_only,DOMAIN,multigen_voice_v2,90,0.06666666666666665,0.06666666666666665,0.0,0.09999999999999999,0.09999999999999999,0.0,,,,,,,,,,0.923809523809524,0.923809523809524,0.0
v1_strict__music_only,DOMAIN,source_disjoint_mixed_v1,200,0.21999999999999997,0.21999999999999997,0.0,0.15000000000000002,0.15000000000000002,0.0,0.16000000000000003,0.14,-0.020000000000000018,0.812,0.8180000000000001,0.006000000000000005,,,,0.812,0.8180000000000001,0.006000000000000005
v1_strict__music_only,DOMAIN,source_disjoint_mixed_v1_telephone_v1,200,0.2833333333333333,0.2833333333333333,0.0,0.14,0.14,0.0,0.31000000000000005,0.26,-0.050000000000000044,0.7373333333333333,0.7523333333333333,0.015000000000000013,,,,0.7373333333333333,0.7523333333333333,0.015000000000000013
v1_strict__music_only,DOMAIN,source_disjoint_music_v1,400,0.03500000000000002,0.03500000000000002,0.0,,,,0.050000000000000024,0.09999999999999999,0.04999999999999997,,,,,,,0.9593749999999999,0.9406249999999999,-0.018749999999999933
v1_strict__file_only,DOMAIN,asvspoof_voice_wav_dev_v1,176,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1.0,1.0,0.0
v1_strict__file_only,DOMAIN,codec_mixed_dev_v4,600,0.2788888888888889,0.28,0.0011111111111111183,0.29666666666666663,0.29666666666666663,0.0,0.2733333333333333,0.2733333333333333,0.0,0.7192222222222222,0.7186666666666667,-0.0005555555555555314,,,,0.7192222222222222,0.7186666666666667,-0.0005555555555555314
v1_strict__file_only,DOMAIN,echoes_fma_paired_v3,111,0.07207792207792209,0.10811688311688314,0.03603896103896105,,,,0.09009740259740262,0.09009740259740262,0.0,,,,,,,0.9211647727272727,0.898640422077922,-0.022524350649350655
v1_strict__file_only,DOMAIN,external_mixed_v1,400,0.21166666666666667,0.14166666666666666,-0.07,0.31000000000000005,0.31000000000000005,0.0,0.125,0.125,0.0,0.7946666666666666,0.8296666666666668,0.03500000000000014,,,,0.7946666666666666,0.8296666666666668,0.03500000000000014
v1_strict__file_only,DOMAIN,external_mixed_v1_telephone_v1,400,0.20833333333333331,0.15000000000000002,-0.05833333333333329,0.31999999999999995,0.31999999999999995,0.0,0.125,0.125,0.0,0.7943333333333333,0.8234999999999999,0.029166666666666563,,,,0.7943333333333333,0.8234999999999999,0.029166666666666563
v1_strict__file_only,DOMAIN,factorial_eval_1200_v2,400,0.23236363636363638,0.25527272727272726,0.02290909090909088,0.2857142857142857,0.2857142857142857,0.0,0.2114285714285714,0.2114285714285714,0.0,0.7632467532467533,0.7517922077922078,-0.011454545454545495,0.9996285714285714,0.9996285714285714,0.0,0.7632467532467533,0.7517922077922078,-0.011454545454545495
v1_strict__file_only,DOMAIN,mixfake_music_dev_v1,1600,0.07499999999999998,0.07999999999999999,0.0050000000000000044,0.10250000000000001,0.10250000000000001,0.0,0.07625000000000001,0.07625000000000001,0.0,0.919125,0.9166249999999999,-0.0025000000000000577,,,,0.919125,0.9166249999999999,-0.0025000000000000577
v1_strict__file_only,DOMAIN,multigen_voice_v2,90,0.06666666666666665,0.06666666666666665,0.0,0.09999999999999999,0.09999999999999999,0.0,,,,,,,,,,0.923809523809524,0.923809523809524,0.0
v1_strict__file_only,DOMAIN,source_disjoint_mixed_v1,200,0.21999999999999997,0.18000000000000002,-0.03999999999999995,0.15000000000000002,0.15000000000000002,0.0,0.16000000000000003,0.16000000000000003,0.0,0.812,0.832,0.019999999999999907,,,,0.812,0.832,0.019999999999999907
v1_strict__file_only,DOMAIN,source_disjoint_mixed_v1_telephone_v1,200,0.2833333333333333,0.21999999999999997,-0.06333333333333335,0.14,0.14,0.0,0.31000000000000005,0.31000000000000005,0.0,0.7373333333333333,0.769,0.03166666666666673,,,,0.7373333333333333,0.769,0.03166666666666673
v1_strict__file_only,DOMAIN,source_disjoint_music_v1,400,0.03500000000000002,0.04000000000000002,0.0050000000000000044,,,,0.050000000000000024,0.050000000000000024,0.0,,,,,,,0.9593749999999999,0.9562499999999998,-0.0031250000000000444
v2_strict,DOMAIN,asvspoof_voice_wav_dev_v1,176,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1.0,1.0,0.0
v2_strict,DOMAIN,codec_mixed_dev_v4,600,0.2788888888888889,0.2533333333333333,-0.02555555555555561,0.29666666666666663,0.22333333333333336,-0.07333333333333328,0.2733333333333333,0.2766666666666666,0.0033333333333332993,0.7192222222222222,0.7456666666666666,0.02644444444444438,,,,0.7192222222222222,0.7456666666666666,0.02644444444444438
v2_strict,DOMAIN,echoes_fma_paired_v3,111,0.07207792207792209,0.09009740259740262,0.018019480519480532,,,,0.09009740259740262,0.09009740259740262,0.0,,,,,,,0.9211647727272727,0.9099025974025973,-0.011262175324675439
v2_strict,DOMAIN,external_mixed_v1,400,0.21166666666666667,0.15000000000000002,-0.06166666666666665,0.31000000000000005,0.20499999999999996,-0.1050000000000001,0.125,0.15000000000000002,0.025000000000000022,0.7946666666666666,0.8390000000000001,0.04433333333333345,,,,0.7946666666666666,0.8390000000000001,0.04433333333333345
v2_strict,DOMAIN,external_mixed_v1_telephone_v1,400,0.20833333333333331,0.15000000000000002,-0.05833333333333329,0.31999999999999995,0.22999999999999998,-0.08999999999999997,0.125,0.14500000000000002,0.020000000000000018,0.7943333333333333,0.8354999999999999,0.041166666666666574,,,,0.7943333333333333,0.8354999999999999,0.041166666666666574
v2_strict,DOMAIN,factorial_eval_1200_v2,400,0.23236363636363638,0.21527272727272728,-0.0170909090909091,0.2857142857142857,0.3085714285714286,0.02285714285714291,0.2114285714285714,0.20571428571428574,-0.005714285714285672,0.7632467532467533,0.7689350649350648,0.00568831168831152,0.9996285714285714,0.9996285714285714,0.0,0.7632467532467533,0.7689350649350648,0.00568831168831152
v2_strict,DOMAIN,mixfake_music_dev_v1,1600,0.07499999999999998,0.057499999999999996,-0.017499999999999988,0.10250000000000001,0.0675,-0.035,0.07625000000000001,0.08125000000000002,0.0050000000000000044,0.919125,0.9333750000000001,0.014250000000000096,,,,0.919125,0.9333750000000001,0.014250000000000096
v2_strict,DOMAIN,multigen_voice_v2,90,0.06666666666666665,0.06666666666666665,0.0,0.09999999999999999,0.09166666666666669,-0.008333333333333304,,,,,,,,,,0.923809523809524,0.9261904761904762,0.0023809523809522615
v2_strict,DOMAIN,source_disjoint_mixed_v1,200,0.21999999999999997,0.18000000000000002,-0.03999999999999995,0.15000000000000002,0.16000000000000003,0.010000000000000009,0.16000000000000003,0.12,-0.040000000000000036,0.812,0.842,0.029999999999999916,,,,0.812,0.842,0.029999999999999916
v2_strict,DOMAIN,source_disjoint_mixed_v1_telephone_v1,200,0.2833333333333333,0.21999999999999997,-0.06333333333333335,0.14,0.15000000000000002,0.010000000000000009,0.31000000000000005,0.24,-0.07000000000000006,0.7373333333333333,0.788,0.05066666666666675,,,,0.7373333333333333,0.788,0.05066666666666675
v2_strict,DOMAIN,source_disjoint_music_v1,400,0.03500000000000002,0.050000000000000024,0.015000000000000006,,,,0.050000000000000024,0.05500000000000002,0.0049999999999999975,,,,,,,0.9593749999999999,0.9481249999999999,-0.011249999999999982
v2_strict__voice_only,DOMAIN,asvspoof_voice_wav_dev_v1,176,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1.0,1.0,0.0
v2_strict__voice_only,DOMAIN,codec_mixed_dev_v4,600,0.2788888888888889,0.2788888888888889,0.0,0.29666666666666663,0.22333333333333336,-0.07333333333333328,0.2733333333333333,0.2733333333333333,0.0,0.7192222222222222,0.7338888888888888,0.014666666666666606,,,,0.7192222222222222,0.7338888888888888,0.014666666666666606
v2_strict__voice_only,DOMAIN,echoes_fma_paired_v3,111,0.07207792207792209,0.07207792207792209,0.0,,,,0.09009740259740262,0.09009740259740262,0.0,,,,,,,0.9211647727272727,0.9211647727272727,0.0
v2_strict__voice_only,DOMAIN,external_mixed_v1,400,0.21166666666666667,0.21166666666666667,0.0,0.31000000000000005,0.20499999999999996,-0.1050000000000001,0.125,0.125,0.0,0.7946666666666666,0.8156666666666668,0.02100000000000013,,,,0.7946666666666666,0.8156666666666668,0.02100000000000013
v2_strict__voice_only,DOMAIN,external_mixed_v1_telephone_v1,400,0.20833333333333331,0.20833333333333331,0.0,0.31999999999999995,0.22999999999999998,-0.08999999999999997,0.125,0.125,0.0,0.7943333333333333,0.8123333333333334,0.018000000000000016,,,,0.7943333333333333,0.8123333333333334,0.018000000000000016
v2_strict__voice_only,DOMAIN,factorial_eval_1200_v2,400,0.23236363636363638,0.23236363636363638,0.0,0.2857142857142857,0.3085714285714286,0.02285714285714291,0.2114285714285714,0.2114285714285714,0.0,0.7632467532467533,0.7586753246753247,-0.00457142857142856,0.9996285714285714,0.9996285714285714,0.0,0.7632467532467533,0.7586753246753247,-0.00457142857142856
v2_strict__voice_only,DOMAIN,mixfake_music_dev_v1,1600,0.07499999999999998,0.07499999999999998,0.0,0.10250000000000001,0.0675,-0.035,0.07625000000000001,0.07625000000000001,0.0,0.919125,0.926125,0.007000000000000006,,,,0.919125,0.926125,0.007000000000000006
v2_strict__voice_only,DOMAIN,multigen_voice_v2,90,0.06666666666666665,0.06666666666666665,0.0,0.09999999999999999,0.09166666666666669,-0.008333333333333304,,,,,,,,,,0.923809523809524,0.9261904761904762,0.0023809523809522615
v2_strict__voice_only,DOMAIN,source_disjoint_mixed_v1,200,0.21999999999999997,0.21999999999999997,0.0,0.15000000000000002,0.16000000000000003,0.010000000000000009,0.16000000000000003,0.16000000000000003,0.0,0.812,0.81,-0.0020000000000000018,,,,0.812,0.81,-0.0020000000000000018
v2_strict__voice_only,DOMAIN,source_disjoint_mixed_v1_telephone_v1,200,0.2833333333333333,0.2833333333333333,0.0,0.14,0.15000000000000002,0.010000000000000009,0.31000000000000005,0.31000000000000005,0.0,0.7373333333333333,0.7353333333333333,-0.0020000000000000018,,,,0.7373333333333333,0.7353333333333333,-0.0020000000000000018
v2_strict__voice_only,DOMAIN,source_disjoint_music_v1,400,0.03500000000000002,0.03500000000000002,0.0,,,,0.050000000000000024,0.050000000000000024,0.0,,,,,,,0.9593749999999999,0.9593749999999999,0.0
v2_strict__music_only,DOMAIN,asvspoof_voice_wav_dev_v1,176,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1.0,1.0,0.0
v2_strict__music_only,DOMAIN,codec_mixed_dev_v4,600,0.2788888888888889,0.2788888888888889,0.0,0.29666666666666663,0.29666666666666663,0.0,0.2733333333333333,0.2766666666666666,0.0033333333333332993,0.7192222222222222,0.7182222222222222,-0.0010000000000000009,,,,0.7192222222222222,0.7182222222222222,-0.0010000000000000009
v2_strict__music_only,DOMAIN,echoes_fma_paired_v3,111,0.07207792207792209,0.07207792207792209,0.0,,,,0.09009740259740262,0.09009740259740262,0.0,,,,,,,0.9211647727272727,0.9211647727272727,0.0
v2_strict__music_only,DOMAIN,external_mixed_v1,400,0.21166666666666667,0.21166666666666667,0.0,0.31000000000000005,0.31000000000000005,0.0,0.125,0.15000000000000002,0.025000000000000022,0.7946666666666666,0.7871666666666667,-0.007499999999999951,,,,0.7946666666666666,0.7871666666666667,-0.007499999999999951
v2_strict__music_only,DOMAIN,external_mixed_v1_telephone_v1,400,0.20833333333333331,0.20833333333333331,0.0,0.31999999999999995,0.31999999999999995,0.0,0.125,0.14500000000000002,0.020000000000000018,0.7943333333333333,0.7883333333333333,-0.006000000000000005,,,,0.7943333333333333,0.7883333333333333,-0.006000000000000005
v2_strict__music_only,DOMAIN,factorial_eval_1200_v2,400,0.23236363636363638,0.23236363636363638,0.0,0.2857142857142857,0.2857142857142857,0.0,0.2114285714285714,0.20571428571428574,-0.005714285714285672,0.7632467532467533,0.7649610389610391,0.0017142857142857792,0.9996285714285714,0.9996285714285714,0.0,0.7632467532467533,0.7649610389610391,0.0017142857142857792
v2_strict__music_only,DOMAIN,mixfake_music_dev_v1,1600,0.07499999999999998,0.07499999999999998,0.0,0.10250000000000001,0.10250000000000001,0.0,0.07625000000000001,0.08125000000000002,0.0050000000000000044,0.919125,0.9176249999999999,-0.0015000000000000568,,,,0.919125,0.9176249999999999,-0.0015000000000000568
v2_strict__music_only,DOMAIN,multigen_voice_v2,90,0.06666666666666665,0.06666666666666665,0.0,0.09999999999999999,0.09999999999999999,0.0,,,,,,,,,,0.923809523809524,0.923809523809524,0.0
v2_strict__music_only,DOMAIN,source_disjoint_mixed_v1,200,0.21999999999999997,0.21999999999999997,0.0,0.15000000000000002,0.15000000000000002,0.0,0.16000000000000003,0.12,-0.040000000000000036,0.812,0.8240000000000001,0.01200000000000001,,,,0.812,0.8240000000000001,0.01200000000000001
v2_strict__music_only,DOMAIN,source_disjoint_mixed_v1_telephone_v1,200,0.2833333333333333,0.2833333333333333,0.0,0.14,0.14,0.0,0.31000000000000005,0.24,-0.07000000000000006,0.7373333333333333,0.7583333333333333,0.02100000000000002,,,,0.7373333333333333,0.7583333333333333,0.02100000000000002
v2_strict__music_only,DOMAIN,source_disjoint_music_v1,400,0.03500000000000002,0.03500000000000002,0.0,,,,0.050000000000000024,0.05500000000000002,0.0049999999999999975,,,,,,,0.9593749999999999,0.9575,-0.001874999999999849
v2_strict__file_only,DOMAIN,asvspoof_voice_wav_dev_v1,176,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1.0,1.0,0.0
v2_strict__file_only,DOMAIN,codec_mixed_dev_v4,600,0.2788888888888889,0.2666666666666667,-0.01222222222222219,0.29666666666666663,0.29666666666666663,0.0,0.2733333333333333,0.2733333333333333,0.0,0.7192222222222222,0.7253333333333333,0.006111111111111067,,,,0.7192222222222222,0.7253333333333333,0.006111111111111067
v2_strict__file_only,DOMAIN,echoes_fma_paired_v3,111,0.07207792207792209,0.07207792207792209,0.0,,,,0.09009740259740262,0.09009740259740262,0.0,,,,,,,0.9211647727272727,0.9211647727272727,0.0
v2_strict__file_only,DOMAIN,external_mixed_v1,400,0.21166666666666667,0.15000000000000002,-0.06166666666666665,0.31000000000000005,0.31000000000000005,0.0,0.125,0.125,0.0,0.7946666666666666,0.8254999999999999,0.030833333333333268,,,,0.7946666666666666,0.8254999999999999,0.030833333333333268
v2_strict__file_only,DOMAIN,external_mixed_v1_telephone_v1,400,0.20833333333333331,0.15000000000000002,-0.05833333333333329,0.31999999999999995,0.31999999999999995,0.0,0.125,0.125,0.0,0.7943333333333333,0.8234999999999999,0.029166666666666563,,,,0.7943333333333333,0.8234999999999999,0.029166666666666563
v2_strict__file_only,DOMAIN,factorial_eval_1200_v2,400,0.23236363636363638,0.20763636363636362,-0.024727272727272764,0.2857142857142857,0.2857142857142857,0.0,0.2114285714285714,0.2114285714285714,0.0,0.7632467532467533,0.7756103896103896,0.012363636363636354,0.9996285714285714,0.9996285714285714,0.0,0.7632467532467533,0.7756103896103896,0.012363636363636354
v2_strict__file_only,DOMAIN,mixfake_music_dev_v1,1600,0.07499999999999998,0.07250000000000001,-0.0024999999999999745,0.10250000000000001,0.10250000000000001,0.0,0.07625000000000001,0.07625000000000001,0.0,0.919125,0.9203749999999999,0.0012499999999999734,,,,0.919125,0.9203749999999999,0.0012499999999999734
v2_strict__file_only,DOMAIN,multigen_voice_v2,90,0.06666666666666665,0.06666666666666665,0.0,0.09999999999999999,0.09999999999999999,0.0,,,,,,,,,,0.923809523809524,0.923809523809524,0.0
v2_strict__file_only,DOMAIN,source_disjoint_mixed_v1,200,0.21999999999999997,0.19999999999999998,-0.01999999999999999,0.15000000000000002,0.15000000000000002,0.0,0.16000000000000003,0.16000000000000003,0.0,0.812,0.8220000000000001,0.010000000000000009,,,,0.812,0.8220000000000001,0.010000000000000009
v2_strict__file_only,DOMAIN,source_disjoint_mixed_v1_telephone_v1,200,0.2833333333333333,0.24,-0.043333333333333335,0.14,0.14,0.0,0.31000000000000005,0.31000000000000005,0.0,0.7373333333333333,0.759,0.021666666666666723,,,,0.7373333333333333,0.759,0.021666666666666723
v2_strict__file_only,DOMAIN,source_disjoint_music_v1,400,0.03500000000000002,0.04500000000000002,0.010000000000000002,,,,0.050000000000000024,0.050000000000000024,0.0,,,,,,,0.9593749999999999,0.9531249999999999,-0.006249999999999978
v1_strict,CELL,FF,925,,,,,,,,,,,,,,,,,,
v1_strict,CELL,FR,925,,,,,,,,,,,,,,,,,,
v1_strict,CELL,RF,925,,,,,,,,,,,,,,,,,,
v1_strict,CELL,RR,925,,,,,,,,,,,,,,,,,,
v1_strict,CELL,not_mixed,877,0.058167556707577305,0.07297034237948011,0.014802785671902803,0.05682597297842307,0.05682597297842307,0.0,0.07130147432638534,0.11051728520589733,0.039215810879511995,0.9381605847526111,0.9189944486528061,-0.019166136099804998,0.9963475033281437,0.9963475033281437,0.0,0.9381605847526111,0.9189944486528061,-0.019166136099804998
v1_strict__voice_only,CELL,FF,925,,,,,,,,,,,,,,,,,,
v1_strict__voice_only,CELL,FR,925,,,,,,,,,,,,,,,,,,
v1_strict__voice_only,CELL,RF,925,,,,,,,,,,,,,,,,,,
v1_strict__voice_only,CELL,RR,925,,,,,,,,,,,,,,,,,,
v1_strict__voice_only,CELL,not_mixed,877,0.058167556707577305,0.058167556707577305,0.0,0.05682597297842307,0.05682597297842307,0.0,0.07130147432638534,0.07130147432638534,0.0,0.9381605847526111,0.9381605847526111,0.0,0.9963475033281437,0.9963475033281437,0.0,0.9381605847526111,0.9381605847526111,0.0
v1_strict__music_only,CELL,FF,925,,,,,,,,,,,,,,,,,,
v1_strict__music_only,CELL,FR,925,,,,,,,,,,,,,,,,,,
v1_strict__music_only,CELL,RF,925,,,,,,,,,,,,,,,,,,
v1_strict__music_only,CELL,RR,925,,,,,,,,,,,,,,,,,,
v1_strict__music_only,CELL,not_mixed,877,0.058167556707577305,0.058167556707577305,0.0,0.05682597297842307,0.05682597297842307,0.0,0.07130147432638534,0.11051728520589733,0.039215810879511995,0.9381605847526111,0.9263958414887574,-0.011764743263853683,0.9963475033281437,0.9963475033281437,0.0,0.9381605847526111,0.9263958414887574,-0.011764743263853683
v1_strict__file_only,CELL,FF,925,,,,,,,,,,,,,,,,,,
v1_strict__file_only,CELL,FR,925,,,,,,,,,,,,,,,,,,
v1_strict__file_only,CELL,RF,925,,,,,,,,,,,,,,,,,,
v1_strict__file_only,CELL,RR,925,,,,,,,,,,,,,,,,,,
