DATASET,CHANNEL,FILE_EER,VOICE_EER,MUSIC_EER,ADS
factorial_eval_1200_v2_holdout,clean,0.2570909090909091,0.2457142857142857,0.28,0.7383116883116884
phone_factorial_1200_v1,clean,0.13585714285714284,0.245,0.05500000000000002,0.8665714285714285
yue_cross_component_audit_v1,clean,0.21807065217391303,0.3145833333333333,0.14516129032258063,0.7844996201496026
