ROUTE,NONPHONE_W,PHONE_W,dev_FILE_EER,dev_ADS,factorial_FILE_EER,factorial_ADS,phone_FILE_EER,phone_ADS,yue_FILE_EER,yue_ADS,dev_DELTA,factorial_DELTA,phone_DELTA,yue_DELTA,AUDIT_MIN_DELTA,AUDIT_MEAN_DELTA
hard,0.05,0.05,0.20763636363636362,0.7876103896103896,0.20763636363636362,0.7944675324675325,0.1382857142857143,0.8601071428571427,0.09578804347826086,0.8881409244974288,0.0,0.0,0.005857142857142783,0.0,0.0,0.0019523809523809277
soft,0.0,0.0,0.20763636363636362,0.7876103896103896,0.20763636363636362,0.7944675324675325,0.15000000000000002,0.85425,0.09578804347826086,0.8881409244974288,0.0,0.0,0.0,0.0,0.0,0.0
hard,0.0,0.0,0.20763636363636362,0.7876103896103896,0.20763636363636362,0.7944675324675325,0.15000000000000002,0.85425,0.09578804347826086,0.8881409244974288,0.0,0.0,0.0,0.0,0.0,0.0
soft,0.025,0.2,0.20763636363636362,0.7876103896103896,0.20945454545454545,0.7935584415584416,0.11828571428571427,0.8701071428571427,0.09578804347826086,0.8881409244974288,0.0,-0.0009090909090909705,0.015857142857142792,0.0,-0.0009090909090909705,0.00498268398268394
hard,0.025,0.2,0.20763636363636362,0.7876103896103896,0.20945454545454545,0.7935584415584416,0.11828571428571427,0.8701071428571427,0.09578804347826086,0.8881409244974288,0.0,-0.0009090909090909705,0.015857142857142792,0.0,-0.0009090909090909705,0.00498268398268394
soft,0.05,0.1,0.20763636363636362,0.7876103896103896,0.20945454545454545,0.7935584415584416,0.13,0.86425,0.09578804347826086,0.8881409244974288,0.0,-0.0009090909090909705,0.010000000000000009,0.0,-0.0009090909090909705,0.003030303030303013
hard,0.05,0.1,0.20763636363636362,0.7876103896103896,0.20945454545454545,0.7935584415584416,0.13,0.86425,0.09578804347826086,0.8881409244974288,0.0,-0.0009090909090909705,0.010000000000000009,0.0,-0.0009090909090909705,0.003030303030303013
soft,0.05,0.25,0.20763636363636362,0.7876103896103896,0.21527272727272728,0.7906493506493506,0.11414285714285716,0.8721785714285715,0.09578804347826086,0.8881409244974288,0.0,-0.0038181818181819427,0.017928571428571516,0.0,-0.0038181818181819427,0.004703463203463191
hard,0.05,0.25,0.20763636363636362,0.7876103896103896,0.21527272727272728,0.7906493506493506,0.11414285714285716,0.8721785714285715,0.09578804347826086,0.8881409244974288,0.0,-0.0038181818181819427,0.017928571428571516,0.0,-0.0038181818181819427,0.004703463203463191
soft,0.2,0.25,0.20763636363636362,0.7876103896103896,0.20945454545454545,0.7935584415584416,0.11414285714285716,0.8721785714285715,0.12771739130434784,0.8721762505843852,0.0,-0.0009090909090909705,0.017928571428571516,-0.01596467391304357,-0.01596467391304357,0.00035160220214565846
hard,0.2,0.25,0.20763636363636362,0.7876103896103896,0.20945454545454545,0.7935584415584416,0.11414285714285716,0.8721785714285715,0.12771739130434784,0.8721762505843852,0.0,-0.0009090909090909705,0.017928571428571516,-0.01596467391304357,-0.01596467391304357,0.00035160220214565846
soft,0.2,0.2,0.20763636363636362,0.7876103896103896,0.20763636363636362,0.7944675324675325,0.11828571428571427,0.8701071428571427,0.12771739130434784,0.8721762505843852,0.0,0.0,0.015857142857142792,-0.01596467391304357,-0.01596467391304357,-3.584368530025935e-05
hard,0.2,0.2,0.20763636363636362,0.7876103896103896,0.20763636363636362,0.7944675324675325,0.11828571428571427,0.8701071428571427,0.12771739130434784,0.8721762505843852,0.0,0.0,0.015857142857142792,-0.01596467391304357,-0.01596467391304357,-3.584368530025935e-05
soft,0.2,0.075,0.20763636363636362,0.7876103896103896,0.19999999999999998,0.7982857142857143,0.13171428571428573,0.8633928571428571,0.12771739130434784,0.8721762505843852,0.0,0.0038181818181817206,0.00914285714285712,-0.01596467391304357,-0.01596467391304357,-0.0010012116506682434
hard,0.2,0.075,0.20763636363636362,0.7876103896103896,0.19999999999999998,0.7982857142857143,0.13171428571428573,0.8633928571428571,0.12771739130434784,0.8721762505843852,0.0,0.0038181818181817206,0.00914285714285712,-0.01596467391304357,-0.01596467391304357,-0.0010012116506682434
soft,0.2,0.1,0.20763636363636362,0.7876103896103896,0.2018181818181818,0.7973766233766233,0.13,0.86425,0.12771739130434784,0.8721762505843852,0.0,0.00290909090909075,0.010000000000000009,-0.01596467391304357,-0.01596467391304357,-0.0010185276679842703
hard,0.2,0.1,0.20763636363636362,0.7876103896103896,0.2018181818181818,0.7973766233766233,0.13,0.86425,0.12771739130434784,0.8721762505843852,0.0,0.00290909090909075,0.010000000000000009,-0.01596467391304357,-0.01596467391304357,-0.0010185276679842703
soft,0.2,0.15,0.20763636363636362,0.7876103896103896,0.20763636363636362,0.7944675324675325,0.12828571428571428,0.8651071428571429,0.12771739130434784,0.8721762505843852,0.0,0.0,0.010857142857142899,-0.01596467391304357,-0.01596467391304357,-0.0017025103519668905
hard,0.2,0.15,0.20763636363636362,0.7876103896103896,0.20763636363636362,0.7944675324675325,0.12828571428571428,0.8651071428571429,0.12771739130434784,0.8721762505843852,0.0,0.0,0.010857142857142899,-0.01596467391304357,-0.01596467391304357,-0.0017025103519668905
soft,0.2,0.125,0.20763636363636362,0.7876103896103896,0.20763636363636362,0.7944675324675325,0.13,0.86425,0.12771739130434784,0.8721762505843852,0.0,0.0,0.010000000000000009,-0.01596467391304357,-0.01596467391304357,-0.001988224637681187
hard,0.2,0.125,0.20763636363636362,0.7876103896103896,0.20763636363636362,0.7944675324675325,0.13,0.86425,0.12771739130434784,0.8721762505843852,0.0,0.0,0.010000000000000009,-0.01596467391304357,-0.01596467391304357,-0.001988224637681187
soft,0.025,0.1,0.20945454545454545,0.7867012987012987,0.19999999999999998,0.7982857142857143,0.13,0.86425,0.09578804347826086,0.8881409244974288,-0.0009090909090909705,0.0038181818181817206,0.010000000000000009,0.0,0.0,0.004606060606060576
hard,0.025,0.1,0.20945454545454545,0.7867012987012987,0.19999999999999998,0.7982857142857143,0.13,0.86425,0.09578804347826086,0.8881409244974288,-0.0009090909090909705,0.0038181818181817206,0.010000000000000009,0.0,0.0,0.004606060606060576
soft,0.025,0.075,0.20945454545454545,0.7867012987012987,0.19999999999999998,0.7982857142857143,0.13171428571428573,0.8633928571428571,0.09578804347826086,0.8881409244974288,-0.0009090909090909705,0.0038181818181817206,0.00914285714285712,0.0,0.0,0.00432034632034628
hard,0.025,0.075,0.20945454545454545,0.7867012987012987,0.19999999999999998,0.7982857142857143,0.13171428571428573,0.8633928571428571,0.09578804347826086,0.8881409244974288,-0.0009090909090909705,0.0038181818181817206,0.00914285714285712,0.0,0.0,0.00432034632034628
soft,0.05,0.025,0.20945454545454545,0.7867012987012987,0.19999999999999998,0.7982857142857143,0.1482857142857143,0.8551071428571428,0.09578804347826086,0.8881409244974288,-0.0009090909090909705,0.0038181818181817206,0.0008571428571428896,0.0,0.0,0.0015584415584415368
hard,0.05,0.025,0.20945454545454545,0.7867012987012987,0.19999999999999998,0.7982857142857143,0.1482857142857143,0.8551071428571428,0.09578804347826086,0.8881409244974288,-0.0009090909090909705,0.0038181818181817206,0.0008571428571428896,0.0,0.0,0.0015584415584415368
soft,0.025,0.25,0.20945454545454545,0.7867012987012987,0.21709090909090906,0.7897402597402599,0.11414285714285716,0.8721785714285715,0.09578804347826086,0.8881409244974288,-0.0009090909090909705,-0.004727272727272691,0.017928571428571516,0.0,-0.004727272727272691,0.004400432900432942
hard,0.025,0.25,0.20945454545454545,0.7867012987012987,0.21709090909090906,0.7897402597402599,0.11414285714285716,0.8721785714285715,0.09578804347826086,0.8881409244974288,-0.0009090909090909705,-0.004727272727272691,0.017928571428571516,0.0,-0.004727272727272691,0.004400432900432942
soft,0.25,0.2,0.20945454545454545,0.7867012987012987,0.20763636363636362,0.7944675324675325,0.11828571428571427,0.8701071428571427,0.12771739130434784,0.8721762505843852,-0.0009090909090909705,0.0,0.015857142857142792,-0.01596467391304357,-0.01596467391304357,-3.584368530025935e-05
hard,0.25,0.2,0.20945454545454545,0.7867012987012987,0.20763636363636362,0.7944675324675325,0.11828571428571427,0.8701071428571427,0.12771739130434784,0.8721762505843852,-0.0009090909090909705,0.0,0.015857142857142792,-0.01596467391304357,-0.01596467391304357,-3.584368530025935e-05
soft,0.25,0.25,0.20945454545454545,0.7867012987012987,0.21527272727272728,0.7906493506493506,0.11414285714285716,0.8721785714285715,0.12771739130434784,0.8721762505843852,-0.0009090909090909705,-0.0038181818181819427,0.017928571428571516,-0.01596467391304357,-0.01596467391304357,-0.0006180947675513323
hard,0.25,0.25,0.20945454545454545,0.7867012987012987,0.21527272727272728,0.7906493506493506,0.11414285714285716,0.8721785714285715,0.12771739130434784,0.8721762505843852,-0.0009090909090909705,-0.0038181818181819427,0.017928571428571516,-0.01596467391304357,-0.01596467391304357,-0.0006180947675513323
soft,0.25,0.075,0.20945454545454545,0.7867012987012987,0.19999999999999998,0.7982857142857143,0.13171428571428573,0.8633928571428571,0.12771739130434784,0.8721762505843852,-0.0009090909090909705,0.0038181818181817206,0.00914285714285712,-0.01596467391304357,-0.01596467391304357,-0.0010012116506682434
hard,0.25,0.075,0.20945454545454545,0.7867012987012987,0.19999999999999998,0.7982857142857143,0.13171428571428573,0.8633928571428571,0.12771739130434784,0.8721762505843852,-0.0009090909090909705,0.0038181818181817206,0.00914285714285712,-0.01596467391304357,-0.01596467391304357,-0.0010012116506682434
soft,0.25,0.1,0.20945454545454545,0.7867012987012987,0.2018181818181818,0.7973766233766233,0.13,0.86425,0.12771739130434784,0.8721762505843852,-0.0009090909090909705,0.00290909090909075,0.010000000000000009,-0.01596467391304357,-0.01596467391304357,-0.0010185276679842703
hard,0.25,0.1,0.20945454545454545,0.7867012987012987,0.2018181818181818,0.7973766233766233,0.13,0.86425,0.12771739130434784,0.8721762505843852,-0.0009090909090909705,0.00290909090909075,0.010000000000000009,-0.01596467391304357,-0.01596467391304357,-0.0010185276679842703
soft,0.25,0.15,0.20945454545454545,0.7867012987012987,0.20763636363636362,0.7944675324675325,0.12828571428571428,0.8651071428571429,0.12771739130434784,0.8721762505843852,-0.0009090909090909705,0.0,0.010857142857142899,-0.01596467391304357,-0.01596467391304357,-0.0017025103519668905
hard,0.25,0.15,0.20945454545454545,0.7867012987012987,0.20763636363636362,0.7944675324675325,0.12828571428571428,0.8651071428571429,0.12771739130434784,0.8721762505843852,-0.0009090909090909705,0.0,0.010857142857142899,-0.01596467391304357,-0.01596467391304357,-0.0017025103519668905
soft,0.25,0.125,0.20945454545454545,0.7867012987012987,0.20763636363636362,0.7944675324675325,0.13,0.86425,0.12771739130434784,0.8721762505843852,-0.0009090909090909705,0.0,0.010000000000000009,-0.01596467391304357,-0.01596467391304357,-0.001988224637681187
hard,0.25,0.125,0.20945454545454545,0.7867012987012987,0.20763636363636362,0.7944675324675325,0.13,0.86425,0.12771739130434784,0.8721762505843852,-0.0009090909090909705,0.0,0.010000000000000009,-0.01596467391304357,-0.01596467391304357,-0.001988224637681187
soft,0.1,0.1,0.21527272727272728,0.7837922077922077,0.20763636363636362,0.7944675324675325,0.13,0.86425,0.09578804347826086,0.8881409244974288,-0.0038181818181819427,0.0,0.010000000000000009,0.0,0.0,0.003333333333333336
soft,0.15,0.1,0.21527272727272728,0.7837922077922077,0.20763636363636362,0.7944675324675325,0.13,0.86425,0.09578804347826086,0.8881409244974288,-0.0038181818181819427,0.0,0.010000000000000009,0.0,0.0,0.003333333333333336
hard,0.1,0.1,0.21527272727272728,0.7837922077922077,0.20763636363636362,0.7944675324675325,0.13,0.86425,0.09578804347826086,0.8881409244974288,-0.0038181818181819427,0.0,0.010000000000000009,0.0,0.0,0.003333333333333336
hard,0.15,0.1,0.21527272727272728,0.7837922077922077,0.20763636363636362,0.7944675324675325,0.13,0.86425,0.09578804347826086,0.8881409244974288,-0.0038181818181819427,0.0,0.010000000000000009,0.0,0.0,0.003333333333333336
soft,0.025,0.05,0.21527272727272728,0.7837922077922077,0.19999999999999998,0.7982857142857143,0.1382857142857143,0.8601071428571427,0.09578804347826086,0.8881409244974288,-0.0038181818181819427,0.0038181818181817206,0.005857142857142783,0.0,0.0,0.0032251082251081678
hard,0.025,0.05,0.21527272727272728,0.7837922077922077,0.19999999999999998,0.7982857142857143,0.1382857142857143,0.8601071428571427,0.09578804347826086,0.8881409244974288,-0.0038181818181819427,0.0038181818181817206,0.005857142857142783,0.0,0.0,0.0032251082251081678
soft,0.1,0.075,0.21527272727272728,0.7837922077922077,0.20763636363636362,0.7944675324675325,0.13171428571428573,0.8633928571428571,0.09578804347826086,0.8881409244974288,-0.0038181818181819427,0.0,0.00914285714285712,0.0,0.0,0.00304761904761904
soft,0.125,0.075,0.21527272727272728,0.7837922077922077,0.20763636363636362,0.7944675324675325,0.13171428571428573,0.8633928571428571,0.09578804347826086,0.8881409244974288,-0.0038181818181819427,0.0,0.00914285714285712,0.0,0.0,0.00304761904761904
soft,0.15,0.075,0.21527272727272728,0.7837922077922077,0.20763636363636362,0.7944675324675325,0.13171428571428573,0.8633928571428571,0.09578804347826086,0.8881409244974288,-0.0038181818181819427,0.0,0.00914285714285712,0.0,0.0,0.00304761904761904
hard,0.1,0.075,0.21527272727272728,0.7837922077922077,0.20763636363636362,0.7944675324675325,0.13171428571428573,0.8633928571428571,0.09578804347826086,0.8881409244974288,-0.0038181818181819427,0.0,0.00914285714285712,0.0,0.0,0.00304761904761904
hard,0.125,0.075,0.21527272727272728,0.7837922077922077,0.20763636363636362,0.7944675324675325,0.13171428571428573,0.8633928571428571,0.09578804347826086,0.8881409244974288,-0.0038181818181819427,0.0,0.00914285714285712,0.0,0.0,0.00304761904761904
hard,0.15,0.075,0.21527272727272728,0.7837922077922077,0.20763636363636362,0.7944675324675325,0.13171428571428573,0.8633928571428571,0.09578804347826086,0.8881409244974288,-0.0038181818181819427,0.0,0.00914285714285712,0.0,0.0,0.00304761904761904
soft,0.15,0.05,0.21527272727272728,0.7837922077922077,0.2018181818181818,0.7973766233766233,0.1382857142857143,0.8601071428571427,0.09578804347826086,0.8881409244974288,-0.0038181818181819427,0.00290909090909075,0.005857142857142783,0.0,0.0,0.0029220779220778446
hard,0.15,0.05,0.21527272727272728,0.7837922077922077,0.2018181818181818,0.7973766233766233,0.1382857142857143,0.8601071428571427,0.09578804347826086,0.8881409244974288,-0.0038181818181819427,0.00290909090909075,0.005857142857142783,0.0,0.0,0.0029220779220778446
soft,0.1,0.05,0.21527272727272728,0.7837922077922077,0.20763636363636362,0.7944675324675325,0.1382857142857143,0.8601071428571427,0.09578804347826086,0.8881409244974288,-0.0038181818181819427,0.0,0.005857142857142783,0.0,0.0,0.0019523809523809277
soft,0.125,0.05,0.21527272727272728,0.7837922077922077,0.20763636363636362,0.7944675324675325,0.1382857142857143,0.8601071428571427,0.09578804347826086,0.8881409244974288,-0.0038181818181819427,0.0,0.005857142857142783,0.0,0.0,0.0019523809523809277
hard,0.1,0.05,0.21527272727272728,0.7837922077922077,0.20763636363636362,0.7944675324675325,0.1382857142857143,0.8601071428571427,0.09578804347826086,0.8881409244974288,-0.0038181818181819427,0.0,0.005857142857142783,0.0,0.0,0.0019523809523809277
hard,0.125,0.05,0.21527272727272728,0.7837922077922077,0.20763636363636362,0.7944675324675325,0.1382857142857143,0.8601071428571427,0.09578804347826086,0.8881409244974288,-0.0038181818181819427,0.0,0.005857142857142783,0.0,0.0,0.0019523809523809277
soft,0.025,0.025,0.21527272727272728,0.7837922077922077,0.19999999999999998,0.7982857142857143,0.1482857142857143,0.8551071428571428,0.09578804347826086,0.8881409244974288,-0.0038181818181819427,0.0038181818181817206,0.0008571428571428896,0.0,0.0,0.0015584415584415368
hard,0.025,0.025,0.21527272727272728,0.7837922077922077,0.19999999999999998,0.7982857142857143,0.1482857142857143,0.8551071428571428,0.09578804347826086,0.8881409244974288,-0.0038181818181819427,0.0038181818181817206,0.0008571428571428896,0.0,0.0,0.0015584415584415368
soft,0.025,0.0,0.21527272727272728,0.7837922077922077,0.19999999999999998,0.7982857142857143,0.15000000000000002,0.85425,0.09578804347826086,0.8881409244974288,-0.0038181818181819427,0.0038181818181817206,0.0,0.0,0.0,0.0012727272727272403
hard,0.025,0.0,0.21527272727272728,0.7837922077922077,0.19999999999999998,0.7982857142857143,0.15000000000000002,0.85425,0.09578804347826086,0.8881409244974288,-0.0038181818181819427,0.0038181818181817206,0.0,0.0,0.0,0.0012727272727272403
soft,0.1,0.15,0.21527272727272728,0.7837922077922077,0.20945454545454545,0.7935584415584416,0.12828571428571428,0.8651071428571429,0.09578804347826086,0.8881409244974288,-0.0038181818181819427,-0.0009090909090909705,0.010857142857142899,0.0,-0.0009090909090909705,0.003316017316017309
hard,0.1,0.15,0.21527272727272728,0.7837922077922077,0.20945454545454545,0.7935584415584416,0.12828571428571428,0.8651071428571429,0.09578804347826086,0.8881409244974288,-0.0038181818181819427,-0.0009090909090909705,0.010857142857142899,0.0,-0.0009090909090909705,0.003316017316017309
soft,0.1,0.125,0.21527272727272728,0.7837922077922077,0.20945454545454545,0.7935584415584416,0.13,0.86425,0.09578804347826086,0.8881409244974288,-0.0038181818181819427,-0.0009090909090909705,0.010000000000000009,0.0,-0.0009090909090909705,0.003030303030303013
soft,0.125,0.1,0.21527272727272728,0.7837922077922077,0.20945454545454545,0.7935584415584416,0.13,0.86425,0.09578804347826086,0.8881409244974288,-0.0038181818181819427,-0.0009090909090909705,0.010000000000000009,0.0,-0.0009090909090909705,0.003030303030303013
soft,0.15,0.125,0.21527272727272728,0.7837922077922077,0.20945454545454545,0.7935584415584416,0.13,0.86425,0.09578804347826086,0.8881409244974288,-0.0038181818181819427,-0.0009090909090909705,0.010000000000000009,0.0,-0.0009090909090909705,0.003030303030303013
hard,0.1,0.125,0.21527272727272728,0.7837922077922077,0.20945454545454545,0.7935584415584416,0.13,0.86425,0.09578804347826086,0.8881409244974288,-0.0038181818181819427,-0.0009090909090909705,0.010000000000000009,0.0,-0.0009090909090909705,0.003030303030303013
hard,0.125,0.1,0.21527272727272728,0.7837922077922077,0.20945454545454545,0.7935584415584416,0.13,0.86425,0.09578804347826086,0.8881409244974288,-0.0038181818181819427,-0.0009090909090909705,0.010000000000000009,0.0,-0.0009090909090909705,0.003030303030303013
hard,0.15,0.125,0.21527272727272728,0.7837922077922077,0.20945454545454545,0.7935584415584416,0.13,0.86425,0.09578804347826086,0.8881409244974288,-0.0038181818181819427,-0.0009090909090909705,0.010000000000000009,0.0,-0.0009090909090909705,0.003030303030303013
soft,0.1,0.2,0.21527272727272728,0.7837922077922077,0.21527272727272728,0.7906493506493506,0.11828571428571427,0.8701071428571427,0.09578804347826086,0.8881409244974288,-0.0038181818181819427,-0.0038181818181819427,0.015857142857142792,0.0,-0.0038181818181819427,0.00401298701298695
soft,0.125,0.2,0.21527272727272728,0.7837922077922077,0.21527272727272728,0.7906493506493506,0.11828571428571427,0.8701071428571427,0.09578804347826086,0.8881409244974288,-0.0038181818181819427,-0.0038181818181819427,0.015857142857142792,0.0,-0.0038181818181819427,0.00401298701298695
soft,0.15,0.2,0.21527272727272728,0.7837922077922077,0.21527272727272728,0.7906493506493506,0.11828571428571427,0.8701071428571427,0.09578804347826086,0.8881409244974288,-0.0038181818181819427,-0.0038181818181819427,0.015857142857142792,0.0,-0.0038181818181819427,0.00401298701298695
hard,0.1,0.2,0.21527272727272728,0.7837922077922077,0.21527272727272728,0.7906493506493506,0.11828571428571427,0.8701071428571427,0.09578804347826086,0.8881409244974288,-0.0038181818181819427,-0.0038181818181819427,0.015857142857142792,0.0,-0.0038181818181819427,0.00401298701298695
hard,0.125,0.2,0.21527272727272728,0.7837922077922077,0.21527272727272728,0.7906493506493506,0.11828571428571427,0.8701071428571427,0.09578804347826086,0.8881409244974288,-0.0038181818181819427,-0.0038181818181819427,0.015857142857142792,0.0,-0.0038181818181819427,0.00401298701298695
hard,0.15,0.2,0.21527272727272728,0.7837922077922077,0.21527272727272728,0.7906493506493506,0.11828571428571427,0.8701071428571427,0.09578804347826086,0.8881409244974288,-0.0038181818181819427,-0.0038181818181819427,0.015857142857142792,0.0,-0.0038181818181819427,0.00401298701298695
